"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"3821",134,"LUDLOW","ST","134 LUDLOW ST","134 LUDLOW ST","134 LUDLOW ST","134 LUDLOW ST"
"3822",242,"BLEECKER","ST","242 BLEECKER ST","242 BLEECKER ST","242 BLEECKER ST","242 BLEECKER ST"
"3823",242,"BLEECKER","ST","242 BLEECKER ST","242 BLEECKER ST","242 BLEECKER ST","242 BLEECKER ST"
"3824",NA,"3 AVE & 141","AVE","3 AVE & 141 AVE","3 AVE & 141 AVE","3RD AVE & 141 AVE","3RD AVE & 141 AVE"
"3825",NA,"151 & 3 AVE.","AVE","151 & 3 AVE. AVE","151 & 3 AVE. AVE","151ST & 3 AVE. AVE","151ST & 3 AVE. AVE"
"3826",280,"280","ST","280 280 ST","280 280 ST","280 280TH ST","280 280TH ST"
"3827",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"3828",318,"AVE J","AVE","318 AVE J AVE","THREE HUNDRED EIGHTEEN AVE J AVE","318 AVE J AVE","THREE HUNDRED EIGHTEEN AVE J AVE"
"3829",NA,"BLVD & W 59","ST","BLVD & W 59 ST","BLVD & W 59 ST","BLVD & W 59TH ST","BLVD & W 59TH ST"
"3830",NA,"AVE.","AVE","AVE. AVE","AVE. AVE","AVE. AVE","AVE. AVE"
"3831",NA,"W ILL 25","ST","W ILL 25 ST","W ILL 25 ST","W ILL 25TH ST","W ILL 25TH ST"
"3832",NA,"3 AVE & 136","AVE","3 AVE & 136 AVE","3 AVE & 136 AVE","3RD AVE & 136 AVE","3RD AVE & 136 AVE"
"3833",72,"MAIDEN LA","ST","72 MAIDEN LA ST","72 MAIDEN LA ST","72 MAIDEN LA ST","72 MAIDEN LA ST"
"3834",97,"7","ST","97 7 ST","97 7 ST","97 7TH ST","97 7TH ST"
"3835",103,"MARKS PL.","PL","103 MARKS PL. PL","103 MARKS PL. PL","103 MARKS PL. PL","103 MARKS PL. PL"
"3836",NA,"W 128 & 10 AVE.","AVE","W 128 & 10 AVE. AVE","W 128 & 10 AVE. AVE","W 128TH & 10 AVE. AVE","W 128TH & 10 AVE. AVE"
"3837",NA,"W 128 & 10 AVE.","AVE","W 128 & 10 AVE. AVE","W 128 & 10 AVE. AVE","W 128TH & 10 AVE. AVE","W 128TH & 10 AVE. AVE"
"3838",33,"E 4","ST","33 E 4 ST","33 E 4 ST","33 E 4TH ST","33 E 4TH ST"
"3839",80,"WALL","ST","80 WALL ST","80 WALL ST","80 WALL ST","80 WALL ST"
"3840",82,"GROVE","ST","82 GROVE ST","82 GROVE ST","82 GROVE ST","82 GROVE ST"
"3841",117,"E 117","ST","117 E 117 ST","117 E 117 ST","117 E 117TH ST","117 E 117TH ST"
"3842",117,"E 117","ST","117 E 117 ST","117 E 117 ST","117 E 117TH ST","117 E 117TH ST"
"3843",115,"6","ST","115 6 ST","115 6 ST","115 6TH ST","115 6TH ST"
"3844",37,"ALLEN","ST","37 ALLEN ST","37 ALLEN ST","37 ALLEN ST","37 ALLEN ST"
"3845",243,"E 47","ST","243 E 47 ST","243 E 47 ST","243 E 47TH ST","243 E 47TH ST"
"3846",13,"OLIVER","ST","13 OLIVER ST","13 OLIVER ST","13 OLIVER ST","13 OLIVER ST"
"3847",NA,"8 AVE & W 69","AVE","8 AVE & W 69 AVE","8 AVE & W 69 AVE","8TH AVE & W 69 AVE","8TH AVE & W 69 AVE"
"3848",NA,"WASHN & 167","ST","WASHN & 167 ST","WASHN & 167 ST","WASHN & 167TH ST","WASHN & 167TH ST"
"3849",NA,"COURTLAND AVE & 157","AVE","COURTLAND AVE & 157 AVE","COURTLAND AVE & 157 AVE","COURTLAND AVE & 157TH AVE","COURTLAND AVE & 157TH AVE"
"3850",650,"HUDSON","ST","650 HUDSON ST","650 HUDSON ST","650 HUDSON ST","650 HUDSON ST"
"3851",22,"COOPER","ST","22 COOPER ST","22 COOPER ST","22 COOPER ST","22 COOPER ST"
"3852",NA,"10 AVE & W 154","AVE","10 AVE & W 154 AVE","10 AVE & W 154 AVE","10TH AVE & W 154 AVE","10TH AVE & W 154 AVE"
"3853",4,"W 24","ST","4 W 24 ST","4 W 24 ST","4 W 24TH ST","4 W 24TH ST"
"3854",69,"COLUMBIA","ST","69 COLUMBIA ST","69 COLUMBIA ST","69 COLUMBIA ST","69 COLUMBIA ST"
"3855",NA,"12","ST","12 ST","12 ST","12TH ST","12TH ST"
"3856",331,"331","ST","331 331 ST","331 331 ST","331 331ST ST","331 331ST ST"
"3857",NA,"145 & BROOK AVE.","AVE","145 & BROOK AVE. AVE","145 & BROOK AVE. AVE","145TH & BROOK AVE. AVE","145TH & BROOK AVE. AVE"
"3858",199,"FORSYTH","ST","199 FORSYTH ST","199 FORSYTH ST","199 FORSYTH ST","199 FORSYTH ST"
"3859",NA,"WASHN & 169","ST","WASHN & 169 ST","WASHN & 169 ST","WASHN & 169TH ST","WASHN & 169TH ST"
"3860",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"3861",37,"ALLEN","ST","37 ALLEN ST","37 ALLEN ST","37 ALLEN ST","37 ALLEN ST"
"3862",60,"NORFOLK","ST","60 NORFOLK ST","60 NORFOLK ST","60 NORFOLK ST","60 NORFOLK ST"
"3863",NA,"1 AVE & E 45","AVE","1 AVE & E 45 AVE","1 AVE & E 45 AVE","1ST AVE & E 45 AVE","1ST AVE & E 45 AVE"
"3864",120,"GREENE","ST","120 GREENE ST","120 GREENE ST","120 GREENE ST","120 GREENE ST"
"3865",NA,"","ST",NA,NA,NA,NA
"3866",168,"ATTORNEY","ST","168 ATTORNEY ST","168 ATTORNEY ST","168 ATTORNEY ST","168 ATTORNEY ST"
"3867",166,"ARD","ST","166 ARD ST","166 ARD ST","166 ARD ST","166 ARD ST"
"3868",105,". MARKS PL.","PL","105 . MARKS PL. PL","105 . MARKS PL. PL","105 . MARKS PL. PL","105 . MARKS PL. PL"
"3869",NA,"72 VESEY ,H. CHATHAM","ST","72 VESEY ,H. CHATHAM ST","72 VESEY ,H. CHATHAM ST","72ND VESEY ,H. CHATHAM ST","72ND VESEY ,H. CHATHAM ST"
"3870",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"3871",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"3872",71,"50","ST","71 50 ST","71 50 ST","71 50TH ST","71 50TH ST"
"3873",26,"E 26","ST","26 E 26 ST","26 E 26 ST","26 E 26TH ST","26 E 26TH ST"
"3874",NA,"138 & 3 AVE.","AVE","138 & 3 AVE. AVE","138 & 3 AVE. AVE","138TH & 3 AVE. AVE","138TH & 3 AVE. AVE"
"3875",19,"FORSYTH","ST","19 FORSYTH ST","19 FORSYTH ST","19 FORSYTH ST","19 FORSYTH ST"
"3876",NA,"E 49 & MADISON AVE.","AVE","E 49 & MADISON AVE. AVE","E 49 & MADISON AVE. AVE","E 49TH & MADISON AVE. AVE","E 49TH & MADISON AVE. AVE"
"3877",194,"FRANKLIN","ST","194 FRANKLIN ST","194 FRANKLIN ST","194 FRANKLIN ST","194 FRANKLIN ST"
"3878",NA,"W 110 & BLVD","BLVD","W 110 & BLVD","W 110 & BLVD","W 110TH & BLVD","W 110TH & BLVD"
"3879",49,"E 49","ST","49 E 49 ST","49 E 49 ST","49 E 49TH ST","49 E 49TH ST"
"3880",NA,"COURTLAND AVE & 152","AVE","COURTLAND AVE & 152 AVE","COURTLAND AVE & 152 AVE","COURTLAND AVE & 152ND AVE","COURTLAND AVE & 152ND AVE"
"3881",383,"E 10","ST","383 E 10 ST","383 E 10 ST","383 E 10TH ST","383 E 10TH ST"
"3882",NA,"LAFAYETTE AVE. BKLYN","AVE","LAFAYETTE AVE. BKLYN AVE","LAFAYETTE AVE. BKLYN AVE","LAFAYETTE AVE. BKLYN AVE","LAFAYETTE AVE. BKLYN AVE"
"3883",483,"W 57","ST","483 W 57 ST","483 W 57 ST","483 W 57TH ST","483 W 57TH ST"
"3884",82,"CANNON","ST","82 CANNON ST","82 CANNON ST","82 CANNON ST","82 CANNON ST"
"3885",78,"WASHN , SQ. E","ST","78 WASHN , SQ. E ST","78 WASHN , SQ. E ST","78 WASHN , SQ. E ST","78 WASHN , SQ. E ST"
"3886",78,"WASHN , SQ. E","ST","78 WASHN , SQ. E ST","78 WASHN , SQ. E ST","78 WASHN , SQ. E ST","78 WASHN , SQ. E ST"
"3887",478,"HUDSON","ST","478 HUDSON ST","478 HUDSON ST","478 HUDSON ST","478 HUDSON ST"
"3888",400,"E 56","ST","400 E 56 ST","400 E 56 ST","400 E 56TH ST","400 E 56TH ST"
"3889",NA,"E 111 & FIH AVE.","AVE","E 111 & FIH AVE. AVE","E 111 & FIH AVE. AVE","E 111TH & FIH AVE. AVE","E 111TH & FIH AVE. AVE"
"3890",158,"BROADWAY","AVE","158 BROADWAY AVE","ONE HUNDRED FIFTY-EIGHT BROADWAY AVE","158 BROADWAY AVE","ONE HUNDRED FIFTY-EIGHT BROADWAY AVE"
"3891",1186,"1186","ST","1186 1186 ST","1186 1186 ST","1186 1 186TH ST","1186 1 186TH ST"
"3892",NA,"10 AVE & W 118","AVE","10 AVE & W 118 AVE","10 AVE & W 118 AVE","10TH AVE & W 118 AVE","10TH AVE & W 118 AVE"
"3893",192,"DELANCEY","ST","192 DELANCEY ST","192 DELANCEY ST","192 DELANCEY ST","192 DELANCEY ST"
"3894",NA,"L(W IL 31","ST","L(W IL 31 ST","L(W IL 31 ST","L(W IL 31ST ST","L(W IL 31ST ST"
"3895",NA,"8 AVE & W 126","AVE","8 AVE & W 126 AVE","8 AVE & W 126 AVE","8TH AVE & W 126 AVE","8TH AVE & W 126 AVE"
"3896",NA,"GREEN","ST","GREEN ST","GREEN ST","GREEN ST","GREEN ST"
"3897",NA,"GLEN","ST","GLEN ST","GLEN ST","GLEN ST","GLEN ST"
"3898",95,"7","ST","95 7 ST","95 7 ST","95 7TH ST","95 7TH ST"
"3899",168,"ALLEN","ST","168 ALLEN ST","168 ALLEN ST","168 ALLEN ST","168 ALLEN ST"
"3900",178,"CHRYSTIE","ST","178 CHRYSTIE ST","178 CHRYSTIE ST","178 CHRYSTIE ST","178 CHRYSTIE ST"
"3901",331,"W 56","ST","331 W 56 ST","331 W 56 ST","331 W 56TH ST","331 W 56TH ST"
"3902",NA,"W GO 26","ST","W GO 26 ST","W GO 26 ST","W GO 26TH ST","W GO 26TH ST"
"3903",NA,"100 .","ST","100 . ST","100 . ST","100TH . ST","100TH . ST"
"3904",213,"6","ST","213 6 ST","213 6 ST","213 6TH ST","213 6TH ST"
"3905",178,"CHRYSTIE","ST","178 CHRYSTIE ST","178 CHRYSTIE ST","178 CHRYSTIE ST","178 CHRYSTIE ST"
"3906",94,"ESSEX","ST","94 ESSEX ST","94 ESSEX ST","94 ESSEX ST","94 ESSEX ST"
"3907",194,"ALLEN","ST","194 ALLEN ST","194 ALLEN ST","194 ALLEN ST","194 ALLEN ST"
"3908",190,"CHRYSTIE","ST","190 CHRYSTIE ST","190 CHRYSTIE ST","190 CHRYSTIE ST","190 CHRYSTIE ST"
"3909",75,"COLUMBIA","ST","75 COLUMBIA ST","75 COLUMBIA ST","75 COLUMBIA ST","75 COLUMBIA ST"
"3910",NA,"5)4 COLUMBIA","ST","5)4 COLUMBIA ST","5)4 COLUMBIA ST","5TH)4 COLUMBIA ST","5TH)4 COLUMBIA ST"
"3911",124,"COLUMBIA","ST","124 COLUMBIA ST","124 COLUMBIA ST","124 COLUMBIA ST","124 COLUMBIA ST"
"3912",357,"6 AVE.","AVE","357 6 AVE. AVE","THREE HUNDRED FIFTY-SEVEN 6 AVE. AVE","357 6TH AVE. AVE","THREE HUNDRED FIFTY-SEVEN 6TH AVE. AVE"
"3913",49,"E 12. H IRVING H.","ST","49 E 12. H IRVING H. ST","49 E 12. H IRVING H. ST","49 E 12TH. H IRVING H. ST","49 E 12TH. H IRVING H. ST"
"3914",42,"CLINTON PL","PL","42 CLINTON PL","42 CLINTON PL","42 CLINTON PL","42 CLINTON PL"
"3915",13,"FELIX","ST","13 FELIX ST","13 FELIX ST","13 FELIX ST","13 FELIX ST"
"3916",203,"W 19","ST","203 W 19 ST","203 W 19 ST","203 W 19TH ST","203 W 19TH ST"
"3917",217,"E 38","ST","217 E 38 ST","217 E 38 ST","217 E 38TH ST","217 E 38TH ST"
"3918",NA,"301IRD","ST","301IRD ST","301IRD ST","301STIRD ST","301STIRD ST"
"3919",95,"7","ST","95 7 ST","95 7 ST","95 7TH ST","95 7TH ST"
"3920",95,"7","ST","95 7 ST","95 7 ST","95 7TH ST","95 7TH ST"
"3921",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"3922",152,"BLEECKER AND 9 UNIVERSITY PL.","PL","152 BLEECKER AND 9 UNIVERSITY PL. PL","152 BLEECKER AND 9 UNIVERSITY PL. PL","152 BLEECKER AND 9TH UNIVERSITY PL. PL","152 BLEECKER AND 9TH UNIVERSITY PL. PL"
"3923",40,"W 18","ST","40 W 18 ST","40 W 18 ST","40 W 18TH ST","40 W 18TH ST"
"3924",301,"E 46","ST","301 E 46 ST","301 E 46 ST","301 E 46TH ST","301 E 46TH ST"
"3925",8,"BROADWAY","AVE","8 BROADWAY AVE","EIGHT BROADWAY AVE","8 BROADWAY AVE","EIGHT BROADWAY AVE"
"3926",418,"E 9","ST","418 E 9 ST","418 E 9 ST","418 E 9TH ST","418 E 9TH ST"
"3927",146,"3","ST","146 3 ST","146 3 ST","146 3RD ST","146 3RD ST"
"3928",1,"BROADWAY","AVE","1 BROADWAY AVE","ONE BROADWAY AVE","1 BROADWAY AVE","ONE BROADWAY AVE"
"3929",159,"VARICK","ST","159 VARICK ST","159 VARICK ST","159 VARICK ST","159 VARICK ST"
"3930",NA,"W 110 & 10","ST","W 110 & 10 ST","W 110 & 10 ST","W 110TH & 10 ST","W 110TH & 10 ST"
"3931",86,"RIDGE","ST","86 RIDGE ST","86 RIDGE ST","86 RIDGE ST","86 RIDGE ST"
"3932",52,"WALL","ST","52 WALL ST","52 WALL ST","52 WALL ST","52 WALL ST"
"3933",110,"BROADWAY","AVE","110 BROADWAY AVE","ONE HUNDRED TEN BROADWAY AVE","110 BROADWAY AVE","ONE HUNDRED TEN BROADWAY AVE"
"3934",207,"ASH","ST","207 ASH ST","207 ASH ST","207 ASH ST","207 ASH ST"
"3935",207,"ASH","ST","207 ASH ST","207 ASH ST","207 ASH ST","207 ASH ST"
"3936",NA,"IT R 2863","ST","IT R 2863 ST","IT R 2863 ST","IT R 2 863RD ST","IT R 2 863RD ST"
"3937",160,"FRONT","ST","160 FRONT ST","160 FRONT ST","160 FRONT ST","160 FRONT ST"
"3938",1,"BROADWAY","AVE","1 BROADWAY AVE","ONE BROADWAY AVE","1 BROADWAY AVE","ONE BROADWAY AVE"
"3939",67,"WILLIAM","ST","67 WILLIAM ST","67 WILLIAM ST","67 WILLIAM ST","67 WILLIAM ST"
"3940",309,"E 22","ST","309 E 22 ST","309 E 22 ST","309 E 22ND ST","309 E 22ND ST"
"3941",NA,"7 AVE & W 131","AVE","7 AVE & W 131 AVE","7 AVE & W 131 AVE","7TH AVE & W 131 AVE","7TH AVE & W 131 AVE"
"3942",NA,"","ST",NA,NA,NA,NA
"3943",720,"WASHN.","ST","720 WASHN. ST","720 WASHN. ST","720 WASHN. ST","720 WASHN. ST"
"3944",140,"NASSAU","ST","140 NASSAU ST","140 NASSAU ST","140 NASSAU ST","140 NASSAU ST"
"3945",20,"30(1","ST","20 30(1 ST","20 30(1 ST","20 30TH(1 ST","20 30TH(1 ST"
"3946",NA," E 106","ST","E 106 ST","E 106 ST","E 106TH ST","E 106TH ST"
"3947",NA,"BROADWAY & W 130","AVE","BROADWAY & W 130 AVE","BROADWAY & W 130 AVE","BROADWAY & W 130TH AVE","BROADWAY & W 130TH AVE"
"3948",5,"PINE","ST","5 PINE ST","5 PINE ST","5 PINE ST","5 PINE ST"
"3949",NA,"COURTLAND AVE & 153","AVE","COURTLAND AVE & 153 AVE","COURTLAND AVE & 153 AVE","COURTLAND AVE & 153RD AVE","COURTLAND AVE & 153RD AVE"
"3950",5,"JANE","ST","5 JANE ST","5 JANE ST","5 JANE ST","5 JANE ST"
"3951",84,"MARION","ST","84 MARION ST","84 MARION ST","84 MARION ST","84 MARION ST"
"3952",NA,"141 & WILLIS AVE.","AVE","141 & WILLIS AVE. AVE","141 & WILLIS AVE. AVE","141ST & WILLIS AVE. AVE","141ST & WILLIS AVE. AVE"
"3953",NA,"6179 AVE.","AVE","6179 AVE. AVE","6179 AVE. AVE","6 179TH AVE. AVE","6 179TH AVE. AVE"
"3954",9,"STATE","ST","9 STATE ST","9 STATE ST","9 STATE ST","9 STATE ST"
"3955",11,"WASHN.","ST","11 WASHN. ST","11 WASHN. ST","11 WASHN. ST","11 WASHN. ST"
"3956",301,"W 51","ST","301 W 51 ST","301 W 51 ST","301 W 51ST ST","301 W 51ST ST"
"3957",1,"WAVERLEY PL  ,","PL","1 WAVERLEY PL  , PL","1 WAVERLEY PL  , PL","1 WAVERLEY PL  , PL","1 WAVERLEY PL  , PL"
"3958",5,"JANE","ST","5 JANE ST","5 JANE ST","5 JANE ST","5 JANE ST"
"3959",5,"JANE","ST","5 JANE ST","5 JANE ST","5 JANE ST","5 JANE ST"
"3960",NA,"WHITE & CENTRE","ST","WHITE & CENTRE ST","WHITE & CENTRE ST","WHITE & CENTRE ST","WHITE & CENTRE ST"
"3961",NA," W 117","ST","W 117 ST","W 117 ST","W 117TH ST","W 117TH ST"
"3962",NA,"H. N. J.","ST","H. N. J. ST","H. N. J. ST","H. N. J. ST","H. N. J. ST"
"3963",NA,"BLVD & W 68","ST","BLVD & W 68 ST","BLVD & W 68 ST","BLVD & W 68TH ST","BLVD & W 68TH ST"
"3964",NA,"BLVD & W 68","ST","BLVD & W 68 ST","BLVD & W 68 ST","BLVD & W 68TH ST","BLVD & W 68TH ST"
"3965",47,"1","ST","47 1 ST","47 1 ST","47 1ST ST","47 1ST ST"
"3966",NA,"161 & ELTON AVE.","AVE","161 & ELTON AVE. AVE","161 & ELTON AVE. AVE","161ST & ELTON AVE. AVE","161ST & ELTON AVE. AVE"
"3967",7,"WARREN","ST","7 WARREN ST","7 WARREN ST","7 WARREN ST","7 WARREN ST"
"3968",21,"1","ST","21 1 ST","21 1 ST","21 1ST ST","21 1ST ST"
"3969",NA,"","ST",NA,NA,NA,NA
"3970",NA,"MANHATTAN & 10 AVE.","AVE","MANHATTAN & 10 AVE. AVE","MANHATTAN & 10 AVE. AVE","MANHATTAN & 10TH AVE. AVE","MANHATTAN & 10TH AVE. AVE"
"3971",NA,"AVE A & E 70","AVE","AVE A & E 70 AVE","AVE A & E 70 AVE","AVE A & E 70TH AVE","AVE A & E 70TH AVE"
"3972",7,"(W I 12","ST","7 (W I 12 ST","7 (W I 12 ST","7 (W I 12TH ST","7 (W I 12TH ST"
"3973",NA,"10 AVE & W 130","AVE","10 AVE & W 130 AVE","10 AVE & W 130 AVE","10TH AVE & W 130 AVE","10TH AVE & W 130 AVE"
"3974",NA,"3 AVE & 136","AVE","3 AVE & 136 AVE","3 AVE & 136 AVE","3RD AVE & 136 AVE","3RD AVE & 136 AVE"
"3975",397,"BROADWAY","AVE","397 BROADWAY AVE","THREE HUNDRED NINETY-SEVEN BROADWAY AVE","397 BROADWAY AVE","THREE HUNDRED NINETY-SEVEN BROADWAY AVE"
"3976",NA,"COURTLAND AVE & 156","AVE","COURTLAND AVE & 156 AVE","COURTLAND AVE & 156 AVE","COURTLAND AVE & 156TH AVE","COURTLAND AVE & 156TH AVE"
"3977",54,"54","ST","54 54 ST","54 54 ST","54 54TH ST","54 54TH ST"
"3978",417,"GRAND","ST","417 GRAND ST","417 GRAND ST","417 GRAND ST","417 GRAND ST"
"3979",417,"GRAND","ST","417 GRAND ST","417 GRAND ST","417 GRAND ST","417 GRAND ST"
"3980",4,"MARION","ST","4 MARION ST","4 MARION ST","4 MARION ST","4 MARION ST"
"3981",NA,"8 AVE & W 151","AVE","8 AVE & W 151 AVE","8 AVE & W 151 AVE","8TH AVE & W 151 AVE","8TH AVE & W 151 AVE"
"3982",163,"DIVISION","ST","163 DIVISION ST","163 DIVISION ST","163 DIVISION ST","163 DIVISION ST"
"3983",12,"31","ST","12 31 ST","12 31 ST","12 31ST ST","12 31ST ST"
"3984",38,"WASHN , MKT AND 7839 AVE.","AVE","38 WASHN , MKT AND 7839 AVE. AVE","THIRTY-EIGHT WASHN , MKT AND 7839 AVE. AVE","38 WASHN , MKT AND 7 839TH AVE. AVE","THIRTY-EIGHT WASHN , MKT AND 7 839TH AVE. AVE"
"3985",118,"BLEECKER","ST","118 BLEECKER ST","118 BLEECKER ST","118 BLEECKER ST","118 BLEECKER ST"
"3986",NA,"3 AVE & 138","AVE","3 AVE & 138 AVE","3 AVE & 138 AVE","3RD AVE & 138 AVE","3RD AVE & 138 AVE"
"3987",NA,"LAWRENCE & 10","ST","LAWRENCE & 10 ST","LAWRENCE & 10 ST","LAWRENCE & 10TH ST","LAWRENCE & 10TH ST"
"3988",8,"DIVISION","ST","8 DIVISION ST","8 DIVISION ST","8 DIVISION ST","8 DIVISION ST"
"3989",NA,"BERGEN AVE & WESTCHESTER AVE.","AVE","BERGEN AVE & WESTCHESTER AVE. AVE","BERGEN AVE & WESTCHESTER AVE. AVE","BERGEN AVE & WESTCHESTER AVE. AVE","BERGEN AVE & WESTCHESTER AVE. AVE"
"3990",783,"9","ST","783 9 ST","783 9 ST","783 9TH ST","783 9TH ST"
"3991",208,"BROOME","ST","208 BROOME ST","208 BROOME ST","208 BROOME ST","208 BROOME ST"
"3992",NA,"ELTON AVE & 156","AVE","ELTON AVE & 156 AVE","ELTON AVE & 156 AVE","ELTON AVE & 156TH AVE","ELTON AVE & 156TH AVE"
"3993",NA,"MANHATTAN & BROADWAY","AVE","MANHATTAN & BROADWAY AVE","MANHATTAN & BROADWAY AVE","MANHATTAN & BROADWAY AVE","MANHATTAN & BROADWAY AVE"
"3994",NA,"W 131 & BLVD","BLVD","W 131 & BLVD","W 131 & BLVD","W 131ST & BLVD","W 131ST & BLVD"
"3995",NA,"AVE.","AVE","AVE. AVE","AVE. AVE","AVE. AVE","AVE. AVE"
"3996",NA,"8 AVE & W 76","AVE","8 AVE & W 76 AVE","8 AVE & W 76 AVE","8TH AVE & W 76 AVE","8TH AVE & W 76 AVE"
"3997",192,"DELANCEY","ST","192 DELANCEY ST","192 DELANCEY ST","192 DELANCEY ST","192 DELANCEY ST"
"3998",NA,"BROADWAY & W 50","AVE","BROADWAY & W 50 AVE","BROADWAY & W 50 AVE","BROADWAY & W 50TH AVE","BROADWAY & W 50TH AVE"
"3999",NA,"298BROADWAY","AVE","298BROADWAY AVE","298BROADWAY AVE","298THBROADWAY AVE","298THBROADWAY AVE"
"4000",56,"E 12. H IRVING H.","ST","56 E 12. H IRVING H. ST","56 E 12. H IRVING H. ST","56 E 12TH. H IRVING H. ST","56 E 12TH. H IRVING H. ST"
"4001",NA,"WASHN & 168","ST","WASHN & 168 ST","WASHN & 168 ST","WASHN & 168TH ST","WASHN & 168TH ST"
"4002",94,"ESSEX","ST","94 ESSEX ST","94 ESSEX ST","94 ESSEX ST","94 ESSEX ST"
"4003",40,"PINE","ST","40 PINE ST","40 PINE ST","40 PINE ST","40 PINE ST"
"4004",34,"W 26","ST","34 W 26 ST","34 W 26 ST","34 W 26TH ST","34 W 26TH ST"
"4005",NA,"W 130 & . NICHOLAS AVE.","AVE","W 130 & . NICHOLAS AVE. AVE","W 130 & . NICHOLAS AVE. AVE","W 130TH & . NICHOLAS AVE. AVE","W 130TH & . NICHOLAS AVE. AVE"
"4006",NA,"130 & . NICHOLAS AVE.","AVE","130 & . NICHOLAS AVE. AVE","130 & . NICHOLAS AVE. AVE","130TH & . NICHOLAS AVE. AVE","130TH & . NICHOLAS AVE. AVE"
"4007",400,"E","ST","400 E ST","400 E ST","400 E ST","400 E ST"
"4008",300,"W 28","ST","300 W 28 ST","300 W 28 ST","300 W 28TH ST","300 W 28TH ST"
"4009",57,"6","ST","57 6 ST","57 6 ST","57 6TH ST","57 6TH ST"
"4010",NA,"21","ST","21 ST","21 ST","21ST ST","21ST ST"
"4011",264,"BOWERY","ST","264 BOWERY ST","264 BOWERY ST","264 BOWERY ST","264 BOWERY ST"
"4012",184,"BROADWAY","AVE","184 BROADWAY AVE","ONE HUNDRED EIGHTY-FOUR BROADWAY AVE","184 BROADWAY AVE","ONE HUNDRED EIGHTY-FOUR BROADWAY AVE"
"4013",38,"8 AVE H O4 JANE","AVE","38 8 AVE H O4 JANE AVE","THIRTY-EIGHT 8 AVE H O4 JANE AVE","38 8TH AVE H O4 JANE AVE","THIRTY-EIGHT 8TH AVE H O4 JANE AVE"
"4014",NA,"E 68 & LEX. AVE.","AVE","E 68 & LEX. AVE. AVE","E 68 & LEX. AVE. AVE","E 68TH & LEX. AVE. AVE","E 68TH & LEX. AVE. AVE"
"4015",NA,"145","ST","145 ST","145 ST","145TH ST","145TH ST"
"4016",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"4017",1,"BROADWAY","AVE","1 BROADWAY AVE","ONE BROADWAY AVE","1 BROADWAY AVE","ONE BROADWAY AVE"
"4018",154,"NASSAU","ST","154 NASSAU ST","154 NASSAU ST","154 NASSAU ST","154 NASSAU ST"
"4019",29,"MURRAY","ST","29 MURRAY ST","29 MURRAY ST","29 MURRAY ST","29 MURRAY ST"
"4020",47,"1","ST","47 1 ST","47 1 ST","47 1ST ST","47 1ST ST"
"4021",33,"PINE","ST","33 PINE ST","33 PINE ST","33 PINE ST","33 PINE ST"
"4022",243,"243","ST","243 243 ST","243 243 ST","243 243RD ST","243 243RD ST"
"4023",52,"WALL","ST","52 WALL ST","52 WALL ST","52 WALL ST","52 WALL ST"
"4024",234,"W 13","ST","234 W 13 ST","234 W 13 ST","234 W 13TH ST","234 W 13TH ST"
"4025",NA,"146 & ALEXANDER AVE.","AVE","146 & ALEXANDER AVE. AVE","146 & ALEXANDER AVE. AVE","146TH & ALEXANDER AVE. AVE","146TH & ALEXANDER AVE. AVE"
"4026",69,"COLUMBIA","ST","69 COLUMBIA ST","69 COLUMBIA ST","69 COLUMBIA ST","69 COLUMBIA ST"
"4027",NA,"4 AVE & E 132","AVE","4 AVE & E 132 AVE","4 AVE & E 132 AVE","4TH AVE & E 132 AVE","4TH AVE & E 132 AVE"
"4028",NA,"HIGHBRIDGE","ST","HIGHBRIDGE ST","HIGHBRIDGE ST","HIGHBRIDGE ST","HIGHBRIDGE ST"
"4029",NA,"BROOK AVE & 133","AVE","BROOK AVE & 133 AVE","BROOK AVE & 133 AVE","BROOK AVE & 133RD AVE","BROOK AVE & 133RD AVE"
"4030",168,"ATTORNEY","ST","168 ATTORNEY ST","168 ATTORNEY ST","168 ATTORNEY ST","168 ATTORNEY ST"
"4031",106,"ELDRIDGE","ST","106 ELDRIDGE ST","106 ELDRIDGE ST","106 ELDRIDGE ST","106 ELDRIDGE ST"
"4032",NA,"COURTLAND AVE & 153","AVE","COURTLAND AVE & 153 AVE","COURTLAND AVE & 153 AVE","COURTLAND AVE & 153RD AVE","COURTLAND AVE & 153RD AVE"
"4033",NA,"3 AVE & 153","AVE","3 AVE & 153 AVE","3 AVE & 153 AVE","3RD AVE & 153 AVE","3RD AVE & 153 AVE"
"4034",NA,"10 AVE & W 83","AVE","10 AVE & W 83 AVE","10 AVE & W 83 AVE","10TH AVE & W 83 AVE","10TH AVE & W 83 AVE"
