"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"5152",NA,"ADAMS B FRONT AND HATER","ST","ADAMS B FRONT AND HATER ST","ADAMS B FRONT AND HATER ST","ADAMS B FRONT AND HATER ST","ADAMS B FRONT AND HATER ST"
"5153",NA,"CARLL & YVILLOUGHBY","ST","CARLL & YVILLOUGHBY ST","CARLL & YVILLOUGHBY ST","CARLL & YVILLOUGHBY ST","CARLL & YVILLOUGHBY ST"
"5154",NA,"TOMPKINS PL & HARRISON","PL","TOMPKINS PL & HARRISON PL","TOMPKINS PL & HARRISON PL","TOMPKINS PL & HARRISON PL","TOMPKINS PL & HARRISON PL"
"5155",NA,"21 & 4 AVE GOWANUS","AVE","21 & 4 AVE GOWANUS AVE","21 & 4 AVE GOWANUS AVE","21ST & 4 AVE GOWANUS AVE","21ST & 4 AVE GOWANUS AVE"
"5156",NA,"HUDSON AVE & BOLIVAR","AVE","HUDSON AVE & BOLIVAR AVE","HUDSON AVE & BOLIVAR AVE","HUDSON AVE & BOLIVAR AVE","HUDSON AVE & BOLIVAR AVE"
"5157",NA,"NYH CT & DEGRAW","CT","NYH CT & DEGRAW CT","NYH CT & DEGRAW CT","NYH CT & DEGRAW CT","NYH CT & DEGRAW CT"
"5158",NA,"7 WARD MYRTLE AVE & CUMBERLAND","AVE","7 WARD MYRTLE AVE & CUMBERLAND AVE","7 WARD MYRTLE AVE & CUMBERLAND AVE","7TH WARD MYRTLE AVE & CUMBERLAND AVE","7TH WARD MYRTLE AVE & CUMBERLAND AVE"
"5159",NA,"BERGEN & UNDERHILL AVE","AVE","BERGEN & UNDERHILL AVE","BERGEN & UNDERHILL AVE","BERGEN & UNDERHILL AVE","BERGEN & UNDERHILL AVE"
"5160",NA,"MILL & SMITH BROOKLYN NIRECTORY.","ST","MILL & SMITH BROOKLYN NIRECTORY. ST","MILL & SMITH BROOKLYN NIRECTORY. ST","MILL & SMITH BROOKLYN NIRECTORY. ST","MILL & SMITH BROOKLYN NIRECTORY. ST"
"5161",NA,"CHEEVER PL & HARRISON","PL","CHEEVER PL & HARRISON PL","CHEEVER PL & HARRISON PL","CHEEVER PL & HARRISON PL","CHEEVER PL & HARRISON PL"
"5162",57,"HENRY","ST","57 HENRY ST","57 HENRY ST","57 HENRY ST","57 HENRY ST"
"5163",NA,"NAVY & DE KALB AVE","AVE","NAVY & DE KALB AVE","NAVY & DE KALB AVE","NAVY & DE KALB AVE","NAVY & DE KALB AVE"
"5164",0,"","ST","0  ST","0  ST","0  ST","0  ST"
"5165",NA,"nan & WALL AND PEARL NYH 277 COACHTRAN N NAVY DE KALB AVE","AVE","NAN & WALL AND PEARL NYH 277 COACHTRAN N NAVY DE KALB AVE","NAN & WALL AND PEARL NYH 277 COACHTRAN N NAVY DE KALB AVE","NAN & WALL AND PEARL NYH 277TH COACHTRAN N NAVY DE KALB AVE","NAN & WALL AND PEARL NYH 277TH COACHTRAN N NAVY DE KALB AVE"
"5166",NA,"GRAHAM & MYRTLE AVE","AVE","GRAHAM & MYRTLE AVE","GRAHAM & MYRTLE AVE","GRAHAM & MYRTLE AVE","GRAHAM & MYRTLE AVE"
"5167",NA,"HICKS & DEGRAW","ST","HICKS & DEGRAW ST","HICKS & DEGRAW ST","HICKS & DEGRAW ST","HICKS & DEGRAW ST"
"5168",NA,"FLUSHING & KENT AVE","AVE","FLUSHING & KENT AVE","FLUSHING & KENT AVE","FLUSHING & KENT AVE","FLUSHING & KENT AVE"
"5169",NA,"BOARDING 72 FULTON","ST","BOARDING 72 FULTON ST","BOARDING 72 FULTON ST","BOARDING 72ND FULTON ST","BOARDING 72ND FULTON ST"
"5170",NA,"ADELPHI & DE KALB AVE","AVE","ADELPHI & DE KALB AVE","ADELPHI & DE KALB AVE","ADELPHI & DE KALB AVE","ADELPHI & DE KALB AVE"
"5171",NA,"JOHN & LITTLE","ST","JOHN & LITTLE ST","JOHN & LITTLE ST","JOHN & LITTLE ST","JOHN & LITTLE ST"
"5172",NA,"CT & UNION","ST","CT & UNION ST","CT & UNION ST","CT & UNION ST","CT & UNION ST"
"5173",NA,"NYH PIERREPONT B HENRY AND CLINTON","PIER","NYH PIERREPONT B HENRY AND CLINTON PIER","NYH PIERREPONT B HENRY AND CLINTON PIER","NYH PIERREPONT B HENRY AND CLINTON PIER","NYH PIERREPONT B HENRY AND CLINTON PIER"
"5174",NA,"FLUSHING AVE & GRAHAM","AVE","FLUSHING AVE & GRAHAM AVE","FLUSHING AVE & GRAHAM AVE","FLUSHING AVE & GRAHAM AVE","FLUSHING AVE & GRAHAM AVE"
"5175",NA,"HENRY & HAMILTON AVE","AVE","HENRY & HAMILTON AVE","HENRY & HAMILTON AVE","HENRY & HAMILTON AVE","HENRY & HAMILTON AVE"
"5176",189,"BROADWAY NYH 176 WASHINGTON","AVE","189 BROADWAY NYH 176 WASHINGTON AVE","ONE HUNDRED EIGHTY-NINE BROADWAY NYH 176 WASHINGTON AVE","189 BROADWAY NYH 176TH WASHINGTON AVE","ONE HUNDRED EIGHTY-NINE BROADWAY NYH 176TH WASHINGTON AVE"
"5177",NA,"COLUMBIA & PACIFIC","ST","COLUMBIA & PACIFIC ST","COLUMBIA & PACIFIC ST","COLUMBIA & PACIFIC ST","COLUMBIA & PACIFIC ST"
"5178",NA,"RAYMOND & DE KALB AVE","AVE","RAYMOND & DE KALB AVE","RAYMOND & DE KALB AVE","RAYMOND & DE KALB AVE","RAYMOND & DE KALB AVE"
"5179",NA,"WILLOW & AMITY","ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST"
"5180",NA,"KENT & FLUSHING AVE","AVE","KENT & FLUSHING AVE","KENT & FLUSHING AVE","KENT & FLUSHING AVE","KENT & FLUSHING AVE"
"5181",NA,"KENT & FLUSHING AVE","AVE","KENT & FLUSHING AVE","KENT & FLUSHING AVE","KENT & FLUSHING AVE","KENT & FLUSHING AVE"
"5182",NA,"BEDFORD & FLUSHING AVE","AVE","BEDFORD & FLUSHING AVE","BEDFORD & FLUSHING AVE","BEDFORD & FLUSHING AVE","BEDFORD & FLUSHING AVE"
"5183",NA,"TALMAN & BRG","BRG","TALMAN & BRG","TALMAN & BRG","TALMAN & BRG","TALMAN & BRG"
"5184",NA,"JAY & TILLARY","ST","JAY & TILLARY ST","JAY & TILLARY ST","JAY & TILLARY ST","JAY & TILLARY ST"
"5185",NA,"MKENNEY & DOUGHTY","ST","MKENNEY & DOUGHTY ST","MKENNEY & DOUGHTY ST","MKENNEY & DOUGHTY ST","MKENNEY & DOUGHTY ST"
"5186",NA,"","ST",NA,NA,NA,NA
"5187",NA,"","ST",NA,NA,NA,NA
"5188",NA,"SCHERMERHORN. & HOYT","ST","SCHERMERHORN. & HOYT ST","SCHERMERHORN. & HOYT ST","SCHERMERHORN. & HOYT ST","SCHERMERHORN. & HOYT ST"
"5189",NA,"WHITE LEAD MANUFR COLUMBIA & PIERREPONT","PIER","WHITE LEAD MANUFR COLUMBIA & PIERREPONT PIER","WHITE LEAD MANUFR COLUMBIA & PIERREPONT PIER","WHITE LEAD MANUFR COLUMBIA & PIERREPONT PIER","WHITE LEAD MANUFR COLUMBIA & PIERREPONT PIER"
"5190",NA,"WHITE LEAD RNANFR 144 COLUMBIA","ST","WHITE LEAD RNANFR 144 COLUMBIA ST","WHITE LEAD RNANFR 144 COLUMBIA ST","WHITE LEAD RNANFR 144TH COLUMBIA ST","WHITE LEAD RNANFR 144TH COLUMBIA ST"
"5191",NA,"CT & ATLANTIC","ST","CT & ATLANTIC ST","CT & ATLANTIC ST","CT & ATLANTIC ST","CT & ATLANTIC ST"
"5192",NA,"","ST",NA,NA,NA,NA
"5193",22,"B 3 AND 4 AVS GOWANUS","ST","22 B 3 AND 4 AVS GOWANUS ST","22 B 3 AND 4 AVS GOWANUS ST","22 B 3RD AND 4 AVS GOWANUS ST","22 B 3RD AND 4 AVS GOWANUS ST"
"5194",NA,"GRAHAM & MYRTLE AVE","AVE","GRAHAM & MYRTLE AVE","GRAHAM & MYRTLE AVE","GRAHAM & MYRTLE AVE","GRAHAM & MYRTLE AVE"
"5195",NA,"PACIFIC & BOERUM","ST","PACIFIC & BOERUM ST","PACIFIC & BOERUM ST","PACIFIC & BOERUM ST","PACIFIC & BOERUM ST"
"5196",NA,"BOERUM & PACIFIC","ST","BOERUM & PACIFIC ST","BOERUM & PACIFIC ST","BOERUM & PACIFIC ST","BOERUM & PACIFIC ST"
"5197",NA,"SCHERMERHORN & BOND","ST","SCHERMERHORN & BOND ST","SCHERMERHORN & BOND ST","SCHERMERHORN & BOND ST","SCHERMERHORN & BOND ST"
"5198",NA,"STRONG PL & HARRISON","PL","STRONG PL & HARRISON PL","STRONG PL & HARRISON PL","STRONG PL & HARRISON PL","STRONG PL & HARRISON PL"
"5199",NA,"FLUSHING & BEDFORD AVE","AVE","FLUSHING & BEDFORD AVE","FLUSHING & BEDFORD AVE","FLUSHING & BEDFORD AVE","FLUSHING & BEDFORD AVE"
"5200",NA,"ATLANTIC & POWERS","ST","ATLANTIC & POWERS ST","ATLANTIC & POWERS ST","ATLANTIC & POWERS ST","ATLANTIC & POWERS ST"
"5201",NA,"CUMBERLAND & DE KALB AVE","AVE","CUMBERLAND & DE KALB AVE","CUMBERLAND & DE KALB AVE","CUMBERLAND & DE KALB AVE","CUMBERLAND & DE KALB AVE"
"5202",NA,"TOMPKINS PL & HARRISON","PL","TOMPKINS PL & HARRISON PL","TOMPKINS PL & HARRISON PL","TOMPKINS PL & HARRISON PL","TOMPKINS PL & HARRISON PL"
"5203",NA,"FLATBUSH TURNPIKE & POWERS","ST","FLATBUSH TURNPIKE & POWERS ST","FLATBUSH TURNPIKE & POWERS ST","FLATBUSH TURNPIKE & POWERS ST","FLATBUSH TURNPIKE & POWERS ST"
"5204",NA,"SQUIRES ALY","ALY","SQUIRES ALY","SQUIRES ALY","SQUIRES ALY","SQUIRES ALY"
"5205",75,"PRINCE","ST","75 PRINCE ST","75 PRINCE ST","75 PRINCE ST","75 PRINCE ST"
"5206",NA,"GERMAN SOCIETY 21 BALTIC","ST","GERMAN SOCIETY 21 BALTIC ST","GERMAN SOCIETY 21 BALTIC ST","GERMAN SOCIETY 21ST BALTIC ST","GERMAN SOCIETY 21ST BALTIC ST"
"5207",NA,"BAVARIAN CONSUL 120 DEGRAW","ST","BAVARIAN CONSUL 120 DEGRAW ST","BAVARIAN CONSUL 120 DEGRAW ST","BAVARIAN CONSUL 120TH DEGRAW ST","BAVARIAN CONSUL 120TH DEGRAW ST"
"5208",NA,"SMITH & BERGEN","ST","SMITH & BERGEN ST","SMITH & BERGEN ST","SMITH & BERGEN ST","SMITH & BERGEN ST"
"5209",NA,"BEDFORD & PARK AVE","AVE","BEDFORD & PARK AVE","BEDFORD & PARK AVE","BEDFORD & PARK AVE","BEDFORD & PARK AVE"
"5210",NA,"POWERS & FULTON AVE","AVE","POWERS & FULTON AVE","POWERS & FULTON AVE","POWERS & FULTON AVE","POWERS & FULTON AVE"
"5211",2,"GOLD","ST","2 GOLD ST","2 GOLD ST","2 GOLD ST","2 GOLD ST"
"5212",NA,"PACIFIC & CT","CT","PACIFIC & CT","PACIFIC & CT","PACIFIC & CT","PACIFIC & CT"
"5213",NA,"CARLL & FAIR","ST","CARLL & FAIR ST","CARLL & FAIR ST","CARLL & FAIR ST","CARLL & FAIR ST"
"5214",NA,"CT & BALTIC","ST","CT & BALTIC ST","CT & BALTIC ST","CT & BALTIC ST","CT & BALTIC ST"
"5215",NA,"RED HOOK PL & FULTON AVE","AVE","RED HOOK PL & FULTON AVE","RED HOOK PL & FULTON AVE","RED HOOK PL & FULTON AVE","RED HOOK PL & FULTON AVE"
"5216",NA,"ADELPHI & FULTON AVE","AVE","ADELPHI & FULTON AVE","ADELPHI & FULTON AVE","ADELPHI & FULTON AVE","ADELPHI & FULTON AVE"
"5217",NA,"SIMPSON S JAMES,GROCER COLUMBIA & HARRISON","ST","SIMPSON S JAMES,GROCER COLUMBIA & HARRISON ST","SIMPSON S JAMES,GROCER COLUMBIA & HARRISON ST","SIMPSON S JAMES,GROCER COLUMBIA & HARRISON ST","SIMPSON S JAMES,GROCER COLUMBIA & HARRISON ST"
"5218",NA,"CLASSON & MYRTLE AVE","AVE","CLASSON & MYRTLE AVE","CLASSON & MYRTLE AVE","CLASSON & MYRTLE AVE","CLASSON & MYRTLE AVE"
"5219",NA,"BEDFORD & PARK AVE","AVE","BEDFORD & PARK AVE","BEDFORD & PARK AVE","BEDFORD & PARK AVE","BEDFORD & PARK AVE"
"5220",NA,"HAMILTON AVE & PRESIDCNTST","AVE","HAMILTON AVE & PRESIDCNTST AVE","HAMILTON AVE & PRESIDCNTST AVE","HAMILTON AVE & PRESIDCNTST AVE","HAMILTON AVE & PRESIDCNTST AVE"
"5221",NA,"CHEEVER PL & HARRISON","PL","CHEEVER PL & HARRISON PL","CHEEVER PL & HARRISON PL","CHEEVER PL & HARRISON PL","CHEEVER PL & HARRISON PL"
"5222",NA,"57 PACIFIC & SMITH","ST","57 PACIFIC & SMITH ST","57 PACIFIC & SMITH ST","57TH PACIFIC & SMITH ST","57TH PACIFIC & SMITH ST"
"5223",NA,"JOHN & GOLD","ST","JOHN & GOLD ST","JOHN & GOLD ST","JOHN & GOLD ST","JOHN & GOLD ST"
"5224",NA,"GOLD & PROSPECT","ST","GOLD & PROSPECT ST","GOLD & PROSPECT ST","GOLD & PROSPECT ST","GOLD & PROSPECT ST"
"5225",NA,"DEEN & BOERUM","ST","DEEN & BOERUM ST","DEEN & BOERUM ST","DEEN & BOERUM ST","DEEN & BOERUM ST"
"5226",NA,"E FURMAN STATE","ST","E FURMAN STATE ST","E FURMAN STATE ST","E FURMAN STATE ST","E FURMAN STATE ST"
"5227",NA,"DEAN & POWERS","ST","DEAN & POWERS ST","DEAN & POWERS ST","DEAN & POWERS ST","DEAN & POWERS ST"
"5228",NA,"MYRTLE AVE & LOTTS LN","AVE","MYRTLE AVE & LOTTS LN AVE","MYRTLE AVE & LOTTS LN AVE","MYRTLE AVE & LOTTS LN AVE","MYRTLE AVE & LOTTS LN AVE"
"5229",NA,"CLASSON & MYRTLE AVE","AVE","CLASSON & MYRTLE AVE","CLASSON & MYRTLE AVE","CLASSON & MYRTLE AVE","CLASSON & MYRTLE AVE"
"5230",NA,"PACIFIC & SMITH","ST","PACIFIC & SMITH ST","PACIFIC & SMITH ST","PACIFIC & SMITH ST","PACIFIC & SMITH ST"
"5231",NA,"SMITH & BERGEN","ST","SMITH & BERGEN ST","SMITH & BERGEN ST","SMITH & BERGEN ST","SMITH & BERGEN ST"
"5232",NA,"WARREN & HOYT","ST","WARREN & HOYT ST","WARREN & HOYT ST","WARREN & HOYT ST","WARREN & HOYT ST"
"5233",NA,"FULTON AVE & GOLD","AVE","FULTON AVE & GOLD AVE","FULTON AVE & GOLD AVE","FULTON AVE & GOLD AVE","FULTON AVE & GOLD AVE"
"5234",NA,"LAFAYETTE B NAVY AND RAYMOND","ST","LAFAYETTE B NAVY AND RAYMOND ST","LAFAYETTE B NAVY AND RAYMOND ST","LAFAYETTE B NAVY AND RAYMOND ST","LAFAYETTE B NAVY AND RAYMOND ST"
"5235",NA,"TIN AND SHEET IRON WORKER  , LAWRENCE","ST","TIN AND SHEET IRON WORKER  , LAWRENCE ST","TIN AND SHEET IRON WORKER  , LAWRENCE ST","TIN AND SHEET IRON WORKER  , LAWRENCE ST","TIN AND SHEET IRON WORKER  , LAWRENCE ST"
"5236",NA,"RED HOOK PL & FULTON AVE","AVE","RED HOOK PL & FULTON AVE","RED HOOK PL & FULTON AVE","RED HOOK PL & FULTON AVE","RED HOOK PL & FULTON AVE"
"5237",NA,"RED HOOK PL. & FULTON AVE","AVE","RED HOOK PL. & FULTON AVE","RED HOOK PL. & FULTON AVE","RED HOOK PL. & FULTON AVE","RED HOOK PL. & FULTON AVE"
"5238",NA,"MONTAGUE PL & HENRY","PL","MONTAGUE PL & HENRY PL","MONTAGUE PL & HENRY PL","MONTAGUE PL & HENRY PL","MONTAGUE PL & HENRY PL"
"5239",1,"UNITARIAN CONGREGATIONAL CHURCH 257 WASHINGTON","ST","1 UNITARIAN CONGREGATIONAL CHURCH 257 WASHINGTON ST","1 UNITARIAN CONGREGATIONAL CHURCH 257 WASHINGTON ST","1 UNITARIAN CONGREGATIONAL CHURCH 257TH WASHINGTON ST","1 UNITARIAN CONGREGATIONAL CHURCH 257TH WASHINGTON ST"
"5240",NA,"DEGRAW & CT","CT","DEGRAW & CT","DEGRAW & CT","DEGRAW & CT","DEGRAW & CT"
"5241",55,"FULTON","ST","55 FULTON ST","55 FULTON ST","55 FULTON ST","55 FULTON ST"
"5242",NA,"27 & 3 AVE GOWANUS","AVE","27 & 3 AVE GOWANUS AVE","27 & 3 AVE GOWANUS AVE","27TH & 3 AVE GOWANUS AVE","27TH & 3 AVE GOWANUS AVE"
"5243",NA,"MYRTLE & NOSTRAND AVE","AVE","MYRTLE & NOSTRAND AVE","MYRTLE & NOSTRAND AVE","MYRTLE & NOSTRAND AVE","MYRTLE & NOSTRAND AVE"
"5244",NA,"NAVY & MYRTLE AVE","AVE","NAVY & MYRTLE AVE","NAVY & MYRTLE AVE","NAVY & MYRTLE AVE","NAVY & MYRTLE AVE"
"5245",NA,"BERGEN & SMITH","ST","BERGEN & SMITH ST","BERGEN & SMITH ST","BERGEN & SMITH ST","BERGEN & SMITH ST"
"5246",NA,"SLOAN SAMUEL,MER NYH 129 JORALEMON B CLINTON ANDCT","ST","SLOAN SAMUEL,MER NYH 129 JORALEMON B CLINTON ANDCT ST","SLOAN SAMUEL,MER NYH 129 JORALEMON B CLINTON ANDCT ST","SLOAN SAMUEL,MER NYH 129TH JORALEMON B CLINTON ANDCT ST","SLOAN SAMUEL,MER NYH 129TH JORALEMON B CLINTON ANDCT ST"
"5247",NA,"PARK AVE & CANTON","AVE","PARK AVE & CANTON AVE","PARK AVE & CANTON AVE","PARK AVE & CANTON AVE","PARK AVE & CANTON AVE"
"5248",NA,"MOULDING MILL ANDC W 80 ASHINGTON","ST","MOULDING MILL ANDC W 80 ASHINGTON ST","MOULDING MILL ANDC W 80 ASHINGTON ST","MOULDING MILL ANDC W 80TH ASHINGTON ST","MOULDING MILL ANDC W 80TH ASHINGTON ST"
"5249",NA,"WILLOW & AMITY","ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST"
"5250",NA,"FRANKLIN & MYRTLE AVE","AVE","FRANKLIN & MYRTLE AVE","FRANKLIN & MYRTLE AVE","FRANKLIN & MYRTLE AVE","FRANKLIN & MYRTLE AVE"
"5251",NA,"SMITH S ALFRED,.MILKMAN DEAN & VANDERBILT AVE","AVE","SMITH S ALFRED,.MILKMAN DEAN & VANDERBILT AVE","SMITH S ALFRED,.MILKMAN DEAN & VANDERBILT AVE","SMITH S ALFRED,.MILKMAN DEAN & VANDERBILT AVE","SMITH S ALFRED,.MILKMAN DEAN & VANDERBILT AVE"
"5252",NA,"","ST",NA,NA,NA,NA
"5253",NA,"FURMAN & STATE","ST","FURMAN & STATE ST","FURMAN & STATE ST","FURMAN & STATE ST","FURMAN & STATE ST"
"5254",NA,"","ST",NA,NA,NA,NA
"5255",NA,"31GARDEN & STATE","ST","31GARDEN & STATE ST","31GARDEN & STATE ST","31STGARDEN & STATE ST","31STGARDEN & STATE ST"
"5256",NA,"JAMES & MARKET","ST","JAMES & MARKET ST","JAMES & MARKET ST","JAMES & MARKET ST","JAMES & MARKET ST"
"5257",NA,"JACKSON FERRY LITTLE DOCK & HUDSON AVE","AVE","JACKSON FERRY LITTLE DOCK & HUDSON AVE","JACKSON FERRY LITTLE DOCK & HUDSON AVE","JACKSON FERRY LITTLE DOCK & HUDSON AVE","JACKSON FERRY LITTLE DOCK & HUDSON AVE"
"5258",NA,"HOYT & DEAN","ST","HOYT & DEAN ST","HOYT & DEAN ST","HOYT & DEAN ST","HOYT & DEAN ST"
"5259",NA,"R W9 GOLD","ST","R W9 GOLD ST","R W9 GOLD ST","R W9TH GOLD ST","R W9TH GOLD ST"
"5260",NA,"COLUMBIA & DEGRAW","ST","COLUMBIA & DEGRAW ST","COLUMBIA & DEGRAW ST","COLUMBIA & DEGRAW ST","COLUMBIA & DEGRAW ST"
"5261",NA,"WILLOW & ATLANTIC BROOKLYN DIRECTOEY ,","ST","WILLOW & ATLANTIC BROOKLYN DIRECTOEY , ST","WILLOW & ATLANTIC BROOKLYN DIRECTOEY , ST","WILLOW & ATLANTIC BROOKLYN DIRECTOEY , ST","WILLOW & ATLANTIC BROOKLYN DIRECTOEY , ST"
"5262",2,"BROADWAY NYH 172 ADAMS","AVE","2 BROADWAY NYH 172 ADAMS AVE","TWO BROADWAY NYH 172 ADAMS AVE","2 BROADWAY NYH 172ND ADAMS AVE","TWO BROADWAY NYH 172ND ADAMS AVE"
"5263",NA,"GLOBE 200 FULTON","ST","GLOBE 200 FULTON ST","GLOBE 200 FULTON ST","GLOBE 200TH FULTON ST","GLOBE 200TH FULTON ST"
"5264",NA,"SMITH & ATLANTIC","ST","SMITH & ATLANTIC ST","SMITH & ATLANTIC ST","SMITH & ATLANTIC ST","SMITH & ATLANTIC ST"
"5265",NA,"","ST",NA,NA,NA,NA
"5266",NA,"AMITY & WILLOW","ST","AMITY & WILLOW ST","AMITY & WILLOW ST","AMITY & WILLOW ST","AMITY & WILLOW ST"
"5267",NA,"WILLOW & AMITY","ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST"
"5268",NA,"PLYMOUTH & PEARL","ST","PLYMOUTH & PEARL ST","PLYMOUTH & PEARL ST","PLYMOUTH & PEARL ST","PLYMOUTH & PEARL ST"
"5269",NA,"STH AVE & DOUGLASS","AVE","STH AVE & DOUGLASS AVE","STH AVE & DOUGLASS AVE","STH AVE & DOUGLASS AVE","STH AVE & DOUGLASS AVE"
"5270",NA,"FURMAN & JORALEMON","ST","FURMAN & JORALEMON ST","FURMAN & JORALEMON ST","FURMAN & JORALEMON ST","FURMAN & JORALEMON ST"
"5271",NA,"20 & 4 AVE GOWANUS","AVE","20 & 4 AVE GOWANUS AVE","20 & 4 AVE GOWANUS AVE","20TH & 4 AVE GOWANUS AVE","20TH & 4 AVE GOWANUS AVE"
"5272",57,"ATLANTIC","ST","57 ATLANTIC ST","57 ATLANTIC ST","57 ATLANTIC ST","57 ATLANTIC ST"
"5273",NA,"PACIFIC & CLOVE RD BEDFORD","ST","PACIFIC & CLOVE RD BEDFORD ST","PACIFIC & CLOVE RD BEDFORD ST","PACIFIC & CLOVE RD BEDFORD ST","PACIFIC & CLOVE RD BEDFORD ST"
"5274",NA,"ATLANTIC AVE & ADELPHI","AVE","ATLANTIC AVE & ADELPHI AVE","ATLANTIC AVE & ADELPHI AVE","ATLANTIC AVE & ADELPHI AVE","ATLANTIC AVE & ADELPHI AVE"
"5275",NA,"NAVY & DE KALB AVE","AVE","NAVY & DE KALB AVE","NAVY & DE KALB AVE","NAVY & DE KALB AVE","NAVY & DE KALB AVE"
"5276",NA,"NYH KENT & MYRTLE AVE SCHERMERHORN","AVE","NYH KENT & MYRTLE AVE SCHERMERHORN AVE","NYH KENT & MYRTLE AVE SCHERMERHORN AVE","NYH KENT & MYRTLE AVE SCHERMERHORN AVE","NYH KENT & MYRTLE AVE SCHERMERHORN AVE"
"5277",NA,"CLASSON & FLUSHING AVE","AVE","CLASSON & FLUSHING AVE","CLASSON & FLUSHING AVE","CLASSON & FLUSHING AVE","CLASSON & FLUSHING AVE"
"5278",NA,"JOHNSON & PRINCE","ST","JOHNSON & PRINCE ST","JOHNSON & PRINCE ST","JOHNSON & PRINCE ST","JOHNSON & PRINCE ST"
"5279",NA,"SCHERMERHORN B NEVINS AND BOND","ST","SCHERMERHORN B NEVINS AND BOND ST","SCHERMERHORN B NEVINS AND BOND ST","SCHERMERHORN B NEVINS AND BOND ST","SCHERMERHORN B NEVINS AND BOND ST"
"5280",NA,"20 & 3 AVE GOWANUS","AVE","20 & 3 AVE GOWANUS AVE","20 & 3 AVE GOWANUS AVE","20TH & 3 AVE GOWANUS AVE","20TH & 3 AVE GOWANUS AVE"
"5281",NA,"","ST",NA,NA,NA,NA
"5282",NA,"SMITH & MILL","ST","SMITH & MILL ST","SMITH & MILL ST","SMITH & MILL ST","SMITH & MILL ST"
"5283",NA,"DIVISION AVE & QUINCYST","AVE","DIVISION AVE & QUINCYST AVE","DIVISION AVE & QUINCYST AVE","DIVISION AVE & QUINCYST AVE","DIVISION AVE & QUINCYST AVE"
"5284",NA,"PEARL & CONCORD","ST","PEARL & CONCORD ST","PEARL & CONCORD ST","PEARL & CONCORD ST","PEARL & CONCORD ST"
"5285",NA,"CHEMIST CT & MONTAGUE PL","PL","CHEMIST CT & MONTAGUE PL","CHEMIST CT & MONTAGUE PL","CHEMIST CT & MONTAGUE PL","CHEMIST CT & MONTAGUE PL"
"5286",NA,"MILITARY EQUIPMENT MANFRNYH PROSPECT","ST","MILITARY EQUIPMENT MANFRNYH PROSPECT ST","MILITARY EQUIPMENT MANFRNYH PROSPECT ST","MILITARY EQUIPMENT MANFRNYH PROSPECT ST","MILITARY EQUIPMENT MANFRNYH PROSPECT ST"
"5287",NA,"HUDSON AVE & JOHN HL","AVE","HUDSON AVE & JOHN HL AVE","HUDSON AVE & JOHN HL AVE","HUDSON AVE & JOHN HL AVE","HUDSON AVE & JOHN HL AVE"
"5288",NA,"LAWYER","ST","LAWYER ST","LAWYER ST","LAWYER ST","LAWYER ST"
"5289",NA,"MYRTLE A J & STEUBEN","ST","MYRTLE A J & STEUBEN ST","MYRTLE A J & STEUBEN ST","MYRTLE A J & STEUBEN ST","MYRTLE A J & STEUBEN ST"
"5290",NA,"BOND & DEGRAW","ST","BOND & DEGRAW ST","BOND & DEGRAW ST","BOND & DEGRAW ST","BOND & DEGRAW ST"
"5291",NA,"MYRTLE AVE & STEUBEN","ST","MYRTLE AVE & STEUBEN ST","MYRTLE AVE & STEUBEN ST","MYRTLE AVE & STEUBEN ST","MYRTLE AVE & STEUBEN ST"
"5292",NA,"CARROLL & HICKS","ST","CARROLL & HICKS ST","CARROLL & HICKS ST","CARROLL & HICKS ST","CARROLL & HICKS ST"
"5293",NA,"RAYMOND & TILLARY","ST","RAYMOND & TILLARY ST","RAYMOND & TILLARY ST","RAYMOND & TILLARY ST","RAYMOND & TILLARY ST"
"5294",NA,"FRANKLIN & MYRTLE AVE","AVE","FRANKLIN & MYRTLE AVE","FRANKLIN & MYRTLE AVE","FRANKLIN & MYRTLE AVE","FRANKLIN & MYRTLE AVE"
"5295",53,"HUDSON AVE","AVE","53 HUDSON AVE","FIFTY-THREE HUDSON AVE","53 HUDSON AVE","FIFTY-THREE HUDSON AVE"
"5296",NA,"DEAN & HOYT","ST","DEAN & HOYT ST","DEAN & HOYT ST","DEAN & HOYT ST","DEAN & HOYT ST"
"5297",NA,"CLASSON & FLUSHING AVE","AVE","CLASSON & FLUSHING AVE","CLASSON & FLUSHING AVE","CLASSON & FLUSHING AVE","CLASSON & FLUSHING AVE"
"5298",NA,"PLYMOUTH & BRG","BRG","PLYMOUTH & BRG","PLYMOUTH & BRG","PLYMOUTH & BRG","PLYMOUTH & BRG"
"5299",NA,"","ST",NA,NA,NA,NA
"5300",NA,"WARREN & SMITH","ST","WARREN & SMITH ST","WARREN & SMITH ST","WARREN & SMITH ST","WARREN & SMITH ST"
"5301",NA,"PARK AVE & CANTON","AVE","PARK AVE & CANTON AVE","PARK AVE & CANTON AVE","PARK AVE & CANTON AVE","PARK AVE & CANTON AVE"
