"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"4958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4959","WID WM DR 154 WOOSTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4961","HAMPDEN WATCH CO H 12 MAIDEN LA.",NA,NA,NA,NA,NA,NA,NA,"12","MAIDEN LA"
"4962","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4963","HOUSTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4964","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"4965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4966",NA,NA,NA,NA,NA,"W 100","8 AVE.",NA,NA,NA
"4967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4968","207B FIH AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4969",NA,NA,NA,NA,NA,"FRANKLIN","ELM",NA,NA,NA
"4970","HOUSTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4971","HOUSTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4972","10752 AVE.","1075","2 AVE.",NA,NA,NA,NA,NA,NA,NA
"4973","HOUSTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4974","HALL PL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4975","GENERAL FURNISHING UNDERTAK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4976","HAMILTON FIRE INS CO H 11 WALL",NA,NA,NA,NA,NA,NA,NA,"11","WALL"
"4977",NA,NA,NA,NA,NA,"FRANKLIN","ELM A 282 PROSPECT AVE. BKLYN",NA,NA,NA
"4978",NA,NA,NA,NA,NA,"3 AVE","137",NA,NA,NA
"4979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4980","HAMBURG AM PACKET CO H 61 BROAD",NA,NA,NA,NA,NA,NA,NA,"61","BROAD"
"4981","12","12",NA,NA,NA,NA,NA,NA,NA,NA
"4982",NA,NA,NA,NA,NA,"BLVD","W 83",NA,NA,NA
"4983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4985","FULTON MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4986","HALLS SAFE AND LOCK CO H 279 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"279","BROADWAY"
"4987","LAW",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4988",NA,NA,NA,NA,NA,"3 AVE","135",NA,NA,NA
"4989",NA,NA,NA,NA,NA,"BROADWAY","W 131",NA,NA,NA
"4990","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4991","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4993","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4994","HALE AND KILBURN MFG CO H 706 BROADWAY,OF THE CHAMPION AUTOMATIC FOLDING",NA,NA,NA,NA,NA,NA,"CHAMPION","706","BROADWAY"
"4995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4997","HOBOKEN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4998",NA,NA,NA,"3 AVE","147",NA,NA,NA,NA,NA
"4999",NA,NA,NA,"3 AVE","147 AND 3 AVE N 158","3 AVE C 147 AND 3 AVE","158",NA,NA,NA
"5000","S A) H 76",NA,NA,NA,NA,NA,NA,NA,NA,"76"
"5001",NA,NA,NA,NA,NA,"3 AVE","167",NA,NA,NA
"5002",NA,NA,NA,"4 AVE","E 67",NA,NA,NA,NA,NA
"5003","HOBOKEN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5004",NA,NA,NA,NA,NA,"152","COURTLAND AVE.",NA,NA,NA
"5005","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5008","145 ATTORNEY","145","ATTORNEY",NA,NA,NA,NA,NA,NA,NA
"5009","299 AVE. C","299","AVE. C",NA,NA,NA,NA,NA,NA,NA
"5010",NA,NA,NA,"E 122","3 AVE.",NA,NA,NA,NA,NA
"5011",NA,NA,NA,NA,NA,"JACKSON AVE","161",NA,NA,NA
"5012",NA,NA,NA,NA,NA,"3 AVE","169",NA,NA,NA
"5013","3188 AVE.","318","8 AVE.",NA,NA,NA,NA,NA,NA,NA
"5014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5015","26 BARCLAY","26","BARCLAY",NA,NA,NA,NA,NA,NA,NA
"5016",NA,NA,NA,NA,NA,"152","3 AVE.",NA,NA,NA
"5017",NA,NA,NA,NA,NA,"CONCORD AVE","146",NA,NA,NA
"5018",NA,NA,NA,NA,NA,"152","3 AVE.",NA,NA,NA
"5019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5020",NA,NA,NA,NA,NA,"WASHN","167",NA,NA,NA
"5021","109","109",NA,NA,NA,NA,NA,NA,NA,NA
"5022",NA,NA,NA,NA,NA,"6 AVE","W 115",NA,NA,NA
"5023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5024","259,W 29","29",NA,NA,NA,NA,NA,NA,NA,NA
"5025","1 BARCLAY","1","BARCLAY",NA,NA,NA,NA,NA,NA,NA
"5026",NA,NA,NA,NA,NA,"130","10",NA,NA,NA
"5027",NA,NA,NA,NA,NA,"163","3 AVE.",NA,NA,NA
"5028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5029","28 CATHARLNE","28","CATHARLNE",NA,NA,NA,NA,NA,NA,NA
"5030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5031","HESTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5032",NA,NA,NA,NA,NA,NA,"145",NA,NA,NA
"5033",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"5034",NA,NA,NA,NA,NA,"3 AVE","152",NA,NA,NA
"5035","GREENE PL. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5036",NA,NA,NA,NA,NA,"3 AVE","167",NA,NA,NA
"5037","GUTTA PERCHA AND RUBBER MFG CO H 23 PARK PL.",NA,NA,NA,NA,NA,NA,NA,"23","PARK PL"
"5038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5044","66","66",NA,NA,NA,NA,NA,NA,NA,NA
"5045","2U4 CENTRE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5046",NA,NA,NA,NA,NA,"10 AVE","W 159",NA,NA,NA
"5047","E 303 43","303","E 43",NA,NA,NA,NA,NA,NA,NA
"5048","0888 AVE.","88","8 AVE.",NA,NA,NA,NA,NA,NA,NA
"5049",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"5050",NA,NA,NA,NA,NA,"3 AVE","154",NA,NA,NA
"5051",NA,NA,NA,NA,NA,"BLVD","W H 79",NA,NA,NA
"5052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5053",NA,NA,NA,NA,NA,"COURTLAND AVE","152",NA,NA,NA
"5054","OF LONDON",NA,NA,NA,NA,NA,NA,NA,"54","WILLIAM"
"5055","GUARDIAN FIRE INS CO H 187 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"187","BROADWAY"
"5056","71 MERCER AND 120 WOOS","71","MERCER AND 120 WOOS",NA,NA,NA,NA,NA,NA,NA
"5057",NA,NA,NA,NA,NA,"W 100","9 AVE.",NA,NA,NA
"5058",NA,NA,NA,NA,NA,"W 99","10 AVE.",NA,NA,NA
"5059","2(E 6 120",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5061","ALSO MARINE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5062",NA,NA,NA,NA,NA,"BROADWAY","LAWRENCE",NA,NA,NA
"5063",NA,NA,NA,"3 AVE","135",NA,NA,NA,NA,NA
"5064","GATES AVE. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5065","E 114 14,H H E 308 13","308","E 13",NA,NA,NA,NA,NA,"308","E 13"
"5066",NA,NA,NA,NA,NA,"E 75","AVE. A",NA,NA,NA
"5067","H. N. J.",NA,NA,NA,NA,NA,NA,"N. J.",NA,NA
"5068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5069","GRISWOLD SEWING MACHINE CO H 78 WILLIAM",NA,NA,NA,NA,NA,NA,NA,"78","WILLIAM"
"5070","GREENE PL. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5071","WOODLAWN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5072","THE",NA,NA,NA,NA,NA,NA,NA,"13","W BROADWAY"
"5073","LIMITED",NA,NA,NA,NA,NA,NA,NA,"13","W BROADWAY"
"5074","E 52 12,FROM","52","E 12,FROM",NA,NA,NA,NA,NA,NA,NA
"5075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5076",NA,NA,NA,NA,NA,"3 AVE","133",NA,NA,NA
"5077",NA,NA,NA,NA,NA,"W 80","BLVD AND SHOES , N BLVD W 80",NA,NA,NA
"5078","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5079","2 READE","2","READE",NA,NA,NA,NA,NA,NA,NA
"5080","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5081","E 314 H 45","314","E H 45",NA,NA,NA,NA,NA,NA,"45"
"5082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5083","GRIFFITHS PATENT WHITE MFG CO H 99 MAIDEN LA.",NA,NA,NA,NA,NA,NA,NA,"99","MAIDEN LA"
"5084","W 41","41",NA,NA,NA,NA,NA,NA,NA,NA
"5085","376 WATER","376","WATER",NA,NA,NA,NA,NA,NA,NA
"5086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5088","65111 AVE.","651","11 AVE.",NA,NA,NA,NA,NA,NA,NA
"5089",NA,NA,NA,"COURTLAND AVE","154",NA,NA,NA,NA,NA
"5090","H H 83 MORTON.BKLYN","83","MORTON.BKLYN",NA,NA,NA,NA,"BKLYN","83","MORTON"
"5091","3 HANOVER,N TH. J.","3","HANOVER,N TH. J.",NA,NA,NA,NA,NA,NA,NA
"5092","NAVAL OFFICE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5094",NA,NA,NA,NA,NA,"UNION","OGDEN AVE.",NA,NA,NA
"5095","GREENWICH INS CO H 161 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"161","BROADWAY"
"5096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5097","FAYETTE PL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5098","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"5099","44","44",NA,NA,NA,NA,NA,NA,NA,NA
"5100","BARCLAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5102","208 GRAND","208","GRAND",NA,NA,NA,NA,NA,NA,NA
"5103","131 DIVISION","131","DIVISION",NA,NA,NA,NA,NA,NA,NA
"5104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107","CAL",NA,NA,NA,NA,NA,NA,NA,"18","WALL"
"5108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5114","118MAIDEN LA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5115","GREAT EASTERN MINING CO H 31 BROAD",NA,NA,NA,NA,NA,NA,NA,"31","BROAD"
"5116","VIA CHARLESTON",NA,NA,NA,NA,NA,NA,NA,"317","BROADWAY"
"5117","VIA SAVANNAH",NA,NA,NA,NA,NA,NA,NA,"409","BROADWAY"
"5118",NA,NA,NA,NA,NA,"COURTLAND AVE","159",NA,NA,NA
"5119","26 WHITE,N H. J.","26","WHITE,N H. J.",NA,NA,NA,NA,NA,NA,NA
"5120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5121","H 78 THOMPSON","78","THOMPSON",NA,NA,NA,NA,NA,"78","THOMPSON"
"5122",NA,NA,NA,NA,NA,"W LI 101","9 AVE.",NA,NA,NA
"5123","II 643 WASHN.","643","WASHN.",NA,NA,NA,NA,NA,NA,NA
"5124","DE MORY AND CO CHRONOME 62 SOUTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5125","H H 99 .MARKS PL","99",".MARKS PL",NA,NA,NA,NA,NA,NA,"99"
"5126","GOERCK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5127","GREENE AVE. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5128","GREENE PL. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5129","GRANT RUBBER CO H 66 CORTLANDT",NA,NA,NA,NA,NA,NA,NA,"66","CORTLANDT"
"5130","GRANVILLE GOLD CO H 23 DEY",NA,NA,NA,NA,NA,NA,NA,"23","DEY"
"5131","GRAPHIC CONSOLIDATED MILL AND MINING CO1193BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5132",NA,NA,NA,NA,NA,"COURTLAND AVE","164",NA,NA,NA
"5133",NA,NA,NA,"4 AVE","E 133",NA,NA,NA,NA,NA
"5134",NA,NA,NA,NA,NA,"GRAMERCY PARK","E 20",NA,NA,NA
"5135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5136","LI R W 3 37",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5137",NA,NA,NA,NA,NA,"150","ROBBINS AVE.",NA,NA,NA
"5138","GRAIN ANTI SHIING ASSN H 56 SOUTH",NA,NA,NA,NA,NA,NA,NA,NA,"56"
"5139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5140",NA,NA,NA,NA,NA,"10 AVE","W 67",NA,NA,NA
"5141","729 AVE AND 112 GWICH AVE.","72","9 AVE AND 112 GWICH AVE.",NA,NA,NA,NA,NA,NA,NA
"5142","172 CANAL","172","CANAL",NA,NA,NA,NA,NA,NA,NA
"5143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5144","E 400 56","400","E 56",NA,NA,NA,NA,NA,NA,NA
"5145","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5146","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5147",NA,NA,NA,NA,NA,"COURTLAND AVE","156",NA,NA,NA
"5148","WHITEHALL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5150","GANSEVOORT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5152","12 BAXTER","12","BAXTER",NA,NA,NA,NA,NA,NA,NA
"5153",NA,NA,NA,"2 AVE","E 99",NA,NA,NA,NA,NA
"5154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5155","LI R 2 DELANCEY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5156","1 O BOX 3794","1","O BOX 3794",NA,NA,NA,NA,NA,NA,NA
"5157","H H 120 WILLOW  , BKLYN","120","WILLOW , BKLYN",NA,NA,NA,NA,NA,"120","WILLOW"
"5158","60 BAXTER","60","BAXTER",NA,NA,NA,NA,NA,NA,NA
"5159",NA,NA,NA,NA,NA,"3 AVE","144",NA,NA,NA
"5160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5161","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"5162","GRCENE AVE. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5163","97 BAXTER","97","BAXTER",NA,NA,NA,NA,NA,NA,NA
"5164","(5889 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5166","CITY HALL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5167",NA,NA,NA,"AVE A","E 71",NA,NA,NA,NA,NA
"5168","W 23","23",NA,NA,NA,NA,NA,NA,NA,NA
"5169","E 4U1 33",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5170","GWICH AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5171","GOODYEAR BUCKLE CO H 2 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"2","BROADWAY"
"5172","GOODYEAR RUBBER CO H 341 BROADWAY AND 114 WILLIAM",NA,NA,NA,NA,NA,NA,NA,"341","BROADWAY"
"5173","GOODYEAR AND MCKAY SEWING MACHINE CO H 265",NA,NA,NA,NA,NA,NA,NA,NA,"265"
"5174","GOODYEARS INDIA RUBBER GLOVE MFG CO H 2 AND 490",NA,NA,NA,NA,NA,NA,NA,"2","490"
"5175","GOODYEARS RUBBER CURLER CO H 729 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"729","BROADWAY"
"5176","525","525",NA,NA,NA,NA,NA,NA,NA,NA
"5177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5179","173 DIVISION","173","DIVISION",NA,NA,NA,NA,NA,NA,NA
"5180","E 390 4,H H 7 COTTAGE PL.","7","COTTAGE PL.",NA,NA,NA,NA,NA,"7","COTTAGE PL"
"5181",NA,NA,NA,NA,NA,"W 159","10 AVE.",NA,NA,NA
"5182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5183","GOOD WORDS H 216 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"216","BROADWAY"
"5184","GWICH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5185","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5187","437 BROADWAY","437","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"5188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5192","3248","324","8",NA,NA,NA,NA,NA,NA,NA
"5193","8886 AVE L STATION,PARLORS 81","888","6 AVE L STATION,PARLORS 81",NA,NA,NA,NA,NA,NA,NA
"5194","50","50",NA,NA,NA,NA,NA,NA,NA,NA
"5195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5196","E 124","124",NA,NA,NA,NA,NA,NA,NA,NA
"5197","R 212 DIVISION",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5198","334E HOUSTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5200","138 NORFOLK","138","NORFOLK",NA,NA,NA,NA,NA,NA,NA
"5201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5202","HE CELEBRATED GARIBALDI AND GOOD LUCK SMOKING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5203","SPANISH  , TURKISH  , VIRGINIA AND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5204","GOLD HL CONSOLIDATED MINING CO H 57BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,"BROADWAY"
"5205","14 AND 1 FIH AVE.","14","AND 1 FIH AVE.",NA,NA,NA,NA,NA,NA,NA
"5206","GOLDS HEATER MFG CO H E 624 14",NA,NA,NA,NA,NA,NA,NA,"624","E 14"
"5207","48 OAK","48","OAK",NA,NA,NA,NA,NA,NA,NA
"5208",NA,NA,NA,NA,NA,"3 AVE","167",NA,NA,NA
"5209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5210","25","25",NA,NA,NA,NA,NA,NA,NA,NA
"5211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5212",NA,NA,NA,NA,NA,"3 AVE","152",NA,NA,NA
"5213","8583 AVE.","858","3 AVE.",NA,NA,NA,NA,NA,NA,NA
"5214","8583 AVE.","858","3 AVE.",NA,NA,NA,NA,NA,NA,NA
"5215","153 STANTON","153","STANTON",NA,NA,NA,NA,NA,NA,NA
"5216",NA,NA,NA,NA,NA,"W 115","7 AVE.",NA,NA,NA
"5217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5219","64 BOWERY ,H 11161 SPENCER  , BKLYN","11","161 SPENCER , BKLYN",NA,NA,NA,NA,"BKLYN","11","SPENCER"
"5220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5221","GLOBE FIRE INS CO H 161 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"161","BROADWAY"
"5222","OF AM H 2 WORTH",NA,NA,NA,NA,NA,NA,NA,"2","WORTH"
"5223","GLOBE STATIONERY AND PRINTING CO H 89 LIBERTY",NA,NA,NA,NA,NA,NA,NA,"89","LIBERTY"
"5224","GLOBE WOOLEN CO H 81 WORTH",NA,NA,NA,NA,NA,NA,NA,"81","WORTH"
"5225",NA,NA,NA,NA,"E 126",NA,NA,NA,NA,NA
"5226",NA,NA,NA,NA,NA,NA,"W 100",NA,NA,NA
"5227","GLEN COVE STARCH MFG CO H 29 PARK PL.",NA,NA,NA,NA,NA,NA,NA,"29","PARK PL"
"5228","7 YEARS IN USE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5229",NA,NA,NA,NA,NA,"162","R. R. AVE.",NA,NA,NA
"5230","GATES AVE. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5231",NA,NA,NA,NA,NA,"145","COLLEGE AVE.",NA,NA,NA
"5232",NA,NA,NA,"3 AVE","138",NA,NA,NA,NA,NA
"5233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5236","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5238",NA,NA,NA,"TINTON AVE","145",NA,NA,NA,NA,NA
"5239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5240",NA,NA,NA,"AVE A","E 65",NA,NA,NA,NA,NA
"5241",NA,NA,NA,NA,NA,"FIH AVE","E 95",NA,NA,NA
"5242","E 1 4,62","1","E 4,62",NA,NA,NA,NA,NA,NA,NA
"5243",NA,NA,NA,NA,NA,"3 AVE","152",NA,NA,NA
"5244","MANUFACTORY AT POUGHKEEPSIE H 120",NA,NA,NA,NA,NA,NA,NA,NA,"120"
"5245","WILLIAM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5246",NA,NA,NA,"E 89","AVE. A",NA,NA,NA,NA,NA
"5247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5249",NA,NA,NA,NA,NA,"3 AVE","167",NA,NA,NA
"5250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5252","H 711 WASHN.","711","WASHN.",NA,NA,NA,NA,NA,"711","ASH"
"5253",NA,NA,NA,"COURTLAND AVE","148",NA,NA,NA,NA,NA
"5254","H 44 WASHN,S.","44","WASHN,S.",NA,NA,NA,NA,NA,"44","ASH"
"5255",NA,NA,NA,"1 AVE","E 57",NA,NA,NA,NA,NA
"5256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5258","W 200 24","200","W 24",NA,NA,NA,NA,NA,NA,NA
"5259",NA,NA,NA,NA,NA,"3 AVE","177",NA,NA,NA
"5260","187 WOOSTER","187","WOOSTER",NA,NA,NA,NA,NA,NA,NA
"5261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5263","E 160 86","160","E 86",NA,NA,NA,NA,NA,NA,NA
"5264","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5265","SAVINGS BANK BUILDING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5266","GERMAN AM SCHOOL H E 244 52",NA,NA,NA,NA,NA,NA,NA,"244","E 52"
"5267",NA,NA,NA,"77","4 AVE.",NA,NA,NA,NA,NA
"5268","GERMAN SOC H 13 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"13","BROADWAY"
"5269","GERMANIA FIRE INS CO H 1 BROADWAY AND 357 BOWERY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"5270","4CEDAR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5271","66 VESEY","66","VESEY",NA,NA,NA,NA,NA,NA,NA
"5272","E 400 56","400","E 56",NA,NA,NA,NA,NA,NA,NA
"5273","78 DELANCEY","78","DELANCEY",NA,NA,NA,NA,NA,NA,NA
"5274",NA,NA,NA,NA,NA,"W 70","11 AVE.",NA,NA,NA
"5275",NA,NA,NA,NA,NA,"COURTLAND AVE.","LOXU",NA,NA,NA
"5276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5277",NA,NA,NA,NA,NA,"3 AVE","162",NA,NA,NA
"5278",NA,NA,NA,NA,NA,"BLVD","W 77 I",NA,NA,NA
"5279","OF DRESDEN",NA,NA,NA,NA,NA,NA,NA,"60","WALL"
"5280",NA,NA,NA,NA,NA,"BOSTON AVE","170",NA,NA,NA
"5281",NA,NA,NA,NA,NA,"E 92","2 AVE.",NA,NA,NA
"5282",NA,NA,NA,"ROBBINS AVE","147",NA,NA,NA,NA,NA
"5283",NA,NA,NA,NA,NA,"E 93","FIH AVE.",NA,NA,NA
"5284",NA,NA,NA,"3 AVE","157 AND FRANKLIN AVE C 168",NA,NA,NA,NA,NA
"5285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5287",NA,NA,NA,NA,NA,"3 AVE","143",NA,NA,NA
"5288",NA,NA,NA,NA,NA,"3 AVE","150",NA,NA,NA
"5289","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5292",NA,NA,NA,NA,NA,"166","WASHN , AVE.",NA,NA,NA
"5293","157 STANTON","157","STANTON",NA,NA,NA,NA,NA,NA,NA
"5294",NA,NA,NA,NA,NA,"W 67","11 AVE.",NA,NA,NA
"5295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5296",NA,NA,NA,NA,NA,"COURTLAND AVE","153",NA,NA,NA
