"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"2870","H 37 BAYARD","37","BAYARD",NA,NA,NA,NA,NA,"37","BAYARD"
"2871","2 B.WAY","2","B.WAY",NA,NA,NA,NA,NA,NA,NA
"2872","271 PEARL AND 412 WEST","271","PEARL AND 412 WEST",NA,NA,NA,NA,NA,NA,NA
"2873","KINNEY FRANCIS CSHOVELMAKER,60 VESEY,H 47 VESEY","47","VESEY",NA,NA,NA,NA,NA,"47","VESEY"
"2874","152PEARL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2875","W N 28 AVE H 9","28","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"2876","W N 27 AVE H 6","27","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"2877","H H 142 MCDOUGAL","142","MCDOUGAL",NA,NA,NA,NA,NA,"142","MCDOUGAL"
"2878","W N 39 AVE H 10","39","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"2879","W N 26 AVE H 8","26","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"2880","26 AVE C H 9 AND 537 HUDSON","26","AVE C H 9 AND 537 HUDSON",NA,NA,NA,NA,NA,"9","HUDSON"
"2881","W N 38 AVE H 9","38","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"2882",NA,NA,NA,"LAIGHT","GREENWICH",NA,NA,NA,NA,NA
"2883","208 BROOME","208","BROOME",NA,NA,NA,NA,NA,NA,NA
"2884","AVE H 6",NA,NA,NA,NA,NA,NA,NA,NA,"6"
"2885","E R 30  , AVE N H 3",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"2886","W N 32 AVE H 7","32","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"2887","E N 42 AVE H 3","42","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"2888","247 DIVISION","247","DIVISION",NA,NA,NA,NA,NA,NA,NA
"2889","W N 27 AVE H 10","27","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"2890","W N 29 AVE H 7","29","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"2891","W N 29 A H 7","29","N A H 7",NA,NA,NA,NA,NA,NA,"7"
"2892","E N 26 AVE H 1","26","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"2893",NA,NA,NA,"W 27","AV7",NA,NA,NA,NA,NA
"2894","W N 40 AVE H 11","40","AVE N H 11",NA,NA,NA,NA,NA,NA,"11"
"2895","H R646HUDSON",NA,NA,NA,NA,NA,NA,NA,NA,"HUDSON"
"2896",NA,NA,NA,NA,NA,"AVE B","E 13",NA,NA,NA
"2897","W N 30 AVE H 8","30","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"2898",NA,NA,NA,NA,NA,"AV7","W 22",NA,NA,NA
"2899","E N 41 AVE H 3","41","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"2900","W N 30 AVE H 8","30","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"2901",NA,NA,NA,"EAST","DELANCEY",NA,NA,NA,NA,NA
"2902","271 MULBERRY","271","MULBERRY",NA,NA,NA,NA,NA,NA,NA
"2903","W N 26 AVE H 9","26","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"2904","W N 33 AVE H 7","33","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"2905","E 24 B AVS H 1 AND 2","24","B AVS H 1 AND 2",NA,NA,NA,NA,NA,"1","2"
"2906","E N 24 AVE H 1","24","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"2907","KNICKERBOCKER FIRE INS CO H 64 WALL",NA,NA,NA,NA,NA,NA,NA,"64","WALL"
"2908","KNICKERBOCKER ICE CO H 190 WEST AND 194 CHAMBERS",NA,NA,NA,NA,NA,NA,NA,"190","CHAMBERS"
"2909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910","Ã¢ÂÂ BOWERY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911","W N 27 AVE H 6","27","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"2912","W N 33 AVE H 6","33","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"2913","AVE N H 7",NA,NA,NA,NA,NA,NA,NA,NA,"7"
"2914","126 FORSYTH","126","FORSYTH",NA,NA,NA,NA,NA,NA,NA
"2915","H H 357 HUDSON","357","HUDSON",NA,NA,NA,NA,NA,"357","HUDSON"
"2916","KOA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","REV",NA,NA,NA,NA,NA,NA,NA,"20","AVE D"
"2918","E N 26 AVE H 2","26","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"2919","E N 28 AVE H 3","28","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"2920","AV3 CE 36",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921","REV",NA,NA,NA,NA,NA,NA,NA,"71","IRVING PL"
"2922","REV",NA,NA,NA,NA,NA,NA,NA,"326","4"
"2923","MATHEMATICAL INSTRUMTS81 NASSAU",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","KOH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926","132 RIVINGTON 1","132","RIVINGTON 1",NA,NA,NA,NA,NA,NA,NA
"2927","H 7 ATTOMY","7","ATTOMY",NA,NA,NA,NA,NA,NA,"7"
"2928","REV",NA,NA,NA,NA,NA,NA,NA,"108","W 24"
"2929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930","W N 29 AVE H 8","29","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"2931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932","332","33","2",NA,NA,NA,NA,NA,NA,NA
"2933","W N 36 AVE H 9","36","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"2934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935","KRE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936","W N 30 AVE H 9","30","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"2937","95 MOTT","95","MOTT",NA,NA,NA,NA,NA,NA,NA
"2938","5454","545","4",NA,NA,NA,NA,NA,NA,NA
"2939","REV",NA,NA,NA,NA,NA,NA,NA,"1","2"
"2940","REV",NA,NA,NA,NA,NA,NA,NA,"141","HENRY"
"2941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","W N 39 AVE H 6","39","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"2943",NA,NA,NA,"AVE. B.","TWELH",NA,NA,NA,NA,NA
"2944","W N 29 AVE H 7","29","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"2945","KRU",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947","W N 38 AVE H 9","38","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"2948","W N 29 AVE H 7","29","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"2949","W N 26 AVE H 9","26","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"2950","OF ABHM H W 217 24",NA,NA,NA,NA,NA,NA,NA,"217","W 24"
"2951","W N 26 AVE H 8","26","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"2952","KUN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","AVE N H 6",NA,NA,NA,NA,NA,NA,NA,NA,"6"
"2954","AVE N H 9",NA,NA,NA,NA,NA,NA,NA,NA,"9"
"2955","W 58NE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956","W N 36 AVE H 9","36","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"2957","20 STANTON","20","STANTON",NA,NA,NA,NA,NA,NA,NA
"2958","W N 36 AVE H 10","36","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"2959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960","E R N 26 AVE H 3",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"2961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962","E N 24 AVE H 2","24","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"2963","E N 18 AVE H 1","18","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"2964","REV",NA,NA,NA,NA,NA,NA,NA,"30","CANAL"
"2965",NA,NA,NA,NA,NA,"TWELH","AVE. B",NA,NA,NA
"2966","E N 28 AVE H 2","28","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"2967",NA,NA,NA,"OUSE BROADWAY","W 30",NA,NA,NA,NA,NA
"2968",NA,NA,NA,"BROADWAY","29",NA,NA,NA,NA,NA
"2969","E 25","25",NA,NA,NA,NA,NA,NA,NA,NA
"2970","N 28 AVE H 6","28","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"2971","115 DIVISON","115","DIVISON",NA,NA,NA,NA,NA,NA,NA
"2972","REFUSED",NA,NA,NA,NA,NA,NA,NA,"43","BANK"
"2973",NA,NA,NA,"BOWERY","JONES",NA,NA,NA,NA,NA
"2974","W N 25 AVE H 8","25","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"2975","H 264 WILLIAM","264","WILLIAM",NA,NA,NA,NA,NA,"264","WILLIAM"
"2976","W N 35 AVE H 10","35","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"2977","19 DUANE","19","DUANE",NA,NA,NA,NA,NA,NA,NA
"2978","W N 33 AVE H 7","33","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"2979","138 NASSAU AND 200 MULBERRY","138","NASSAU AND 200 MULBERRY",NA,NA,NA,NA,NA,NA,NA
"2980","SS,W 199 24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981","W N 31 AVE H 8","31","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"2982",NA,NA,NA,"LAFAYETTE PL.","ASTOR PL LAP",NA,NA,NA,NA,NA
"2983","W N 30 AVE H 7","30","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"2984","H 34 RIVINGTON","34","RIVINGTON",NA,NA,NA,NA,NA,"34","RIVINGTON"
"2985","ATTORNEY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987","3954","395","4",NA,NA,NA,NA,NA,NA,NA
"2988","46 AVE H 3,H TWELH CAV H 3",NA,NA,NA,NA,NA,NA,NA,NA,"AVE H"
"2989",NA,NA,NA,NA,NA,"JANE","WASHINGTON",NA,NA,NA
"2990","W N 25 AVE H 8","25","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"2991","W 68 13","68","W 13",NA,NA,NA,NA,NA,NA,NA
"2992","E N 33 AVE H 2","33","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"2993","E N 24 AVE H 1","24","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"2994","90 MURRAY","90","MURRAY",NA,NA,NA,NA,NA,NA,NA
"2995","W N 29 AVE H 6","29","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"2996","W N 35 AVE H 7","35","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"2997","AVE H 2",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"2998","278 GRAND","278","GRAND",NA,NA,NA,NA,NA,NA,NA
"2999","278 GRAND","278","GRAND",NA,NA,NA,NA,NA,NA,NA
"3000","W N 34 AVE H 9","34","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"3001","453 HUDSON","453","HUDSON",NA,NA,NA,NA,NA,NA,NA
"3002",NA,NA,NA,"PEARL","MOTT",NA,NA,NA,NA,NA
"3003","1 JAMES","1","JAMES",NA,NA,NA,NA,NA,NA,NA
"3004",NA,NA,NA,"MULBERRY","SPRING",NA,NA,NA,NA,NA
"3005","REV",NA,NA,NA,NA,NA,NA,NA,"263","MULBERRY"
"3006",NA,NA,NA,"7","AVE. B",NA,NA,NA,NA,NA
"3007","W N 28 AVE H 11","28","AVE N H 11",NA,NA,NA,NA,NA,NA,"11"
"3008","131 BOWERY","131","BOWERY",NA,NA,NA,NA,NA,NA,NA
"3009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3010","W N 28 AVE H 101","28","AVE N H 101",NA,NA,NA,NA,NA,"10","1"
"3011","W N 29 AVE H 8","29","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"3012","2644","264","4",NA,NA,NA,NA,NA,NA,NA
"3013","Ã¢ÂÂ AVE H 2",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"3014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015","H H 151 CHURCH","151","CHURCH",NA,NA,NA,NA,NA,"151","CHURCH"
"3016","W N 32 AVE H 6","32","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"3017","W N 22 AVE H 8","22","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"3018","W N 28 AVE H 7","28","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"3019","W N 30 AVE H 9","30","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"3020",NA,NA,NA,"CHERRY","CORLEARS",NA,NA,NA,NA,NA
"3021","27 MORTON","27","MORTON",NA,NA,NA,NA,NA,NA,NA
"3022","W N 32 AVE H 10","32","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3023","44 BROOME","44","BROOME",NA,NA,NA,NA,NA,NA,NA
"3024","2546","254","6",NA,NA,NA,NA,NA,NA,NA
"3025","W N 29 AVE H 8","29","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"3026","W N 29 AVE H 10","29","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3027","AVE N H 3",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"3028","95 MOTT","95","MOTT",NA,NA,NA,NA,NA,NA,NA
"3029","W N 23 AVE H 6","23","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"3030","REV",NA,NA,NA,NA,NA,NA,NA,"24","BEEKMAN"
"3031",NA,NA,NA,NA,NA,"BROADWAY","W 24",NA,NA,NA
"3032","W R N 25 AVE H 10",NA,NA,NA,NA,NA,NA,NA,NA,"10"
"3033","23 SPRUCE","23","SPRUCE",NA,NA,NA,NA,NA,NA,NA
"3034","E N 26 AVE H 3","26","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"3035","H 94 ALLEN","94","ALLEN",NA,NA,NA,NA,NA,"94","ALLEN"
"3036","70 AVE. B","70","AVE. B",NA,NA,NA,NA,NA,NA,NA
"3037","H 11484 TWELH","11484","TWELH",NA,NA,NA,NA,NA,NA,"1148"
"3038","27 DIVISION","27","DIVISION",NA,NA,NA,NA,NA,NA,NA
"3039","W N 27 AVE H 7","27","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"3040","E N 33 AVE H 2","33","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"3041",NA,NA,NA,NA,NA,"AVE A","E 13",NA,NA,NA
"3042","H 154 NORFOLK","154","NORFOLK",NA,NA,NA,NA,NA,"154","NORFOLK"
"3043","259 BROADWAY","259","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"3044","W N 30 AVE H 8","30","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"3045","E N 25 AVE H 2","25","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"3046","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"3047","W N 39 AVE H 8","39","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"3048","E FOOT 25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3049","1 SUFFOLK","1","SUFFOLK",NA,NA,NA,NA,NA,NA,NA
"3050","592 GRAND","592","GRAND",NA,NA,NA,NA,NA,NA,NA
"3051","85 CLINTON","85","CLINTON",NA,NA,NA,NA,NA,NA,NA
"3052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3053","E R N 27 AVE H 3",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"3054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3055","CLINTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3057","19A HOUSTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3059","W N 32 AVE H 9","32","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"3060","3358","335","8",NA,NA,NA,NA,NA,NA,NA
"3061","HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3062","W R214 26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3063","177 WILLIAM","177","WILLIAM",NA,NA,NA,NA,NA,NA,NA
"3064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3065","REV",NA,NA,NA,NA,NA,NA,NA,"6","GREENWICH"
"3066","W R N 26 AVE H 10",NA,NA,NA,NA,NA,NA,NA,NA,"10"
"3067","23.  , ELIZABETH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3068","19 DUANE","19","DUANE",NA,NA,NA,NA,NA,NA,NA
"3069","LEROY JACOB H 26 LAFAYETTE PL.",NA,NA,NA,NA,NA,NA,NA,"26","LAFAYETTE"
"3070",NA,NA,NA,NA,NA,"W 30","BROADWAY",NA,NA,NA
"3071","REV",NA,NA,NA,NA,NA,NA,NA,"151","RIVINGTON"
"3072","W N 40 AVE H 11","40","AVE N H 11",NA,NA,NA,NA,NA,NA,"11"
"3073","156 CLINTON","156","CLINTON",NA,NA,NA,NA,NA,NA,NA
"3074","109 HESTER","109","HESTER",NA,NA,NA,NA,NA,NA,NA
"3075","W N 26 AVE H 7","26","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"3076","64 CARMINE","64","CARMINE",NA,NA,NA,NA,NA,NA,NA
"3077","H H W 3 40","3","W 40",NA,NA,NA,NA,NA,"3","W 40"
"3078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3079","H 107CHATHAM",NA,NA,NA,NA,NA,NA,"CHATHAM",NA,"107"
"3080","62 ORCHARD","62","ORCHARD",NA,NA,NA,NA,NA,NA,NA
"3081","W 29 B AVS H 7 AND 8","29","B AVS H 7 AND 8",NA,NA,NA,NA,NA,"7","8"
"3082","W N 29 AVE H 10","29","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3083","E N 25 AVE H 1","25","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"3084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3085","115 ORCHARD","115","ORCHARD",NA,NA,NA,NA,NA,NA,NA
"3086","351 AVE H 6","351","AVE H 6",NA,NA,NA,NA,NA,NA,"6"
"3087","W N 37 AVE H 10","37","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3088",NA,NA,NA,"FRANKFORT","JACKSON",NA,NA,NA,NA,NA
"3089","85 THOMPSON","85","THOMPSON",NA,NA,NA,NA,NA,NA,NA
"3090","116 AVE H 7","116","AVE H 7",NA,NA,NA,NA,NA,NA,"7"
"3091","68 LEWIS","68","LEWIS",NA,NA,NA,NA,NA,NA,NA
"3092","170 BOWERY","170","BOWERY",NA,NA,NA,NA,NA,NA,NA
"3093","592 GRAND","592","GRAND",NA,NA,NA,NA,NA,NA,NA
"3094",NA,NA,NA,NA,NA,"4","AVE. C",NA,NA,NA
"3095",NA,NA,NA,"PARK ROW","BEEKMAN",NA,NA,NA,NA,NA
"3096","LOVEJOYS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3098","W 160 20","160","W 20",NA,NA,NA,NA,NA,NA,NA
"3099","179 HESTER","179","HESTER",NA,NA,NA,NA,NA,NA,NA
"3100","W N 28 AVE H 10","28","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3101","E N 48 AVE H 3","48","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"3102","H H 56FRANKLN",NA,NA,NA,NA,NA,NA,NA,NA,"56"
"3103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3104","422 BROADWAY","422","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"3105","215W 20","20",NA,NA,NA,NA,NA,NA,NA,NA
"3106",NA,NA,NA,NA,NA,"TWELH","AVE. A",NA,NA,NA
"3107","E R N 41 AVE H 3",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"3108","W N 26 AVE H 8","26","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"3109","W N 25 AVE H 8","25","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"3110","299 BROADWAY","299","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"3111",NA,NA,NA,"GREENWICH","TROY",NA,NA,NA,NA,NA
"3112",NA,NA,NA,NA,NA,"W 40","BROADWAY",NA,NA,NA
"3113","W N 38 AVE H 10","38","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3114","243 GREENWICH","243","GREENWICH",NA,NA,NA,NA,NA,NA,NA
"3115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116","H. TEL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3117",NA,NA,NA,NA,NA,"3","AVE. D",NA,NA,NA
"3118","143 NASSAU","143","NASSAU",NA,NA,NA,NA,NA,NA,NA
"3119","LOUISIANA  , MAINE  , MARYLAND  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3120","OFFICE 54","54",NA,NA,NA,NA,NA,NA,NA,NA
"3121","103 PEARL , MERCHANTS","103","PEARL , MERCHANTS",NA,NA,NA,NA,NA,NA,NA
"3122","E N 28 AVE H 2","28","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"3123","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"3124","95 CANNON","95","CANNON",NA,NA,NA,NA,NA,NA,NA
"3125","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"3126","7N. MOORE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128","W N 40 AVE H 11","40","AVE N H 11",NA,NA,NA,NA,NA,NA,"11"
"3129","191 GREENE","191","GREENE",NA,NA,NA,NA,NA,NA,NA
"3130","W N 28 AVE H 10","28","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3131","W R N 19 AVE H 8",NA,NA,NA,NA,NA,NA,NA,NA,"8"
"3132","46 AVE H 6","46","AVE H 6",NA,NA,NA,NA,NA,NA,"6"
"3133",NA,NA,NA,"E 18","AVE. B",NA,NA,NA,NA,NA
"3134",NA,NA,NA,NA,NA,"6","AVE. D",NA,NA,NA
"3135","W N 28 AVE H 10","28","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3136","45 CLARKSON","45","CLARKSON",NA,NA,NA,NA,NA,NA,NA
"3137","W N 31 AVE H 9","31","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"3138",NA,NA,NA,"PARK ROW","BEEKMAN",NA,NA,NA,NA,NA
"3139","192 VARICK","192","VARICK",NA,NA,NA,NA,NA,NA,NA
"3140","W N 39 AVE H 6","39","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"3141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3142","W 15 AVE C H 6","15","AVE C H 6",NA,NA,NA,NA,NA,NA,"6"
"3143","348 AVE H 8","348","AVE H 8",NA,NA,NA,NA,NA,NA,"8"
"3144","5 CENTRE MARKET,H H 813","81","3",NA,NA,NA,NA,NA,"81","3"
"3145","H W 21 BROADWAY","21","W BROADWAY",NA,NA,NA,NA,NA,"21","W BROADWAY"
"3146","383 GRAND","383","GRAND",NA,NA,NA,NA,NA,NA,NA
"3147","104 LUDLOW","104","LUDLOW",NA,NA,NA,NA,NA,NA,NA
"3148","H 17 GAY","17","GAY",NA,NA,NA,NA,NA,"17","GAY"
"3149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150","H 27 HUBERT","27","HUBERT",NA,NA,NA,NA,"HUB",NA,"27"
"3151","H 27 HUBERT","27","HUBERT",NA,NA,NA,NA,"HUB",NA,"27"
"3152","62 ORCHARD","62","ORCHARD",NA,NA,NA,NA,NA,NA,NA
"3153","H H 137 WASHINGTON","137","WASHINGTON",NA,NA,NA,NA,NA,"137","WASHINGTON"
"3154","191 GREENE","191","GREENE",NA,NA,NA,NA,NA,NA,NA
"3155","H 707","70","7",NA,NA,NA,NA,NA,"70","7"
"3156","REFUSED",NA,NA,NA,NA,NA,NA,NA,"564","GREENWICH"
"3157","E N 19 AVE H 3","19","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"3158","H 10 VANDEWATER","10","VANDEWATER",NA,NA,NA,NA,NA,"10","VANDEWATER"
"3159","H H 573 G.WICH","573","G.WICH",NA,NA,NA,NA,NA,NA,"573"
"3160","W N 25 AVE H 6","25","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"3161","W N 32 AVE H 10","32","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3162","E N 23 AVE H 1","23","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"3163","W N 35 AVE H 9",NA,NA,NA,NA,NA,NA,NA,NA,"9"
"3164","W N 30 AVE H 7","30","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"3165","W N 35 AVE H 9","35","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"3166","REV",NA,NA,NA,NA,NA,NA,NA,"2","AVE H"
"3167","W N 29 AVE H 10","29","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3168","362BLEECKER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3169","85 THOMPSON","85","THOMPSON",NA,NA,NA,NA,NA,NA,NA
"3170","THOS H 77 ANTHONY",NA,NA,NA,NA,NA,NA,"NY",NA,"77"
"3171","W R N 36 AVE H 11",NA,NA,NA,NA,NA,NA,NA,NA,"11"
"3172","R J3 VANDEWATER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3173","W N 31 AVE H 9","31","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"3174","E R N 25 AVE H 4",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"3175","W N 28 AVE H 9","28","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"3176","W 30 AVE C H 6","30","AVE C H 6",NA,NA,NA,NA,NA,NA,"6"
"3177",NA,NA,NA,NA,NA,"SOUTH","JACKSON",NA,NA,NA
"3178","1659","165","9",NA,NA,NA,NA,NA,NA,NA
"3179","E N 24 AVE H 2","24","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"3180","W N 31 AVE H 10","31","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"3181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3182","H H 114 HESTER","114","HESTER",NA,NA,NA,NA,NA,"114","HESTER"
"3183","229 WATER , U. S.","229","WATER , U. S.",NA,NA,NA,NA,NA,NA,NA
"3184","AVE N H 10",NA,NA,NA,NA,NA,NA,NA,NA,"10"
"3185","N TWELH AVE H 1",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"3186","38 MONROE","38","MONROE",NA,NA,NA,NA,NA,NA,NA
"3187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3188","233 WALKER","233","WALKER",NA,NA,NA,NA,NA,NA,NA
"3189","83 CHARLTON","83","CHARLTON",NA,NA,NA,NA,NA,NA,NA
"3190","W J9O 19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3191","W N 25 AVE H 8","25","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"3192","W N 29 AVE H 8","29","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
