"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"5217",NA,NA,NA,NA,NA,"3 AVE","144",NA,NA,NA
"5218",NA,NA,NA,NA,NA,"FRANKLIN AVE","170",NA,NA,NA
"5219","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5220","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5221",NA,NA,NA,NA,NA,"143","3 AVE.",NA,NA,NA
"5222",NA,NA,NA,NA,NA,"10 AVE.","W",NA,NA,NA
"5223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5224","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5225","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5226","H. . NICHOLAS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5227","H. B KLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5228","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5229",NA,NA,NA,NA,NA,"144","3 AVE.",NA,NA,NA
"5230","H. YONKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5233",NA,NA,NA,NA,NA,"1 AVE","E 78",NA,NA,NA
"5234","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5236",NA,NA,NA,"W 61","11 AVE.",NA,NA,NA,NA,NA
"5237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5238","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5239",NA,NA,NA,NA,NA,"161","MORRIS AVE.",NA,NA,NA
"5240",NA,NA,NA,"9 AVE.","3 , BKLYN",NA,NA,NA,NA,NA
"5241","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5242",NA,NA,NA,NA,NA,"161","JACKSON AVE.",NA,NA,NA
"5243",NA,NA,NA,NA,NA,"1 AVE","E 107",NA,NA,NA
"5244","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5245","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5247",NA,NA,NA,NA,NA,"WILLIS AVE","140",NA,NA,NA
"5248","80 ASTOR H. H ASTOR H.","80","ASTOR H. H ASTOR H.",NA,NA,NA,NA,NA,NA,NA
"5249","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5250","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5251",NA,NA,NA,NA,NA,"3 AVE","142",NA,NA,NA
"5252",NA,NA,NA,NA,NA,"10 AVE","W 154",NA,NA,NA
"5253",NA,NA,NA,NA,NA,"W 110","10 AVE.",NA,NA,NA
"5254",NA,NA,NA,NA,NA,"153","ELTON AVE.",NA,NA,NA
"5255",NA,NA,NA,"162","MORRIS AVE.",NA,NA,NA,NA,NA
"5256",NA,NA,NA,NA,NA,"W REAR 128","6 AVE.",NA,NA,NA
"5257","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5258","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5259",NA,NA,NA,NA,NA,"140","WILLIS AVE.",NA,NA,NA
"5260","H. STURTEVANT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5261","H. HOFFMAN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5262",NA,NA,NA,"AVE A","E 87",NA,NA,NA,NA,NA
"5263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5264",NA,NA,NA,NA,NA,"9 AVE","W 91",NA,NA,NA
"5265","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5266","H. FRANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5268","H. ABCRDCEN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5269","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5270","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5271","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5272","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5274",NA,NA,NA,NA,NA,"TCNTH AVE","W 65",NA,NA,NA
"5275","29 WILLIAM AND PRES H 34 PINE,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5276",NA,NA,NA,NA,NA,". ANNS AVE.",NA,NA,NA,NA
"5277",NA,NA,NA,NA,NA,"4 AVE","138",NA,NA,NA
"5278",NA,NA,NA,NA,NA,"ANNS AVE","145",NA,NA,NA
"5279","H. ME.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5280","H. ME.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5281",NA,NA,NA,NA,NA,"W 65","10 AVE.",NA,NA,NA
"5282",NA,NA,NA,NA,NA,"134","BROOME PL.",NA,NA,NA
"5283","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5284",NA,NA,NA,NA,NA,"MADISON AVE","175",NA,NA,NA
"5285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5286","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5287","H. MASS  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5288",NA,NA,NA,NA,NA,"151","COURTLAND AVE.",NA,NA,NA
"5289","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5290","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5291","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5292","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5293","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5294",NA,NA,NA,NA,NA,"GROVE AVE","161",NA,NA,NA
"5295","H. BKLYN  ,",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5296",NA,NA,NA,"8 AVE","W 131",NA,NA,NA,NA,NA
"5297","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5298","ASTOR H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5299","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5300","H 24 BROAD,H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5301",NA,NA,NA,"11 AVE","W 69",NA,NA,NA,NA,NA
"5302","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5304","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5305","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5306",NA,NA,NA,NA,NA,"H 159","3",NA,NA,NA
"5307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5308","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5309","H. ASTOR H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5310","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5311","H BREVOORT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5312",NA,NA,NA,NA,NA,"FULTON AVE","170",NA,NA,NA
"5313",NA,NA,NA,NA,NA,"146","3 AVE.",NA,NA,NA
"5314","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5315","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5316",NA,NA,NA,NA,NA,"1 AVE","E 80",NA,NA,NA
"5317","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5318",NA,NA,NA,NA,NA,"EAGLE AVE.","JOHN",NA,NA,NA
"5319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5320","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5321",NA,NA,NA,NA,NA,"142","3 AVE.",NA,NA,NA
"5322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5323",NA,NA,NA,"AVE A","E 84",NA,NA,NA,NA,NA
"5324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5325","H. HAVANA",NA,NA,NA,NA,NA,NA,"AVA",NA,NA
"5326","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5327",NA,NA,NA,NA,NA,"W 1L4","FIH AVE.",NA,NA,NA
"5328",NA,NA,NA,NA,NA,"10 AVE","W 65",NA,NA,NA
"5329","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5330","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5332","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5333",NA,NA,NA,NA,NA,"W 82","10 AVE.",NA,NA,NA
"5334",NA,NA,NA,NA,NA,"W 75","11 AVE.",NA,NA,NA
"5335","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5336",NA,NA,NA,NA,NA,"REAR 4 AVE","E 78",NA,NA,NA
"5337","38 BARCLAY,H. ASTOR H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5338","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5339",NA,NA,NA,NA,NA,"W 75","11 AVE.",NA,NA,NA
"5340","H. N. J  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5342","58 BROADWAY,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5343","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5344",NA,NA,NA,NA,NA,"150","MORRIS AVE.",NA,NA,NA
"5345",NA,NA,NA,NA,NA,"150",". ANNS",NA,NA,NA
"5346",NA,NA,NA,NA,NA,"10 AVE","W 122",NA,NA,NA
"5347","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5348",NA,NA,NA,"146","WILLIS AVE.",NA,NA,NA,NA,NA
"5349",NA,NA,NA,NA,NA,"146","BROOK AVE.",NA,NA,NA
"5350",NA,NA,NA,NA,NA,"9 AVE","W 97",NA,NA,NA
"5351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5352",NA,NA,NA,NA,NA,"150","MORRIS AVE.",NA,NA,NA
"5353","H. N  , J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5355",NA,NA,NA,NA,NA,"164","MORRIS AVE.",NA,NA,NA
"5356",NA,NA,NA,NA,NA,"E LOSTH","4 AVE.",NA,NA,NA
"5357","H. STURTEVANT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5358","58 BROADWAY,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5359","H. REFUSED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5361",NA,NA,NA,NA,NA,"E 150","MORRIS AVE.",NA,NA,NA
"5362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5364","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5365","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5366","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5367","H. STURTEVANT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5368",NA,NA,NA,NA,NA,"166","3 AVE.",NA,NA,NA
"5369",NA,NA,NA,NA,NA,"10 AVE","W 65",NA,NA,NA
"5370","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5371",NA,NA,NA,"3 AVE","152",NA,NA,NA,NA,NA
"5372","H. FRANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5373","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5376","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5377","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5378","H. N J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5379",NA,NA,NA,NA,NA,"143","BROOK AVE.",NA,NA,NA
"5380",NA,NA,NA,NA,NA,"H 139","WILLIS AVE ,",NA,NA,NA
"5381",NA,NA,NA,NA,NA,"8 AVE","W 95",NA,NA,NA
"5382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5383","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5384",NA,NA,NA,NA,NA,"LIND AVE.","WOLF",NA,NA,NA
"5385","E 167 51,H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5386","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5387",NA,NA,NA,NA,NA,"B H 88","4 AVE.",NA,NA,NA
"5388",NA,NA,NA,NA,NA,"8 AVE","W 95",NA,NA,NA
"5389","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5390","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5391","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5392",NA,NA,NA,NA,NA,"H 166","CONCORD AVE.",NA,NA,NA
"5393",NA,NA,NA,NA,NA,"135","3 AVE.",NA,NA,NA
"5394","H. W I",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5396","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5397","H. CAI.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5398",NA,NA,NA,NA,NA,"4 AVE","E 133",NA,NA,NA
"5399","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5400",NA,NA,NA,NA,NA,"AVE A","E 76",NA,NA,NA
"5401",NA,NA,NA,NA,NA,"WALTON AVE.","ARCULARIUS PL.",NA,NA,NA
"5402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5404","H.  . STEPHEN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5405","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5406",NA,NA,NA,NA,NA,"R AVE R","167",NA,NA,NA
"5407","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5408",NA,NA,NA,NA,NA,"IRVING PL.","R. R. AVE.",NA,NA,NA
"5409","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5410","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5411",NA,NA,NA,NA,NA,"141","3 AVE.",NA,NA,NA
"5412","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5413","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"5414","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5415","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5416",NA,NA,NA,NA,NA,"E 73","AVE. A",NA,NA,NA
"5417","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5419",NA,NA,NA,"MADISON AVE","E 90",NA,NA,NA,NA,NA
"5420",NA,NA,NA,NA,NA,"3 AVE","136",NA,NA,NA
"5421","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5422","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5423","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5424",NA,NA,NA,NA,NA,"W 190","10 AVE.",NA,NA,NA
"5425",NA,NA,NA,NA,NA,"151","TINTONAV.",NA,NA,NA
"5426",NA,NA,NA,NA,NA,"143","BROOK AVE.",NA,NA,NA
"5427",NA,NA,NA,NA,NA,"NICHOLAS AVE","W 155",NA,NA,NA
"5428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5429",NA,NA,NA,NA,NA,"151","TINTON AVE.",NA,NA,NA
"5430",NA,NA,NA,NA,NA,"158","ELTON AVE.",NA,NA,NA
"5431","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5432","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5433",NA,NA,NA,NA,NA,"155","4 AVE.",NA,NA,NA
"5434","H. SWITZERLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5435","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"5436","H BREVOORT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5437",NA,NA,NA,NA,NA,"LEX AVE","E 128",NA,NA,NA
"5438","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5439","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5440",NA,NA,NA,NA,NA,"CYPRESS AVE","148",NA,NA,NA
"5441",NA,NA,NA,NA,NA,"W 104","9 AVE.",NA,NA,NA
"5442",NA,NA,NA,"8 AVE","W 131",NA,NA,NA,NA,NA
"5443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5444","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5445","H. L. L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5447",NA,NA,NA,NA,NA,"BROADWAY ,","W 130",NA,NA,NA
"5448",NA,NA,NA,NA,NA,"2 AVE","E 101",NA,NA,NA
"5449","H. MT  , VERNON",NA,NA,NA,NA,NA,NA,"VERNON",NA,NA
"5450",NA,NA,NA,NA,NA,"W 130","10 AVE.",NA,NA,NA
"5451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5452","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5453",NA,NA,NA,"W 131","10 AVE.",NA,NA,NA,NA,NA
"5454",NA,NA,NA,"W 131","10 AVE.",NA,NA,NA,NA,NA
"5455","H. REFUSED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5457","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5458",NA,NA,NA,"E 79","2 AVE.",NA,NA,NA,NA,NA
"5459","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5460",NA,NA,NA,"E 49","MADISON AVE.",NA,NA,NA,NA,NA
"5461",NA,NA,NA,NA,NA,"GROVE AVE","163",NA,NA,NA
"5462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5464",NA,NA,NA,NA,NA,"8 AVE","W 131",NA,NA,NA
"5465",NA,NA,NA,NA,NA,"AVE A","E 78",NA,NA,NA
"5466","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5467",NA,NA,NA,NA,NA,"147",". ANNS AVE.",NA,NA,NA
"5468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5469",NA,NA,NA,NA,NA,"133","WILLIS AVE.",NA,NA,NA
"5470","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5471",NA,NA,NA,NA,NA,"155","ELTON AVE.",NA,NA,NA
"5472","H. GRAMERCY PARK. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5473","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"5474","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5475","H. N J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5476",NA,NA,NA,NA,NA,"W 65","10 AVE.",NA,NA,NA
"5477","H. SARATOGA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5478",NA,NA,NA,"WILLIS AVE","142",NA,NA,NA,NA,NA
"5479",NA,NA,NA,NA,NA,"MANHATTAN","10 AVE.",NA,NA,NA
"5480","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5482",NA,NA,NA,NA,NA,"9 AVE","W 106",NA,NA,NA
"5483",NA,NA,NA,"W 130","10 AVE H 1",NA,NA,NA,NA,NA
"5484","12 FULTON FISH MKT,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5485","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5486","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5487","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5488",NA,NA,NA,NA,NA,"W 96","RIVERSIDE AVE.",NA,NA,NA
"5489",NA,NA,NA,NA,NA,"E 88","AVE. B",NA,NA,NA
"5490","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5491",NA,NA,NA,NA,NA,"COURTLAND AVE","155",NA,NA,NA
"5492","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5493","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5494","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5495",NA,NA,NA,NA,NA,"W 130","TWELH",NA,NA,NA
"5496","H. B KLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5497",NA,NA,NA,NA,NA,"W 106","9 AVE.",NA,NA,NA
"5498",NA,NA,NA,NA,NA,"8 AVE","W 125",NA,NA,NA
"5499",NA,NA,NA,NA,NA,"8 AVE","W 125",NA,NA,NA
"5500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5501",NA,NA,NA,NA,NA,"10 AVE","W 123",NA,NA,NA
"5502",NA,NA,NA,NA,NA,"10 AVE","W 152",NA,NA,NA
"5503",NA,NA,NA,NA,NA,"FRANKLIN AVE","167",NA,NA,NA
"5504",NA,NA,NA,NA,NA,"COURTLAND AVE","157",NA,NA,NA
"5505",NA,NA,NA,NA,NA,"3 AVE","151",NA,NA,NA
"5506",NA,NA,NA,NA,NA,"FRANKLIN AVE","167",NA,NA,NA
"5507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5508","H. STURTEVANT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5509",NA,NA,NA,"TINTON AVE","144",NA,NA,NA,NA,NA
"5510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5511","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5512","H. STURTEVANT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5513",NA,NA,NA,NA,NA,"H 154","COURTLAND AVE.",NA,NA,NA
"5514","H. WIS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5515","H. S W.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5516","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5517","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5518",NA,NA,NA,"151","COURTLAND AVE.",NA,NA,NA,NA,NA
"5519",NA,NA,NA,"151","COURTLAND AVE.",NA,NA,NA,NA,NA
"5520","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5521",NA,NA,NA,NA,NA,"W 157",". NICHOLAS AVE.",NA,NA,NA
"5522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5523","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5524","H. TURNERS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5525","H. TURNERS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5526","H. N. J.J",NA,NA,NA,NA,NA,NA,"N. J.",NA,NA
"5527","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5528",NA,NA,NA,NA,NA,"W 118","8 AVE.",NA,NA,NA
"5529",NA,NA,NA,NA,NA,"BROADWAY","W 131",NA,NA,NA
"5530",NA,NA,NA,NA,NA,"10 AVE","W 152",NA,NA,NA
"5531",NA,NA,NA,NA,NA,"AVE A","E 58",NA,NA,NA
"5532",NA,NA,NA,NA,NA,"144","BROOK AVE.",NA,NA,NA
"5533",NA,NA,NA,"H 135","WILLIS AVE.",NA,NA,NA,NA,NA
"5534","H. VA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5536",NA,NA,NA,NA,NA,"W 96","9 AVE.",NA,NA,NA
"5537","H. N J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5538",NA,NA,NA,"W 130","BROADWAY",NA,NA,NA,NA,NA
"5539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5540","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5541","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5542","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5543",NA,NA,NA,"W 52","BROADWAY",NA,NA,NA,NA,NA
"5544",NA,NA,NA,NA,NA,"143","BROOK AVE.",NA,NA,NA
"5545","H. S IL. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5546",NA,NA,NA,NA,NA,"150","3 AVE.",NA,NA,NA
"5547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5548",NA,NA,NA,NA,NA,"FULTON AVE","170",NA,NA,NA
"5549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5550",NA,NA,NA,NA,NA,"E 65","AVE. A",NA,NA,NA
"5551",NA,NA,NA,"W 68","11 AVE.",NA,NA,NA,NA,NA
"5552","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5553","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5554",NA,NA,NA,"W 70","11 AVE.",NA,NA,NA,NA,NA
"5555",NA,NA,NA,NA,NA,"W REAR 109","10 AVE.",NA,NA,NA
"5556","W 39 4,H. R. I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5557","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"5558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5559",NA,NA,NA,"170","FULTON AVE.",NA,NA,NA,NA,NA
"5560",NA,NA,NA,NA,NA,"150","BROOK AVE.",NA,NA,NA
"5561",NA,NA,NA,NA,NA,"COURTLAND AVE","160",NA,NA,NA
"5562",NA,NA,NA,NA,NA,"WILLIS AVE","139",NA,NA,NA
"5563",NA,NA,NA,NA,NA,"146","4 AVE.",NA,NA,NA
"5564",NA,NA,NA,NA,NA,"168","UNION AVE.",NA,NA,NA
"5565",NA,NA,NA,NA,NA,"E 77","1 AVE.",NA,NA,NA
"5566","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
