"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"1745",NA,NA,NA,NA,NA,"4, E H 26","AVE H 1",NA,NA,NA
"1746",NA,NA,NA,NA,NA,"E 38","AVE H 2",NA,NA,NA
"1747","H. LONG IS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748",NA,NA,NA,"W 36","AVE H 8",NA,NA,NA,NA,NA
"1749",NA,NA,NA,NA,NA,"9, W H 33","AVE H 9",NA,NA,NA
"1750","W 29 AVE C H 11,H. SING SING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,NA,NA,NA,"E 23","AVE H 4",NA,NA,NA
"1752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753",NA,NA,NA,NA,NA,"W 37","AVE H 9",NA,NA,NA
"1754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",NA,NA,NA,NA,NA,"10, W H 29","AVE H 10",NA,NA,NA
"1756",NA,NA,NA,NA,NA,"E 19","AVE H 4",NA,NA,NA
"1757","E H 30 NAV4","30","NAV4",NA,NA,NA,NA,NA,"30","4"
"1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",NA,NA,NA,NA,NA,"E 19","AVE H 4",NA,NA,NA
"1760","H. YONKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","H. Ã¢ÂÂ ELIZABTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","27 WEST AND 61 WALL,H. GLOBE   , BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1763",NA,NA,NA,NA,NA,"E 24","AVE H 1",NA,NA,NA
"1764","H MANHASSET  , LONG ISLAND",NA,NA,NA,NA,NA,NA,"LONG ISLAND",NA,NA
"1765","H. N. J",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",NA,NA,NA,NA,NA,"W 35","AVE H 7",NA,NA,NA
"1767",NA,NA,NA,NA,NA,"W 35","AVE H 7",NA,NA,NA
"1768",NA,NA,NA,NA,NA,"AVE R H 9 ,","W 37",NA,NA,NA
"1769",NA,NA,NA,NA,NA,NA,"N 28 AVE H 3",NA,NA,NA
"1770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","H AMERICAN H",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","H. SOUTHPORT  , CONN.",NA,NA,NA,NA,NA,NA,"CONN",NA,NA
"1779",NA,NA,NA,NA,NA,"E 28","MADISON AVE",NA,NA,NA
"1780",NA,NA,NA,NA,NA,"W 29","AVE H 6",NA,NA,NA
"1781",NA,NA,NA,NA,NA,"W 23","AVE H 8",NA,NA,NA
"1782",NA,NA,NA,NA,NA,"9","W 19, W H N 29 AVE H 10",NA,NA,NA
"1783",NA,NA,NA,"H 45","AVE H 4",NA,NA,NA,NA,NA
"1784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",NA,NA,NA,"UNION SQ","E 17",NA,NA,NA,NA,NA
"1788","H. WAINE  , JERSEY CITY",NA,NA,NA,NA,NA,NA,"JERSEY CITY",NA,NA
"1789","N H. Y.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",NA,NA,NA,NA,NA,"9, W H 36","AVE H 9",NA,NA,NA
"1791","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",NA,NA,NA,"4, E H 13","AVE H 4",NA,NA,NA,NA,NA
"1793","H ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",NA,NA,NA,NA,NA,"W 25","AVE H 8",NA,NA,NA
"1795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",NA,NA,NA,"W 26","AVE H 8",NA,NA,NA,NA,NA
"1797","306 B.WAY,H. WESTFIELD  , N. J.",NA,NA,NA,NA,NA,NA,"N. J.",NA,NA
"1798",NA,NA,NA,NA,NA,"9, W H 27","AVE H 8",NA,NA,NA
"1799",NA,NA,NA,"GREENWICH","JAY",NA,NA,NA,NA,NA
"1800","H. BROOKLVN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","H. FRENCHS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",NA,NA,NA,NA,NA,"PACIFIC","SMITH , BROOKLYN",NA,NA,NA
"1803","H. WESTERN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",NA,NA,NA,NA,NA,"10 AND 18 CORTLANDT, W H 26","AVE H 6",NA,NA,NA
"1805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806","H. Ã¢ÂÂ DELANCEY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","267 G.WICH,H. PATTENS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","H. N. Y.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813",NA,NA,NA,"W 35","AVE H 8",NA,NA,NA,NA,NA
"1814","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817",NA,NA,NA,"W 42","AVE H 8",NA,NA,NA,NA,NA
"1818","H. TARRY TOWN  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820",NA,NA,NA,"CLINTON","PIERREPONT , BROOKLYN",NA,NA,NA,NA,NA
"1821","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822",NA,NA,NA,NA,NA,"HOYT","ATLANTIC , BROOKLYN",NA,NA,NA
"1823","H. LONGLSLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825",NA,NA,NA,NA,NA,"W 37","AVE H 5",NA,NA,NA
"1826","H. BROOKLN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827",NA,NA,NA,"MADISON AVE","E 30",NA,NA,NA,NA,NA
"1828",NA,NA,NA,NA,NA,"W 32","AVE H 7",NA,NA,NA
"1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830",NA,NA,NA,NA,NA,"H 23","AVE H 4",NA,NA,NA
"1831","H. NEWARK  , N.J",NA,NA,NA,NA,NA,NA,"NEWARK",NA,NA
"1832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834",NA,NA,NA,NA,NA,"W 23","AVE H 5",NA,NA,NA
"1835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","H FIH NAV H 1",NA,NA,NA,NA,NA,NA,NA,NA,"AVE H"
"1837",NA,NA,NA,NA,NA,"FIH","AVE. A",NA,NA,NA
"1838",NA,NA,NA,NA,NA,"E 31","AVE H 1",NA,NA,NA
"1839","H. S. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1840",NA,NA,NA,NA,NA,"7, W H 32","AVE H 7",NA,NA,NA
"1841","H. ENG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1843","H. BARNUMS H",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","H. MERS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",NA,NA,NA,"FULTON","JAY , BROOKLYN",NA,NA,NA,NA,NA
"1849","H. EUROPE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","H. JAMAICA LONG ISLAND",NA,NA,NA,NA,NA,NA,"LONG ISLAND",NA,NA
"1851",NA,NA,NA,"ATLANTIC","HOYT , BROOKLYN",NA,NA,NA,NA,NA
"1852","H. N. ENGL. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",NA,NA,NA,NA,NA,"E 32","AVE H 4",NA,NA,NA
"1854","H. RHODE ISLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855",NA,NA,NA,NA,NA,"6 AND BROADWAY","W 30, H N BROADWAY W 30",NA,NA,NA
"1856",NA,NA,NA,NA,NA,"W 33","BROADWAY",NA,NA,NA
"1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","H. HURLGATE  , L. I.",NA,NA,NA,NA,NA,NA,"L. I.",NA,NA
"1859",NA,NA,NA,NA,NA,"9, W H 18","AVE H 9",NA,NA,NA
"1860",NA,NA,NA,NA,NA,"W 22","AVE H 7",NA,NA,NA
"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862",NA,NA,NA,NA,NA,"W 34","AVE H 7",NA,NA,NA
"1863",NA,NA,NA,NA,NA,"E 24","AVE H 1",NA,NA,NA
"1864",NA,NA,NA,NA,NA,"9, W H 37","AVE H 9",NA,NA,NA
"1865",NA,NA,NA,"1, E H 24","AVE H 1",NA,NA,NA,NA,NA
"1866",NA,NA,NA,"UNION PL.","COLUMBIA , BROOKLYN",NA,NA,NA,NA,NA
"1867","H. GOWANUS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869",NA,NA,NA,NA,NA,"LEXINGTON AVE","E 36",NA,NA,NA
"1870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","H. RAHWAY",NA,NA,NA,NA,NA,NA,"RAHWAY",NA,NA
"1873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",NA,NA,NA,NA,NA,"6, W H 28","AVE H 6",NA,NA,NA
"1876","H. BROADWAYHOTL",NA,NA,NA,NA,NA,NA,NA,NA,"BROADWAY"
"1877",NA,NA,NA,NA,NA,"W 40","BROADWAY",NA,NA,NA
"1878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881",NA,NA,NA,NA,NA,"W 41","AVE H 7",NA,NA,NA
"1882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","AVE H 7 W C 22,H. NEWTOWN  , N. Y.",NA,NA,NA,NA,NA,NA,"NEWTOWN",NA,NA
"1884",NA,NA,NA,NA,NA,"E 23","AVE H 2",NA,NA,NA
"1885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","H. FLUSHING  , L.L",NA,NA,NA,NA,NA,NA,"FLUSHING",NA,NA
"1887",NA,NA,NA,NA,NA,"W 40","AVE H 7",NA,NA,NA
"1888",NA,NA,NA,NA,NA,"E 36","AVE H 3",NA,NA,NA
"1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890",NA,NA,NA,NA,NA,"E 26","AVE H 4",NA,NA,NA
"1891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894",NA,NA,NA,"W 35","B.WAY",NA,NA,NA,NA,NA
"1895","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1896",NA,NA,NA,"STATE","WHITE , BROOKLYN",NA,NA,NA,NA,NA
"1897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899",NA,NA,NA,NA,NA,"W 35","BROADWAY",NA,NA,NA
"1900",NA,NA,NA,"HUDSON","JANE",NA,NA,NA,NA,NA
"1901",NA,NA,NA,"CLINTON","CARROLL , BKLYN",NA,NA,NA,NA,NA
"1902",NA,NA,NA,"CLINTON","CARROLL , BROOKLYN",NA,NA,NA,NA,NA
"1903","4 WASHINGTON MKT,H. JER. CITY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904",NA,NA,NA,NA,NA,"W 42","AVE H 8",NA,NA,NA
"1905","W H 42 NAV H 8","42","NAV H 8",NA,NA,NA,NA,NA,"42","AVE H"
"1906",NA,NA,NA,NA,NA,"8, W H 37","AVE H 8",NA,NA,NA
"1907",NA,NA,NA,NA,NA,"STATE","BOND , BROOKLYN",NA,NA,NA
"1908",NA,NA,NA,NA,NA,"E 28","AVE H 3",NA,NA,NA
"1909","H. BARNUMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910",NA,NA,NA,NA,NA,"W 31","AVE H 6",NA,NA,NA
"1911",NA,NA,NA,NA,NA,"BROADWAY","32",NA,NA,NA
"1912",NA,NA,NA,"AVE. B","TWELH",NA,NA,NA,NA,NA
"1913","H. TROY CITY",NA,NA,NA,NA,NA,NA,"TROY",NA,NA
"1914",NA,NA,NA,NA,NA,"7, W H 26","AVE H 6",NA,NA,NA
"1915",NA,NA,NA,"AV3","23",NA,NA,NA,NA,NA
"1916","H. TROY CITY",NA,NA,NA,NA,NA,NA,"TROY",NA,NA
"1917",NA,NA,NA,NA,NA,"W 35","AVE H 8",NA,NA,NA
"1918",NA,NA,NA,"7, W H 37","AVE H 7",NA,NA,NA,NA,NA
"1919",NA,NA,NA,"HOYT","BERGEN , BROOKLYN",NA,NA,NA,NA,NA
"1920",NA,NA,NA,"W 36","AVE H 10",NA,NA,NA,NA,NA
"1921","88 BROADWAY,H. CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922",NA,NA,NA,"HICKS","HARRISON , BROOKLYN",NA,NA,NA,NA,NA
"1923",NA,NA,NA,NA,NA,"E 29","AVE H 4",NA,NA,NA
"1924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925",NA,NA,NA,NA,NA,"W 31","AVE H 6",NA,NA,NA
"1926",NA,NA,NA,NA,NA,"W 37","AVE H 8",NA,NA,NA
"1927","H. MOBILE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928",NA,NA,NA,NA,NA,"8, W H 37","AVE H 8",NA,NA,NA
"1929",NA,NA,NA,NA,NA,"W 30","AVE H 8",NA,NA,NA
"1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931",NA,NA,NA,"ATLANTIC","COLUMBIA , BROOKLYN",NA,NA,NA,NA,NA
"1932",NA,NA,NA,"8, W H 30","AVE H 8",NA,NA,NA,NA,NA
"1933","H. WCSTERN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","H. WESTERN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935",NA,NA,NA,NA,NA,"W 35","AVE H 9",NA,NA,NA
"1936",NA,NA,NA,NA,NA,"W 30","AVE H 8",NA,NA,NA
"1937","H. Ã¢ÂÂ PA CIFIC  , BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1938","49 B.WAY , ATLANTIC H","49","B.WAY , ATLANTIC H",NA,NA,NA,NA,NA,NA,NA
"1939","H. N. BRIGHTON",NA,NA,NA,NA,NA,NA,"BRIGHTON",NA,NA
"1940","H. BARNUMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941",NA,NA,NA,"HENRY","WARREN , N. BROOKLYN",NA,NA,NA,NA,NA
"1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943",NA,NA,NA,NA,NA,"6 AND AVE H 6","W 33, W H 25 , AVE N H 6",NA,NA,NA
"1944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946",NA,NA,NA,"HENRY","PRESIDENT , BROOKLYN",NA,NA,NA,NA,NA
"1947","93 MALDEN LN,H. BROOK  , YN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949",NA,NA,NA,NA,NA,"HICKS","DEGRAW , BROOKLYN",NA,NA,NA
"1950","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","23 MAIDEN LN,H. NORTH ATTLEBORO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954",NA,NA,NA,NA,NA,"W 35","AVE H 7",NA,NA,NA
"1955","H.  DE PARIS *",NA,NA,NA,NA,NA,NA,"PARIS",NA,NA
"1956",NA,NA,NA,NA,NA,"W 21","AVE. A",NA,NA,NA
"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958","H. L. ISLAND",NA,NA,NA,NA,NA,NA,"L. I",NA,NA
"1959",NA,NA,NA,NA,NA,"W 31","AVE H 10",NA,NA,NA
"1960",NA,NA,NA,"HENRY","CONGRESS , S. BROOKLYN",NA,NA,NA,NA,NA
"1961",NA,NA,NA,NA,NA,"W 34","AV7",NA,NA,NA
"1962",NA,NA,NA,NA,NA,"E 26","LEXINGTON AVE.",NA,NA,NA
"1963",NA,NA,NA,NA,NA,"E 28","AVE H 4",NA,NA,NA
"1964",NA,NA,NA,NA,NA,"BROADWAY","W 41",NA,NA,NA
"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968",NA,NA,NA,NA,NA,"W 37","AVE H 9",NA,NA,NA
"1969",NA,NA,NA,"9 W AND 33","AVE H 9, W H 16 AVE C H 9",NA,NA,NA,NA,NA
"1970","H. U. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974",NA,NA,NA,NA,NA,"W 35","AVE H 7",NA,NA,NA
"1975",NA,NA,NA,NA,NA,"W 30","AVE H 8",NA,NA,NA
"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978",NA,NA,NA,NA,NA,"E 50","AVE H 3",NA,NA,NA
"1979",NA,NA,NA,NA,NA,"W 35","AVE H 8",NA,NA,NA
"1980",NA,NA,NA,NA,NA,"W 29","BROADWAY",NA,NA,NA
"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983",NA,NA,NA,"WOOSTER","SPRING",NA,NA,NA,NA,NA
"1984","H. MERCHANTS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985",NA,NA,NA,NA,NA,"W 35","AVE H 8",NA,NA,NA
"1986","W 36 AVE Q H 8,W H 36 CAV8","36","CAV8",NA,NA,NA,NA,NA,"36","8"
"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988",NA,NA,NA,NA,NA,"W R 35","AVE H 7",NA,NA,NA
"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","NFOREM TRIB OFF H 154NASSAU,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1992",NA,NA,NA,"BROADWAY","E 14",NA,NA,NA,NA,NA
"1993","H. MASS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994",NA,NA,NA,NA,NA,"8, W H 32","AVE H 8",NA,NA,NA
"1995",NA,NA,NA,NA,NA,"W 32","AV7",NA,NA,NA
"1996",NA,NA,NA,NA,NA,"W 28","BROADWAY",NA,NA,NA
"1997","H. WESTERN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998",NA,NA,NA,NA,NA,"E 31","AVE H 4",NA,NA,NA
"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000",NA,NA,NA,NA,NA,"W 13","AVE H 5",NA,NA,NA
"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002",NA,NA,NA,"E 37","|""T  ~",NA,NA,NA,NA,NA
"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","H LONG ISIANE  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006",NA,NA,NA,NA,NA,"W 23","AVE H 5",NA,NA,NA
"2007",NA,NA,NA,NA,NA,"E 19","AVE H 3",NA,NA,NA
"2008","H. RATHBUNS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,NA,NA,"H 90","AVE H 4",NA,NA,NA
"2011",NA,NA,NA,NA,NA,"E 18","AVE. A",NA,NA,NA
"2012",NA,NA,NA,NA,NA,"W 22","AVE H 5",NA,NA,NA
"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014",NA,NA,NA,NA,NA,"E 18","AVE H 4",NA,NA,NA
"2015",NA,NA,NA,NA,NA,"11, E H 40","AVE H 11",NA,NA,NA
"2016","N H. BRIGHTON",NA,NA,NA,NA,NA,NA,"BRIGHTON",NA,NA
"2017","H. YONDERS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018",NA,NA,NA,NA,NA,"H 31","AVE H 9 RUSSELL JOSEPH, H 226 AVE H 10",NA,NA,NA
"2019",NA,NA,NA,"6","W 23, AVE H G W C 23",NA,NA,NA,NA,NA
"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021",NA,NA,NA,"11","AVE H 2",NA,NA,NA,NA,NA
"2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023",NA,NA,NA,"8, W H 35","AVE H 8",NA,NA,NA,NA,NA
"2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025",NA,NA,NA,NA,NA,"E 32","AVE H 3",NA,NA,NA
"2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027",NA,NA,NA,NA,NA,"W 46","AVE H 10",NA,NA,NA
"2028",NA,NA,NA,"E 28","AVE H 8",NA,NA,NA,NA,NA
"2029",NA,NA,NA,NA,NA,"H 31 NEW, E H 24","AVE H 2",NA,NA,NA
"2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033","H. N EAST. Y.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037","80 ANTHONY AND CURTAINFIXTURES ,H 78 ANTHONY,H. MANSION","78","ANTHONY",NA,NA,NA,NA,"NY",NA,"78"
"2038","167 B.WAY,H. MOBILE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041","H. SHEFFIELD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042",NA,NA,NA,"LIVINGSTON","SMITH , BROOKLYN",NA,NA,NA,NA,NA
"2043",NA,NA,NA,NA,NA,"H 23","AVE H 6",NA,NA,NA
"2044","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"2045","H. CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046",NA,NA,NA,NA,NA,"W 29","B.WAY.",NA,NA,NA
"2047","H. CARVER  , MASS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048",NA,NA,NA,NA,NA,"H 34","AVE H 9",NA,NA,NA
"2049",NA,NA,NA,"HARRISON","HENRY , BROOKLYN",NA,NA,NA,NA,NA
"2050",NA,NA,NA,NA,NA,"W 23","AVE H 8",NA,NA,NA
"2051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054",NA,NA,NA,"LEWIS","6",NA,NA,NA,NA,NA
"2055",NA,NA,NA,NA,NA,"W 30","AVE H 8",NA,NA,NA
"2056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","H. H ANTHONY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"2058","388 BROADWAY,H. S. I",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059",NA,NA,NA,NA,NA,"W 27","AVE H 8",NA,NA,NA
"2060","H. WULIAMSBURG . .  ,",NA,NA,NA,NA,NA,NA,"WULIAMSBURG",NA,NA
"2061",NA,NA,NA,NA,NA,"W 28","AVE H 5",NA,NA,NA
"2062","H. BROOOKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063","H. BUSHWICK  , LONG LSLAND",NA,NA,NA,NA,NA,NA,"BUSHWICK",NA,NA
"2064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067",NA,NA,NA,NA,NA,"W 32","AVE H 8",NA,NA,NA
"2068",NA,NA,NA,NA,NA,"W 27","AVE H 8",NA,NA,NA
"2069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070",NA,NA,NA,NA,NA,"AVE R H 8","W 37",NA,NA,NA
"2071",NA,NA,NA,NA,NA,"W 35","AVE H 9",NA,NA,NA
"2072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073","157 FULTON , EARLES H","157","FULTON , EARLES H",NA,NA,NA,NA,NA,NA,NA
"2074",NA,NA,NA,NA,NA,"W 26","AVE H 6",NA,NA,NA
"2075",NA,NA,NA,"ORCHARD","STANTON",NA,NA,NA,NA,NA
"2076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","H. STAT. I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2079",NA,NA,NA,NA,NA,"23","AVE H 2",NA,NA,NA
"2080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081",NA,NA,NA,NA,NA,"GREENWICH AVE.","JANE",NA,NA,NA
"2082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083",NA,NA,NA,NA,NA,"E 32","AVE H 4",NA,NA,NA
"2084",NA,NA,NA,NA,NA,"8 , H 134 LAURENS AND 19 AVE H 8, W H 37","AVE H 8",NA,NA,NA
"2085",NA,NA,NA,NA,NA,"W 37","AVE H 8",NA,NA,NA
