"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"8416",144,"N 3","ST","144 N 3 ST","144 N 3 ST","144 N 3RD ST","144 N 3RD ST"
"8417",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8418",144,"N 3","ST","144 N 3 ST","144 N 3 ST","144 N 3RD ST","144 N 3RD ST"
"8419",NA,"N. J  ,","ST","N. J  , ST","N. J  , ST","N. J  , ST","N. J  , ST"
"8420",NA,"BROADWAY & W 98","AVE","BROADWAY & W 98 AVE","BROADWAY & W 98 AVE","BROADWAY & W 98TH AVE","BROADWAY & W 98TH AVE"
"8421",NA,"MASS.","ST","MASS. ST","MASS. ST","MASS. ST","MASS. ST"
"8422",NA,"R. I.","ST","R. I. ST","R. I. ST","R. I. ST","R. I. ST"
"8423",NA,"FULTON AVE & 168","AVE","FULTON AVE & 168 AVE","FULTON AVE & 168 AVE","FULTON AVE & 168TH AVE","FULTON AVE & 168TH AVE"
"8424",61,"E BROADWAY","AVE","61 E BROADWAY AVE","SIXTY-ONE E BROADWAY AVE","61 E BROADWAY AVE","SIXTY-ONE E BROADWAY AVE"
"8425",NA,"HAM","ST","HAM ST","HAM ST","HAM ST","HAM ST"
"8426",153,"W 11","ST","153 W 11 ST","153 W 11 ST","153 W 11TH ST","153 W 11TH ST"
"8427",NA,"MASS.","ST","MASS. ST","MASS. ST","MASS. ST","MASS. ST"
"8428",NA,"145 & BROOK AVE.","AVE","145 & BROOK AVE. AVE","145 & BROOK AVE. AVE","145TH & BROOK AVE. AVE","145TH & BROOK AVE. AVE"
"8429",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8430",NA,"UNION AVE & 156","AVE","UNION AVE & 156 AVE","UNION AVE & 156 AVE","UNION AVE & 156TH AVE","UNION AVE & 156TH AVE"
"8431",NA,"COURTLAND AVE & 148","AVE","COURTLAND AVE & 148 AVE","COURTLAND AVE & 148 AVE","COURTLAND AVE & 148TH AVE","COURTLAND AVE & 148TH AVE"
"8432",NA,"COURTLAND AVE & 148","AVE","COURTLAND AVE & 148 AVE","COURTLAND AVE & 148 AVE","COURTLAND AVE & 148TH AVE","COURTLAND AVE & 148TH AVE"
"8433",6,"FIL L TH","ST","6 FIL L TH ST","6 FIL L TH ST","6 FIL L TH ST","6 FIL L TH ST"
"8434",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8435",NA,"S. X.","ST","S. X. ST","S. X. ST","S. X. ST","S. X. ST"
"8436",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8437",NA,"150","ST","150 ST","150 ST","150TH ST","150TH ST"
"8438",NA,"3 AVE & 164","AVE","3 AVE & 164 AVE","3 AVE & 164 AVE","3RD AVE & 164 AVE","3RD AVE & 164 AVE"
"8439",150,"COURTLAND","ST","150 COURTLAND ST","150 COURTLAND ST","150 COURTLAND ST","150 COURTLAND ST"
"8440",NA,"3 AVE & 1501","AVE","3 AVE & 1501 AVE","3 AVE & 1501 AVE","3RD AVE & 1501 AVE","3RD AVE & 1501 AVE"
"8441",NA,"3 AVE & 136","AVE","3 AVE & 136 AVE","3 AVE & 136 AVE","3RD AVE & 136 AVE","3RD AVE & 136 AVE"
"8442",NA,"141 & WILLIS AVE.","AVE","141 & WILLIS AVE. AVE","141 & WILLIS AVE. AVE","141ST & WILLIS AVE. AVE","141ST & WILLIS AVE. AVE"
"8443",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8444",72,"MADISON","ST","72 MADISON ST","72 MADISON ST","72 MADISON ST","72 MADISON ST"
"8445",72,"MADISON","ST","72 MADISON ST","72 MADISON ST","72 MADISON ST","72 MADISON ST"
"8446",86,"3N3","ST","86 3N3 ST","86 3N3 ST","86 3RDN3 ST","86 3RDN3 ST"
"8447",NA,"8 AVE. & W","AVE","8 AVE. & W AVE","8 AVE. & W AVE","8TH AVE. & W AVE","8TH AVE. & W AVE"
"8448",146,"ANN","ST","146 ANN ST","146 ANN ST","146 ANN ST","146 ANN ST"
"8449",NA,"PA.","ST","PA. ST","PA. ST","PA. ST","PA. ST"
"8450",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8451",NA,"MASS.","ST","MASS. ST","MASS. ST","MASS. ST","MASS. ST"
"8452",NA,"CASTLE","ST","CASTLE ST","CASTLE ST","CASTLE ST","CASTLE ST"
"8453",80,"3","ST","80 3 ST","80 3 ST","80 3RD ST","80 3RD ST"
"8454",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8455",NA,"D. C.","ST","D. C. ST","D. C. ST","D. C. ST","D. C. ST"
"8456",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8457",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8458",57,"7","ST","57 7 ST","57 7 ST","57 7TH ST","57 7TH ST"
"8459",9,"M","ST","9 M ST","9 M ST","9 M ST","9 M ST"
"8460",495,"10AV","ST","495 10AV ST","495 10AV ST","495 10THAV ST","495 10THAV ST"
"8461",150,"COURTLAND","ST","150 COURTLAND ST","150 COURTLAND ST","150 COURTLAND ST","150 COURTLAND ST"
"8462",NA,"WILLIS AVE & 143","AVE","WILLIS AVE & 143 AVE","WILLIS AVE & 143 AVE","WILLIS AVE & 143RD AVE","WILLIS AVE & 143RD AVE"
"8463",105,"N 4","ST","105 N 4 ST","105 N 4 ST","105 N 4TH ST","105 N 4TH ST"
"8464",NA,"N. IL","ST","N. IL ST","N. IL ST","N. IL ST","N. IL ST"
"8465",NA,"H IS BEDFORD","ST","H IS BEDFORD ST","H IS BEDFORD ST","H IS BEDFORD ST","H IS BEDFORD ST"
"8466",125,"10","ST","125 10 ST","125 10 ST","125 10TH ST","125 10TH ST"
"8467",102,"N 4","ST","102 N 4 ST","102 N 4 ST","102 N 4TH ST","102 N 4TH ST"
"8468",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8469",NA,"H . JAMES H.","ST","H . JAMES H. ST","H . JAMES H. ST","H . JAMES H. ST","H . JAMES H. ST"
"8470",NA,"MASS.","ST","MASS. ST","MASS. ST","MASS. ST","MASS. ST"
"8471",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8472",NA,"R AVE R & 162","AVE","R AVE R & 162 AVE","R AVE R & 162 AVE","R AVE R & 162ND AVE","R AVE R & 162ND AVE"
"8473",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8474",120,"223","ST","120 223 ST","120 223 ST","120 223RD ST","120 223RD ST"
"8475",2,"BIBLE","ST","2 BIBLE ST","2 BIBLE ST","2 BIBLE ST","2 BIBLE ST"
"8476",NA,"HAM","ST","HAM ST","HAM ST","HAM ST","HAM ST"
"8477",NA,"MASS.","ST","MASS. ST","MASS. ST","MASS. ST","MASS. ST"
"8478",165,"ASH","ST","165 ASH ST","165 ASH ST","165 ASH ST","165 ASH ST"
"8479",107,"1 AVE E","AVE","107 1 AVE E AVE","ONE HUNDRED SEVEN 1 AVE E AVE","107 1ST AVE E AVE","ONE HUNDRED SEVEN 1ST AVE E AVE"
"8480",NA,"H BKLYN","ST","H BKLYN ST","H BKLYN ST","H BKLYN ST","H BKLYN ST"
"8481",59,"N 9","ST","59 N 9 ST","59 N 9 ST","59 N 9TH ST","59 N 9TH ST"
"8482",119,"E 18","ST","119 E 18 ST","119 E 18 ST","119 E 18TH ST","119 E 18TH ST"
"8483",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8484",41,"Z50","ST","41 Z50 ST","41 Z50 ST","41 Z50TH ST","41 Z50TH ST"
"8485",NA,"1 AVE & E 113","AVE","1 AVE & E 113 AVE","1 AVE & E 113 AVE","1ST AVE & E 113 AVE","1ST AVE & E 113 AVE"
"8486",NA,"3 AVE & 170","AVE","3 AVE & 170 AVE","3 AVE & 170 AVE","3RD AVE & 170 AVE","3RD AVE & 170 AVE"
"8487",NA,"4 AVE & E 118","AVE","4 AVE & E 118 AVE","4 AVE & E 118 AVE","4TH AVE & E 118 AVE","4TH AVE & E 118 AVE"
"8488",342,"WEST","ST","342 WEST","342 WEST","342 WEST","342 WEST"
"8489",141,"N 3","ST","141 N 3 ST","141 N 3 ST","141 N 3RD ST","141 N 3RD ST"
"8490",4,"W 40","ST","4 W 40 ST","4 W 40 ST","4 W 40TH ST","4 W 40TH ST"
"8491",10,"MADISON","ST","10 MADISON ST","10 MADISON ST","10 MADISON ST","10 MADISON ST"
"8492",NA,"6 AVE & W 126","AVE","6 AVE & W 126 AVE","6 AVE & W 126 AVE","6TH AVE & W 126 AVE","6TH AVE & W 126 AVE"
"8493",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8494",39,"40U","ST","39 40U ST","39 40U ST","39 40THU ST","39 40THU ST"
"8495",120,"AVE A","AVE","120 AVE A AVE","ONE HUNDRED TWENTY AVE A AVE","120 AVE A AVE","ONE HUNDRED TWENTY AVE A AVE"
"8496",NA,"W 533 24,H. BKLYN","ST","W 533 24,H. BKLYN ST","W 533 24,H. BKLYN ST","W 533RD 24,H. BKLYN ST","W 533RD 24,H. BKLYN ST"
"8497",49,"I(LL","ST","49 I(LL ST","49 I(LL ST","49 I(LL ST","49 I(LL ST"
"8498",176,"N 10","ST","176 N 10 ST","176 N 10 ST","176 N 10TH ST","176 N 10TH ST"
"8499",NA,"GROVE AVE & 163","AVE","GROVE AVE & 163 AVE","GROVE AVE & 163 AVE","GROVE AVE & 163RD AVE","GROVE AVE & 163RD AVE"
"8500",1165,"1","ST","1165 1 ST","1165 1 ST","1165 1ST ST","1165 1ST ST"
"8501",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8502",NA,"AVE A & E 77","AVE","AVE A & E 77 AVE","AVE A & E 77 AVE","AVE A & E 77TH AVE","AVE A & E 77TH AVE"
"8503",17,"34(","ST","17 34( ST","17 34( ST","17 34TH( ST","17 34TH( ST"
"8504",NA,"BKLYR","ST","BKLYR ST","BKLYR ST","BKLYR ST","BKLYR ST"
"8505",NA,"LEE AVE.","AVE","LEE AVE. AVE","LEE AVE. AVE","LEE AVE. AVE","LEE AVE. AVE"
"8506",NA,"AVE A & E 73","AVE","AVE A & E 73 AVE","AVE A & E 73 AVE","AVE A & E 73RD AVE","AVE A & E 73RD AVE"
"8507",NA,"1 AVE & E 112","AVE","1 AVE & E 112 AVE","1 AVE & E 112 AVE","1ST AVE & E 112 AVE","1ST AVE & E 112 AVE"
"8508",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8509",1,"S .","ST","1 S . ST","1 S . ST","1 S . ST","1 S . ST"
"8510",NA,". CLOUD","ST",". CLOUD ST",". CLOUD ST",". CLOUD ST",". CLOUD ST"
"8511",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8512",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8513",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8514",NA,"MAMARO","ST","MAMARO ST","MAMARO ST","MAMARO ST","MAMARO ST"
"8515",NA,"BRUNS","ST","BRUNS ST","BRUNS ST","BRUNS ST","BRUNS ST"
"8516",NA,"AVE A & E 86","AVE","AVE A & E 86 AVE","AVE A & E 86 AVE","AVE A & E 86TH AVE","AVE A & E 86TH AVE"
"8517",NA,"MORE  ,","ST","MORE  , ST","MORE  , ST","MORE  , ST","MORE  , ST"
"8518",NA,"4 AVE & E 85","AVE","4 AVE & E 85 AVE","4 AVE & E 85 AVE","4TH AVE & E 85 AVE","4TH AVE & E 85 AVE"
"8519",NA,"4 AVE & E 134","AVE","4 AVE & E 134 AVE","4 AVE & E 134 AVE","4TH AVE & E 134 AVE","4TH AVE & E 134 AVE"
"8520",NA,"COSMOPOLITAN","ST","COSMOPOLITAN ST","COSMOPOLITAN ST","COSMOPOLITAN ST","COSMOPOLITAN ST"
"8521",NA,"H 136 & WILLIS AVE.","AVE","H 136 & WILLIS AVE. AVE","H 136 & WILLIS AVE. AVE","H 136TH & WILLIS AVE. AVE","H 136TH & WILLIS AVE. AVE"
"8522",NA,"10 AVE & W 93","AVE","10 AVE & W 93 AVE","10 AVE & W 93 AVE","10TH AVE & W 93 AVE","10TH AVE & W 93 AVE"
"8523",445,"W 19","ST","445 W 19 ST","445 W 19 ST","445 W 19TH ST","445 W 19TH ST"
"8524",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8525",NA,"8 AVE & W 120","AVE","8 AVE & W 120 AVE","8 AVE & W 120 AVE","8TH AVE & W 120 AVE","8TH AVE & W 120 AVE"
"8526",16,"REAR 23G","ST","16 REAR 23G ST","16 REAR 23G ST","16 REAR 23RDG ST","16 REAR 23RDG ST"
"8527",NA,"8 AVE & W 98","AVE","8 AVE & W 98 AVE","8 AVE & W 98 AVE","8TH AVE & W 98 AVE","8TH AVE & W 98 AVE"
"8528",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8529",NA,"159","ST","159 ST","159 ST","159TH ST","159TH ST"
"8530",71,"N 9","ST","71 N 9 ST","71 N 9 ST","71 N 9TH ST","71 N 9TH ST"
"8531",NA,"H HO","ST","H HO ST","H HO ST","H HO ST","H HO ST"
"8532",325,"E 35","ST","325 E 35 ST","325 E 35 ST","325 E 35TH ST","325 E 35TH ST"
"8533",NA,"10 AVE & W 121","AVE","10 AVE & W 121 AVE","10 AVE & W 121 AVE","10TH AVE & W 121 AVE","10TH AVE & W 121 AVE"
"8534",NA,"3 AVE & 147","AVE","3 AVE & 147 AVE","3 AVE & 147 AVE","3RD AVE & 147 AVE","3RD AVE & 147 AVE"
"8535",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8536",NA,"WILLIS AVE & 140","AVE","WILLIS AVE & 140 AVE","WILLIS AVE & 140 AVE","WILLIS AVE & 140TH AVE","WILLIS AVE & 140TH AVE"
"8537",81,"N 11","ST","81 N 11 ST","81 N 11 ST","81 N 11TH ST","81 N 11TH ST"
"8538",73,"11","ST","73 11 ST","73 11 ST","73 11TH ST","73 11TH ST"
"8539",NA,"","ST",NA,NA,NA,NA
"8540",121,"MADISON","ST","121 MADISON ST","121 MADISON ST","121 MADISON ST","121 MADISON ST"
"8541",NA,"CUSTOM H.","ST","CUSTOM H. ST","CUSTOM H. ST","CUSTOM H. ST","CUSTOM H. ST"
"8542",NA,"H BKLYN","ST","H BKLYN ST","H BKLYN ST","H BKLYN ST","H BKLYN ST"
"8543",NA,"GILSEY","ST","GILSEY ST","GILSEY ST","GILSEY ST","GILSEY ST"
"8544",NA,"J.C.","ST","J.C. ST","J.C. ST","J.C. ST","J.C. ST"
"8545",NA,"HAM","ST","HAM ST","HAM ST","HAM ST","HAM ST"
"8546",NA,"REAR LO(I","ST","REAR LO(I ST","REAR LO(I ST","REAR LO(I ST","REAR LO(I ST"
"8547",NA,"HAM","ST","HAM ST","HAM ST","HAM ST","HAM ST"
"8548",NA,"LA.","ST","LA. ST","LA. ST","LA. ST","LA. ST"
"8549",NA,"BROOK AVE & 143","AVE","BROOK AVE & 143 AVE","BROOK AVE & 143 AVE","BROOK AVE & 143RD AVE","BROOK AVE & 143RD AVE"
"8550",NA,"FRANCE","ST","FRANCE ST","FRANCE ST","FRANCE ST","FRANCE ST"
"8551",NA,"LIND AVE. & DEVOE","AVE","LIND AVE. & DEVOE AVE","LIND AVE. & DEVOE AVE","LIND AVE. & DEVOE AVE","LIND AVE. & DEVOE AVE"
"8552",NA,"LIND AVE. & DEVOE","AVE","LIND AVE. & DEVOE AVE","LIND AVE. & DEVOE AVE","LIND AVE. & DEVOE AVE","LIND AVE. & DEVOE AVE"
"8553",NA,"AVE A & E 59","AVE","AVE A & E 59 AVE","AVE A & E 59 AVE","AVE A & E 59TH AVE","AVE A & E 59TH AVE"
"8554",NA,"W 358 42,H. .","ST","W 358 42,H. . ST","W 358 42,H. . ST","W 358TH 42,H. . ST","W 358TH 42,H. . ST"
"8555",NA,"COLORADO","ST","COLORADO ST","COLORADO ST","COLORADO ST","COLORADO ST"
"8556",NA,"K J.","ST","K J. ST","K J. ST","K J. ST","K J. ST"
"8557",NA,"80 CLINTON MKT,H H 4OMPSON","ST","80 CLINTON MKT,H H 4OMPSON ST","80 CLINTON MKT,H H 4OMPSON ST","80TH CLINTON MKT,H H 4OMPSON ST","80TH CLINTON MKT,H H 4OMPSON ST"
"8558",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8559",NA,"WILLIS AVE & 143","AVE","WILLIS AVE & 143 AVE","WILLIS AVE & 143 AVE","WILLIS AVE & 143RD AVE","WILLIS AVE & 143RD AVE"
"8560",1573,"2","ST","1573 2 ST","1573 2 ST","1573 2ND ST","1573 2ND ST"
"8561",NA,"146 & WILLIS AVE.","AVE","146 & WILLIS AVE. AVE","146 & WILLIS AVE. AVE","146TH & WILLIS AVE. AVE","146TH & WILLIS AVE. AVE"
"8562",92,"AVE A","AVE","92 AVE A AVE","NINETY-TWO AVE A AVE","92 AVE A AVE","NINETY-TWO AVE A AVE"
"8563",92,"AVE A","AVE","92 AVE A AVE","NINETY-TWO AVE A AVE","92 AVE A AVE","NINETY-TWO AVE A AVE"
"8564",NA,"3 AVE & 148","AVE","3 AVE & 148 AVE","3 AVE & 148 AVE","3RD AVE & 148 AVE","3RD AVE & 148 AVE"
"8565",73,"2","ST","73 2 ST","73 2 ST","73 2ND ST","73 2ND ST"
"8566",NA,"3 AVE & 133","AVE","3 AVE & 133 AVE","3 AVE & 133 AVE","3RD AVE & 133 AVE","3RD AVE & 133 AVE"
"8567",NA,"E 57","ST","E 57 ST","E 57 ST","E 57TH ST","E 57TH ST"
"8568",NA,"MADISON AVE & E 114","AVE","MADISON AVE & E 114 AVE","MADISON AVE & E 114 AVE","MADISON AVE & E 114TH AVE","MADISON AVE & E 114TH AVE"
"8569",104,"2","ST","104 2 ST","104 2 ST","104 2ND ST","104 2ND ST"
"8570",NA,"429","ST","429 ST","429 ST","429TH ST","429TH ST"
"8571",16,"52,0","ST","16 52,0 ST","16 52,0 ST","16 52ND,0 ST","16 52ND,0 ST"
"8572",NA,"MADISON AVE & E 114","AVE","MADISON AVE & E 114 AVE","MADISON AVE & E 114 AVE","MADISON AVE & E 114TH AVE","MADISON AVE & E 114TH AVE"
"8573",605,"W 4","ST","605 W 4 ST","605 W 4 ST","605 W 4TH ST","605 W 4TH ST"
"8574",NA,"1 AVE & E 75","AVE","1 AVE & E 75 AVE","1 AVE & E 75 AVE","1ST AVE & E 75 AVE","1ST AVE & E 75 AVE"
"8575",97,"2","ST","97 2 ST","97 2 ST","97 2ND ST","97 2ND ST"
"8576",NA,"E 321 23 T)UFF GEORGE, H H 146T H & 4 AVE.","AVE","E 321 23 T)UFF GEORGE, H H 146T H & 4 AVE. AVE","E 321 23 T)UFF GEORGE, H H 146T H & 4 AVE. AVE","E 321ST 23 T)UFF GEORGE, H H 146T H & 4 AVE. AVE","E 321ST 23 T)UFF GEORGE, H H 146T H & 4 AVE. AVE"
"8577",435,"W 56","ST","435 W 56 ST","435 W 56 ST","435 W 56TH ST","435 W 56TH ST"
"8578",101,"N 9","ST","101 N 9 ST","101 N 9 ST","101 N 9TH ST","101 N 9TH ST"
"8579",NA,"HAM","ST","HAM ST","HAM ST","HAM ST","HAM ST"
"8580",263,"LEX. AVE","AVE","263 LEX. AVE","TWO HUNDRED SIXTY-THREE LEX. AVE","263 LEX. AVE","TWO HUNDRED SIXTY-THREE LEX. AVE"
"8581",163,"N R. R. AVE","AVE","163 N R. R. AVE","ONE HUNDRED SIXTY-THREE N R. R. AVE","163 N R. R. AVE","ONE HUNDRED SIXTY-THREE N R. R. AVE"
"8582",NA,"10 AVE. & MANHATTAN","AVE","10 AVE. & MANHATTAN AVE","10 AVE. & MANHATTAN AVE","10TH AVE. & MANHATTAN AVE","10TH AVE. & MANHATTAN AVE"
"8583",254,"CARROLL","ST","254 CARROLL ST","254 CARROLL ST","254 CARROLL ST","254 CARROLL ST"
"8584",NA,"H BKLYN","ST","H BKLYN ST","H BKLYN ST","H BKLYN ST","H BKLYN ST"
"8585",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8586",NA,"E 510 19,H. O.","ST","E 510 19,H. O. ST","E 510 19,H. O. ST","E 510TH 19,H. O. ST","E 510TH 19,H. O. ST"
"8587",NA,"LOI .  . T","ST","LOI .  . T ST","LOI .  . T ST","LOI .  . T ST","LOI .  . T ST"
"8588",NA,"N. J","ST","N. J ST","N. J ST","N. J ST","N. J ST"
"8589",NA,"B KLYN","ST","B KLYN ST","B KLYN ST","B KLYN ST","B KLYN ST"
"8590",NA,"B KLYN","ST","B KLYN ST","B KLYN ST","B KLYN ST","B KLYN ST"
"8591",NA,"N. J","ST","N. J ST","N. J ST","N. J ST","N. J ST"
"8592",NA,"ALBCMAR","ST","ALBCMAR ST","ALBCMAR ST","ALBCMAR ST","ALBCMAR ST"
"8593",NA,"145 & WILLIS AVE.","AVE","145 & WILLIS AVE. AVE","145 & WILLIS AVE. AVE","145TH & WILLIS AVE. AVE","145TH & WILLIS AVE. AVE"
"8594",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8595",NA,"147 & WILLIS AVE.","AVE","147 & WILLIS AVE. AVE","147 & WILLIS AVE. AVE","147TH & WILLIS AVE. AVE","147TH & WILLIS AVE. AVE"
"8596",NA,"PA.","ST","PA. ST","PA. ST","PA. ST","PA. ST"
"8597",NA,"4 AVE & 175","AVE","4 AVE & 175 AVE","4 AVE & 175 AVE","4TH AVE & 175 AVE","4TH AVE & 175 AVE"
"8598",NA,"CAL.","ST","CAL. ST","CAL. ST","CAL. ST","CAL. ST"
"8599",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8600",NA,"BROADWAY & W 110","AVE","BROADWAY & W 110 AVE","BROADWAY & W 110 AVE","BROADWAY & W 110TH AVE","BROADWAY & W 110TH AVE"
"8601",109,"N 10","ST","109 N 10 ST","109 N 10 ST","109 N 10TH ST","109 N 10TH ST"
"8602",166,"R R AVE N","AVE","166 R R AVE N AVE","ONE HUNDRED SIXTY-SIX R R AVE N AVE","166 R R AVE N AVE","ONE HUNDRED SIXTY-SIX R R AVE N AVE"
"8603",NA,"BROADWAY & W 131","AVE","BROADWAY & W 131 AVE","BROADWAY & W 131 AVE","BROADWAY & W 131ST AVE","BROADWAY & W 131ST AVE"
"8604",113,"20(","ST","113 20( ST","113 20( ST","113 20TH( ST","113 20TH( ST"
"8605",NA,"FLA.","ST","FLA. ST","FLA. ST","FLA. ST","FLA. ST"
"8606",NA,"4 AVE & E 77","AVE","4 AVE & E 77 AVE","4 AVE & E 77 AVE","4TH AVE & E 77 AVE","4TH AVE & E 77 AVE"
"8607",90,"MADISON","ST","90 MADISON ST","90 MADISON ST","90 MADISON ST","90 MADISON ST"
"8608",NA,"H. N. H.","ST","H. N. H. ST","H. N. H. ST","H. N. H. ST","H. N. H. ST"
"8609",NA,"PA.","ST","PA. ST","PA. ST","PA. ST","PA. ST"
"8610",NA,"PA.","ST","PA. ST","PA. ST","PA. ST","PA. ST"
"8611",NA,"W 148 & . NICHOLAS","ST","W 148 & . NICHOLAS ST","W 148 & . NICHOLAS ST","W 148TH & . NICHOLAS ST","W 148TH & . NICHOLAS ST"
"8612",NA,"10 AVE. & W","AVE","10 AVE. & W AVE","10 AVE. & W AVE","10TH AVE. & W AVE","10TH AVE. & W AVE"
"8613",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8614",153,"10","ST","153 10 ST","153 10 ST","153 10TH ST","153 10TH ST"
"8615",NA,"HAST","ST","HAST","HAST","HAST","HAST"
"8616",NA,"H 140 & ""WILLIS AVE.","AVE","H 140 & ""WILLIS AVE. AVE","H 140 & ""WILLIS AVE. AVE","H 140TH & ""WILLIS AVE. AVE","H 140TH & ""WILLIS AVE. AVE"
"8617",NA,"ROBBINS AVE & 149","AVE","ROBBINS AVE & 149 AVE","ROBBINS AVE & 149 AVE","ROBBINS AVE & 149TH AVE","ROBBINS AVE & 149TH AVE"
"8618",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8619",NA,"10 AVE & W 80","AVE","10 AVE & W 80 AVE","10 AVE & W 80 AVE","10TH AVE & W 80 AVE","10TH AVE & W 80 AVE"
"8620",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"8621",NA,"9 AVE & W 100","AVE","9 AVE & W 100 AVE","9 AVE & W 100 AVE","9TH AVE & W 100 AVE","9TH AVE & W 100 AVE"
"8622",NA,"IOWA","ST","IOWA ST","IOWA ST","IOWA ST","IOWA ST"
"8623",75,"N 11","ST","75 N 11 ST","75 N 11 ST","75 N 11TH ST","75 N 11TH ST"
"8624",NA,"10 AVE & 99","AVE","10 AVE & 99 AVE","10 AVE & 99 AVE","10TH AVE & 99 AVE","10TH AVE & 99 AVE"
"8625",NA,"3 AVE & 167","AVE","3 AVE & 167 AVE","3 AVE & 167 AVE","3RD AVE & 167 AVE","3RD AVE & 167 AVE"
"8626",12,"3,19","ST","12 3,19 ST","12 3,19 ST","12 3RD,19 ST","12 3RD,19 ST"
"8627",149,"MORRIS","ST","149 MORRIS ST","149 MORRIS ST","149 MORRIS ST","149 MORRIS ST"
"8628",NA,"H. N. H.","ST","H. N. H. ST","H. N. H. ST","H. N. H. ST","H. N. H. ST"
"8629",NA,"H. .","ST","H. . ST","H. . ST","H. . ST","H. . ST"
"8630",NA,"MASS.","ST","MASS. ST","MASS. ST","MASS. ST","MASS. ST"
"8631",NA,"145 & WILLIS AVE.","AVE","145 & WILLIS AVE. AVE","145 & WILLIS AVE. AVE","145TH & WILLIS AVE. AVE","145TH & WILLIS AVE. AVE"
"8632",NA,"ROBBINS AVE & 147","AVE","ROBBINS AVE & 147 AVE","ROBBINS AVE & 147 AVE","ROBBINS AVE & 147TH AVE","ROBBINS AVE & 147TH AVE"
"8633",59,"N 9","ST","59 N 9 ST","59 N 9 ST","59 N 9TH ST","59 N 9TH ST"
"8634",62,"10","ST","62 10 ST","62 10 ST","62 10TH ST","62 10TH ST"
"8635",NA,"8 AVE & W 125","AVE","8 AVE & W 125 AVE","8 AVE & W 125 AVE","8TH AVE & W 125 AVE","8TH AVE & W 125 AVE"
"8636",99,"N 8","ST","99 N 8 ST","99 N 8 ST","99 N 8TH ST","99 N 8TH ST"
