"","hn_1","best_match","street_type","base_function","suffix_true","both_true"
"7004",NA,"","ST",NA,NA,NA
"7005",186,"FULTON","ST","186 FULTON ST","186 FULTON ST","186 FULTON ST"
"7006",NA,"","ST",NA,NA,NA
"7007",NA,"","ST",NA,NA,NA
"7008",186,"FULTON","ST","186 FULTON ST","186 FULTON ST","186 FULTON ST"
"7009",NA,"","ST",NA,NA,NA
"7010",NA,"DRY GOOD AND 18G FULTON","ST","DRY GOOD AND 18G FULTON ST","DRY GOOD AND 18THG FULTON ST","DRY GOOD AND 18THG FULTON ST"
"7011",NA,"","ST",NA,NA,NA
"7012",50,"WALL","ST","50 WALL ST","50 WALL ST","50 WALL ST"
"7013",NA,"","ST",NA,NA,NA
"7014",NA,"","ST",NA,NA,NA
"7015",NA,"","ST",NA,NA,NA
"7016",NA,"HUDSON AVE","AVE","HUDSON AVE","HUDSON AVE","HUDSON AVE"
"7017",NA,"","ST",NA,NA,NA
"7018",NA,"","ST",NA,NA,NA
"7019",NA,"","ST",NA,NA,NA
"7020",NA,"","ST",NA,NA,NA
"7021",NA,"","ST",NA,NA,NA
"7022",NA,"","ST",NA,NA,NA
"7023",NA,"","ST",NA,NA,NA
"7024",NA,"","ST",NA,NA,NA
"7025",NA,"","ST",NA,NA,NA
"7026",104,"MAIDEN LN","LN","104 MAIDEN LN","104 MAIDEN LN","104 MAIDEN LN"
"7027",NA,"","ST",NA,NA,NA
"7028",NA,"","ST",NA,NA,NA
"7029",NA,"","ST",NA,NA,NA
"7030",NA,"","ST",NA,NA,NA
"7031",NA,"","ST",NA,NA,NA
"7032",NA,"","ST",NA,NA,NA
"7033",NA,"","ST",NA,NA,NA
"7034",100,"BARCLAY","ST","100 BARCLAY ST","100 BARCLAY ST","100 BARCLAY ST"
"7035",NA,"","ST",NA,NA,NA
"7036",NA,"BROOKLYN CITY MILLS 1 FULTON","ST","BROOKLYN CITY MILLS 1 FULTON ST","BROOKLYN CITY MILLS 1ST FULTON ST","BROOKLYN CITY MILLS 1ST FULTON ST"
"7037",NA,"","ST",NA,NA,NA
"7038",NA,"FRONT AND BRG","BRG","FRONT AND BRG","FRONT AND BRG","FRONT AND BRG"
"7039",NA,"","ST",NA,NA,NA
"7040",NA,"","ST",NA,NA,NA
"7041",48,"SOUTH","ST","48 SOUTH ST","48 SOUTH ST","48 SOUTH ST"
"7042",52,"FULTON","ST","52 FULTON ST","52 FULTON ST","52 FULTON ST"
"7043",NA,"","ST",NA,NA,NA
"7044",79,"PINE","ST","79 PINE ST","79 PINE ST","79 PINE ST"
"7045",NA,"","ST",NA,NA,NA
"7046",NA,"","ST",NA,NA,NA
"7047",NA,"","ST",NA,NA,NA
"7048",NA,"","ST",NA,NA,NA
"7049",NA,"","ST",NA,NA,NA
"7050",NA,"","ST",NA,NA,NA
"7051",NA,"","ST",NA,NA,NA
"7052",NA,"","ST",NA,NA,NA
"7053",NA,"","ST",NA,NA,NA
"7054",NA,"","ST",NA,NA,NA
"7055",139,"ATLANTIC","ST","139 ATLANTIC ST","139 ATLANTIC ST","139 ATLANTIC ST"
"7056",NA,"","ST",NA,NA,NA
"7057",NA,"","ST",NA,NA,NA
"7058",NA,"","ST",NA,NA,NA
"7059",NA,"COMMON COUNCIL AND KEEPER CITY HALL","ST","COMMON COUNCIL AND KEEPER CITY HALL ST","COMMON COUNCIL AND KEEPER CITY HALL ST","COMMON COUNCIL AND KEEPER CITY HALL ST"
"7060",NA,"","ST",NA,NA,NA
"7061",NA,"","ST",NA,NA,NA
"7062",NA,"","ST",NA,NA,NA
"7063",NA,"","ST",NA,NA,NA
"7064",NA,"","ST",NA,NA,NA
"7065",36,"PINE","ST","36 PINE ST","36 PINE ST","36 PINE ST"
"7066",NA,"","ST",NA,NA,NA
"7067",87,"ADAMS","ST","87 ADAMS ST","87 ADAMS ST","87 ADAMS ST"
"7068",NA,"ADAMS AND PROSPECT","ST","ADAMS AND PROSPECT ST","ADAMS AND PROSPECT ST","ADAMS AND PROSPECT ST"
"7069",NA,"","ST",NA,NA,NA
"7070",27,"HUDSON AVE","AVE","27 HUDSON AVE","27 HUDSON AVE","27 HUDSON AVE"
"7071",NA,"","ST",NA,NA,NA
"7072",NA,"","ST",NA,NA,NA
"7073",NA,"","ST",NA,NA,NA
"7074",NA,"","ST",NA,NA,NA
"7075",NA,"","ST",NA,NA,NA
"7076",NA,"","ST",NA,NA,NA
"7077",NA,"","ST",NA,NA,NA
"7078",NA,"","ST",NA,NA,NA
"7079",NA,"","ST",NA,NA,NA
"7080",NA,"","ST",NA,NA,NA
"7081",NA,"","ST",NA,NA,NA
"7082",NA,"","ST",NA,NA,NA
"7083",NA,"","ST",NA,NA,NA
"7084",NA,"","ST",NA,NA,NA
"7085",181,"WASHINGTON","ST","181 WASHINGTON ST","181 WASHINGTON ST","181 WASHINGTON ST"
"7086",NA,"","ST",NA,NA,NA
"7087",NA,"","ST",NA,NA,NA
"7088",NA,"","ST",NA,NA,NA
"7089",266,"PEARL","ST","266 PEARL ST","266 PEARL ST","266 PEARL ST"
"7090",NA,"","ST",NA,NA,NA
"7091",59,"WATER","ST","59 WATER ST","59 WATER ST","59 WATER ST"
"7092",NA,"","ST",NA,NA,NA
"7093",NA,"","ST",NA,NA,NA
"7094",NA,"","ST",NA,NA,NA
"7095",NA,"","ST",NA,NA,NA
"7096",NA,"MANHATTAN B K","ST","MANHATTAN B K ST","MANHATTAN B K ST","MANHATTAN B K ST"
"7097",NA,"","ST",NA,NA,NA
"7098",NA,"","ST",NA,NA,NA
"7099",NA,"","ST",NA,NA,NA
"7100",NA,"","ST",NA,NA,NA
"7101",NA,"","ST",NA,NA,NA
"7102",NA,"","ST",NA,NA,NA
"7103",NA,"","ST",NA,NA,NA
"7104",72,"FULTON","ST","72 FULTON ST","72 FULTON ST","72 FULTON ST"
"7105",NA,"SHOE STORE 172 PEARL","ST","SHOE STORE 172 PEARL ST","SHOE STORE 172ND PEARL ST","SHOE STORE 172ND PEARL ST"
"7106",NA,"","ST",NA,NA,NA
"7107",NA,"","ST",NA,NA,NA
"7108",NA,"","ST",NA,NA,NA
"7109",NA,"","ST",NA,NA,NA
"7110",NA,"","ST",NA,NA,NA
"7111",NA,"","ST",NA,NA,NA
"7112",NA,"CARLL","ST","CARLL ST","CARLL ST","CARLL ST"
"7113",NA,"","ST",NA,NA,NA
"7114",NA,"","ST",NA,NA,NA
"7115",NA,"","ST",NA,NA,NA
"7116",NA,"","ST",NA,NA,NA
"7117",NA,"BRG AND FULTON AVE ILUGHES GEORGE","AVE","BRG AND FULTON AVE ILUGHES GEORGE AVE","BRG AND FULTON AVE ILUGHES GEORGE AVE","BRG AND FULTON AVE ILUGHES GEORGE AVE"
"7118",NA,"","ST",NA,NA,NA
"7119",NA,"","ST",NA,NA,NA
"7120",NA,"","ST",NA,NA,NA
"7121",NA,"","ST",NA,NA,NA
"7122",NA,"","ST",NA,NA,NA
"7123",NA,"","ST",NA,NA,NA
"7124",NA,"","ST",NA,NA,NA
"7125",NA,"","ST",NA,NA,NA
"7126",NA,"","ST",NA,NA,NA
"7127",NA,"","ST",NA,NA,NA
"7128",55,"YORK","ST","55 YORK ST","55 YORK ST","55 YORK ST"
"7129",NA,"DEAN AND HOYT","ST","DEAN AND HOYT ST","DEAN AND HOYT ST","DEAN AND HOYT ST"
"7130",NA,"","ST",NA,NA,NA
"7131",NA,"","ST",NA,NA,NA
"7132",NA,"","ST",NA,NA,NA
"7133",NA,"","ST",NA,NA,NA
"7134",NA,"","ST",NA,NA,NA
"7135",NA,"","ST",NA,NA,NA
"7136",NA,"","ST",NA,NA,NA
"7137",NA,"","ST",NA,NA,NA
"7138",NA,"","ST",NA,NA,NA
"7139",NA,"","ST",NA,NA,NA
"7140",NA,"","ST",NA,NA,NA
"7141",NA,"","ST",NA,NA,NA
"7142",NA,"","ST",NA,NA,NA
"7143",NA,"","ST",NA,NA,NA
"7144",NA,"","ST",NA,NA,NA
"7145",NA,"","ST",NA,NA,NA
"7146",NA,"","ST",NA,NA,NA
"7147",49,"JOHN","ST","49 JOHN ST","49 JOHN ST","49 JOHN ST"
"7148",NA,"","ST",NA,NA,NA
"7149",NA,"","ST",NA,NA,NA
"7150",NA,"","ST",NA,NA,NA
"7151",NA,"","ST",NA,NA,NA
"7152",NA,"","ST",NA,NA,NA
"7153",NA,"","ST",NA,NA,NA
"7154",NA,"","ST",NA,NA,NA
"7155",NA,"","ST",NA,NA,NA
"7156",NA,"","ST",NA,NA,NA
"7157",NA,"","ST",NA,NA,NA
"7158",NA,"","ST",NA,NA,NA
"7159",NA,"","ST",NA,NA,NA
"7160",NA,"","ST",NA,NA,NA
"7161",NA,"","ST",NA,NA,NA
"7162",NA,"","ST",NA,NA,NA
"7163",NA,"","ST",NA,NA,NA
"7164",NA,"","ST",NA,NA,NA
"7165",NA,"","ST",NA,NA,NA
"7166",NA,"","ST",NA,NA,NA
"7167",NA,"","ST",NA,NA,NA
"7168",NA,"","ST",NA,NA,NA
"7169",NA,"","ST",NA,NA,NA
"7170",NA,"","ST",NA,NA,NA
"7171",NA,"","ST",NA,NA,NA
"7172",NA,"","ST",NA,NA,NA
"7173",NA,"MERCH TS MAG","ST","MERCH TS MAG ST","MERCH TS MAG ST","MERCH TS MAG ST"
"7174",NA,"","ST",NA,NA,NA
"7175",NA,"","ST",NA,NA,NA
"7176",NA,"","ST",NA,NA,NA
"7177",NA,"","ST",NA,NA,NA
"7178",NA,"","ST",NA,NA,NA
"7179",NA,"","ST",NA,NA,NA
"7180",NA,"","ST",NA,NA,NA
"7181",NA,"","ST",NA,NA,NA
"7182",NA,"","ST",NA,NA,NA
"7183",NA,"","ST",NA,NA,NA
"7184",NA,"","ST",NA,NA,NA
"7185",NA,"","ST",NA,NA,NA
"7186",91,"WALL","ST","91 WALL ST","91 WALL ST","91 WALL ST"
"7187",NA,"","ST",NA,NA,NA
"7188",NA,"","ST",NA,NA,NA
"7189",NA,"","ST",NA,NA,NA
"7190",NA,"","ST",NA,NA,NA
"7191",NA,"","ST",NA,NA,NA
"7192",NA,"","ST",NA,NA,NA
"7193",NA,"","ST",NA,NA,NA
"7194",NA,"","ST",NA,NA,NA
"7195",NA,"","ST",NA,NA,NA
"7196",NA,"","ST",NA,NA,NA
"7197",NA,"","ST",NA,NA,NA
"7198",NA,"","ST",NA,NA,NA
"7199",NA,"","ST",NA,NA,NA
"7200",NA,"","ST",NA,NA,NA
"7201",NA,"","ST",NA,NA,NA
"7202",NA,"","ST",NA,NA,NA
"7203",NA,"","ST",NA,NA,NA
"7204",NA,"","ST",NA,NA,NA
"7205",NA,"","ST",NA,NA,NA
"7206",387,"BROADWAY","AVE","387 BROADWAY AVE","387 BROADWAY AVE","387 BROADWAY AVE"
"7207",NA,"","ST",NA,NA,NA
"7208",NA,"","ST",NA,NA,NA
"7209",NA,"","ST",NA,NA,NA
"7210",NA,"","ST",NA,NA,NA
"7211",84,"SOUTH","ST","84 SOUTH ST","84 SOUTH ST","84 SOUTH ST"
"7212",NA,"","ST",NA,NA,NA
"7213",NA,"","ST",NA,NA,NA
"7214",NA,"","ST",NA,NA,NA
"7215",NA,"","ST",NA,NA,NA
"7216",NA,"","ST",NA,NA,NA
"7217",NA,"","ST",NA,NA,NA
"7218",NA,"","ST",NA,NA,NA
"7219",NA,"","ST",NA,NA,NA
"7220",NA,"","ST",NA,NA,NA
"7221",NA,"","ST",NA,NA,NA
"7222",NA,"","ST",NA,NA,NA
"7223",NA,"","ST",NA,NA,NA
"7224",NA,"","ST",NA,NA,NA
"7225",NA,"","ST",NA,NA,NA
"7226",NA,"","ST",NA,NA,NA
"7227",NA,"","ST",NA,NA,NA
"7228",NA,"","ST",NA,NA,NA
"7229",NA,"","ST",NA,NA,NA
"7230",NA,"","ST",NA,NA,NA
"7231",NA,"","ST",NA,NA,NA
"7232",NA,"","ST",NA,NA,NA
"7233",NA,"","ST",NA,NA,NA
"7234",128,"NASSAU","ST","128 NASSAU ST","128 NASSAU ST","128 NASSAU ST"
"7235",NA,"","ST",NA,NA,NA
"7236",50,"EXCHANGE PL","PL","50 EXCHANGE PL","50 EXCHANGE PL","50 EXCHANGE PL"
"7237",NA,"","ST",NA,NA,NA
"7238",NA,"","ST",NA,NA,NA
"7239",NA,"","ST",NA,NA,NA
"7240",NA,"","ST",NA,NA,NA
"7241",NA,"","ST",NA,NA,NA
"7242",NA,"","ST",NA,NA,NA
"7243",NA,"","ST",NA,NA,NA
"7244",NA,"","ST",NA,NA,NA
"7245",NA,"","ST",NA,NA,NA
"7246",NA,"","ST",NA,NA,NA
"7247",NA,"","ST",NA,NA,NA
"7248",NA,"","ST",NA,NA,NA
"7249",NA,"","ST",NA,NA,NA
"7250",NA,"","ST",NA,NA,NA
"7251",NA,"","ST",NA,NA,NA
"7252",NA,"","ST",NA,NA,NA
"7253",32,"FERRY","ST","32 FERRY ST","32 FERRY ST","32 FERRY ST"
"7254",1,"HANOVER SQ","ST","1 HANOVER SQ ST","1 HANOVER SQ ST","1 HANOVER SQ ST"
"7255",110,"WARREN","ST","110 WARREN ST","110 WARREN ST","110 WARREN ST"
"7256",NA,"","ST",NA,NA,NA
"7257",NA,"","ST",NA,NA,NA
"7258",NA,"","ST",NA,NA,NA
"7259",106,"FULTON","ST","106 FULTON ST","106 FULTON ST","106 FULTON ST"
"7260",NA,"","ST",NA,NA,NA
"7261",NA,"","ST",NA,NA,NA
"7262",NA,"","ST",NA,NA,NA
"7263",50,"EXCHANGE PL","PL","50 EXCHANGE PL","50 EXCHANGE PL","50 EXCHANGE PL"
"7264",121,"ATLANTIC","ST","121 ATLANTIC ST","121 ATLANTIC ST","121 ATLANTIC ST"
"7265",NA,"PACIFIC AND VANDERBILT AVE FLYER CATHERINE","AVE","PACIFIC AND VANDERBILT AVE FLYER CATHERINE AVE","PACIFIC AND VANDERBILT AVE FLYER CATHERINE AVE","PACIFIC AND VANDERBILT AVE FLYER CATHERINE AVE"
"7266",NA,"","ST",NA,NA,NA
"7267",NA,"","ST",NA,NA,NA
"7268",NA,"","ST",NA,NA,NA
"7269",NA,"","ST",NA,NA,NA
"7270",NA,"","ST",NA,NA,NA
"7271",NA,"","ST",NA,NA,NA
"7272",NA,"","ST",NA,NA,NA
"7273",NA,"","ST",NA,NA,NA
"7274",49,"ADAMS LMMS JOHN","ST","49 ADAMS LMMS JOHN ST","49 ADAMS LMMS JOHN ST","49 ADAMS LMMS JOHN ST"
"7275",NA,"","ST",NA,NA,NA
"7276",28,"SOUTH","ST","28 SOUTH ST","28 SOUTH ST","28 SOUTH ST"
"7277",40,"BROAD","ST","40 BROAD ST","40 BROAD ST","40 BROAD ST"
"7278",45,"NEW","ST","45 NEW ST","45 NEW ST","45 NEW ST"
"7279",NA,"","ST",NA,NA,NA
"7280",NA,"","ST",NA,NA,NA
"7281",232,"PEARL","ST","232 PEARL ST","232 PEARL ST","232 PEARL ST"
"7282",NA,"","ST",NA,NA,NA
"7283",NA,"","ST",NA,NA,NA
"7284",NA,"12S WILLIAM","ST","12S WILLIAM ST","12THS WILLIAM ST","12THS WILLIAM ST"
"7285",NA,"FREEMANS BUILDINGS 291 FULTON","ST","FREEMANS BUILDINGS 291 FULTON ST","FREEMANS BUILDINGS 291ST FULTON ST","FREEMANS BUILDINGS 291ST FULTON ST"
"7286",3,"FRONT","ST","3 FRONT ST","3 FRONT ST","3 FRONT ST"
"7287",NA,"","ST",NA,NA,NA
"7288",NA,"","ST",NA,NA,NA
"7289",NA,"","ST",NA,NA,NA
"7290",NA,"","ST",NA,NA,NA
"7291",NA,"","ST",NA,NA,NA
"7292",NA,"","ST",NA,NA,NA
"7293",NA,"","ST",NA,NA,NA
"7294",NA,"","ST",NA,NA,NA
"7295",NA,"","ST",NA,NA,NA
"7296",NA,"","ST",NA,NA,NA
"7297",NA,"","ST",NA,NA,NA
"7298",NA,"","ST",NA,NA,NA
"7299",NA,"","ST",NA,NA,NA
"7300",NA,"","ST",NA,NA,NA
"7301",14,"PINE","ST","14 PINE ST","14 PINE ST","14 PINE ST"
"7302",NA,"","ST",NA,NA,NA
"7303",NA,"","ST",NA,NA,NA
"7304",NA,"","ST",NA,NA,NA
"7305",NA,"","ST",NA,NA,NA
"7306",NA,"","ST",NA,NA,NA
"7307",NA,"","ST",NA,NA,NA
"7308",4,"MERCHANTS EX","ST","4 MERCHANTS EX ST","4 MERCHANTS EX ST","4 MERCHANTS EX ST"
"7309",NA,"","ST",NA,NA,NA
"7310",66,"PINE","ST","66 PINE ST","66 PINE ST","66 PINE ST"
"7311",NA,"","ST",NA,NA,NA
"7312",NA,"","ST",NA,NA,NA
"7313",5,"MONTAGUE HALL CT","CT","5 MONTAGUE HALL CT","5 MONTAGUE HALL CT","5 MONTAGUE HALL CT"
"7314",NA,"","ST",NA,NA,NA
"7315",NA,"","ST",NA,NA,NA
"7316",NA,"","ST",NA,NA,NA
"7317",NA,"","ST",NA,NA,NA
"7318",NA,"","ST",NA,NA,NA
"7319",NA,"","ST",NA,NA,NA
"7320",NA,"","ST",NA,NA,NA
"7321",NA,"","ST",NA,NA,NA
"7322",NA,"","ST",NA,NA,NA
"7323",NA,"","ST",NA,NA,NA
"7324",NA,"","ST",NA,NA,NA
"7325",134,"WATER","ST","134 WATER ST","134 WATER ST","134 WATER ST"
"7326",NA,"","ST",NA,NA,NA
"7327",56,"MYRTLE AVE","AVE","56 MYRTLE AVE","56 MYRTLE AVE","56 MYRTLE AVE"
"7328",NA,"","ST",NA,NA,NA
"7329",NA,"","ST",NA,NA,NA
"7330",NA,"","ST",NA,NA,NA
"7331",NA,"","ST",NA,NA,NA
"7332",NA,"","ST",NA,NA,NA
"7333",NA,"","ST",NA,NA,NA
"7334",NA,"","ST",NA,NA,NA
"7335",NA,"","ST",NA,NA,NA
"7336",NA,"","ST",NA,NA,NA
"7337",NA,"","ST",NA,NA,NA
"7338",NA,"","ST",NA,NA,NA
"7339",NA,"","ST",NA,NA,NA
"7340",NA,"","ST",NA,NA,NA
"7341",113,"WATER","ST","113 WATER ST","113 WATER ST","113 WATER ST"
"7342",NA,"","ST",NA,NA,NA
"7343",NA,"","ST",NA,NA,NA
"7344",NA,"","ST",NA,NA,NA
"7345",NA,"","ST",NA,NA,NA
"7346",NA,"","ST",NA,NA,NA
"7347",NA,"","ST",NA,NA,NA
"7348",NA,"","ST",NA,NA,NA
"7349",NA,"","ST",NA,NA,NA
"7350",NA,"","ST",NA,NA,NA
"7351",NA,"","ST",NA,NA,NA
"7352",NA,"","ST",NA,NA,NA
"7353",NA,"","ST",NA,NA,NA
"7354",NA,"","ST",NA,NA,NA
"7355",NA,"","ST",NA,NA,NA
"7356",NA,"","ST",NA,NA,NA
"7357",NA,"MYRTLE AVE AND BRG","AVE","MYRTLE AVE AND BRG AVE","MYRTLE AVE AND BRG AVE","MYRTLE AVE AND BRG AVE"
"7358",NA,"","ST",NA,NA,NA
"7359",NA,"","ST",NA,NA,NA
"7360",NA,"","ST",NA,NA,NA
"7361",NA,"","ST",NA,NA,NA
"7362",77,"HENRY","ST","77 HENRY ST","77 HENRY ST","77 HENRY ST"
"7363",NA,"","ST",NA,NA,NA
"7364",NA,"","ST",NA,NA,NA
"7365",NA,"","ST",NA,NA,NA
"7366",NA,"L I RAILROAD OFFICE","ST","L I RAILROAD OFFICE ST","L I RAILROAD OFFICE ST","L I RAILROAD OFFICE ST"
"7367",NA,"","ST",NA,NA,NA
"7368",NA,"","ST",NA,NA,NA
"7369",NA,"","ST",NA,NA,NA
"7370",NA,"","ST",NA,NA,NA
"7371",NA,"","ST",NA,NA,NA
"7372",39,"LIBERTY","ST","39 LIBERTY ST","39 LIBERTY ST","39 LIBERTY ST"
"7373",NA,"","ST",NA,NA,NA
"7374",NA,"","ST",NA,NA,NA
"7375",NA,"","ST",NA,NA,NA
"7376",NA,"","ST",NA,NA,NA
"7377",NA,"","ST",NA,NA,NA
"7378",NA,"","ST",NA,NA,NA
"7379",NA,"","ST",NA,NA,NA
"7380",NA,"","ST",NA,NA,NA
"7381",NA,"","ST",NA,NA,NA
"7382",NA,"","ST",NA,NA,NA
"7383",NA,"","ST",NA,NA,NA
"7384",NA,"","ST",NA,NA,NA
"7385",NA,"","ST",NA,NA,NA
"7386",184,"FULTON","ST","184 FULTON ST","184 FULTON ST","184 FULTON ST"
"7387",NA,"","ST",NA,NA,NA
"7388",217,"FRONT","ST","217 FRONT ST","217 FRONT ST","217 FRONT ST"
"7389",NA,"","ST",NA,NA,NA
"7390",NA,"","ST",NA,NA,NA
"7391",NA,"","ST",NA,NA,NA
"7392",8,"FRONT","ST","8 FRONT ST","8 FRONT ST","8 FRONT ST"
"7393",NA,"","ST",NA,NA,NA
"7394",NA,"","ST",NA,NA,NA
"7395",NA,"","ST",NA,NA,NA
"7396",NA,"FULTON MARKET","ST","FULTON MARKET ST","FULTON MARKET ST","FULTON MARKET ST"
"7397",NA,"HICKS AND ATLANTIC","ST","HICKS AND ATLANTIC ST","HICKS AND ATLANTIC ST","HICKS AND ATLANTIC ST"
"7398",NA,"","ST",NA,NA,NA
"7399",94,"WALL","ST","94 WALL ST","94 WALL ST","94 WALL ST"
"7400",NA,"","ST",NA,NA,NA
"7401",NA,"","ST",NA,NA,NA
"7402",NA,"","ST",NA,NA,NA
"7403",NA,"","ST",NA,NA,NA
"7404",NA,"","ST",NA,NA,NA
"7405",NA,"","ST",NA,NA,NA
"7406",NA,"","ST",NA,NA,NA
"7407",NA,"","ST",NA,NA,NA
"7408",NA,"","ST",NA,NA,NA
"7409",NA,"","ST",NA,NA,NA
"7410",NA,"","ST",NA,NA,NA
"7411",NA,"","ST",NA,NA,NA
"7412",NA,"","ST",NA,NA,NA
"7413",NA,"MYRTLE AVE AND SPENCER","AVE","MYRTLE AVE AND SPENCER AVE","MYRTLE AVE AND SPENCER AVE","MYRTLE AVE AND SPENCER AVE"
"7414",NA,"","ST",NA,NA,NA
"7415",NA,"","ST",NA,NA,NA
"7416",NA,"","ST",NA,NA,NA
"7417",NA,"","ST",NA,NA,NA
"7418",NA,"","ST",NA,NA,NA
"7419",NA,"","ST",NA,NA,NA
"7420",NA,"","ST",NA,NA,NA
"7421",NA,"WILLOW AND PACIFIC","ST","WILLOW AND PACIFIC ST","WILLOW AND PACIFIC ST","WILLOW AND PACIFIC ST"
"7422",109,"BROAD","ST","109 BROAD ST","109 BROAD ST","109 BROAD ST"
"7423",NA,"","ST",NA,NA,NA
"7424",NA,"","ST",NA,NA,NA
"7425",NA,"","ST",NA,NA,NA
"7426",NA,"WHITE LEAD AND OIL CLOTH MANFACTURER 182 FRONT","ST","WHITE LEAD AND OIL CLOTH MANFACTURER 182 FRONT ST","WHITE LEAD AND OIL CLOTH MANFACTURER 182ND FRONT ST","WHITE LEAD AND OIL CLOTH MANFACTURER 182ND FRONT ST"
"7427",NA,"","ST",NA,NA,NA
"7428",NA,"","ST",NA,NA,NA
"7429",NA,"FLUSHING AND KENT AVE N AND MYRTLE CLASSON AVE","AVE","FLUSHING AND KENT AVE N AND MYRTLE CLASSON AVE","FLUSHING AND KENT AVE N AND MYRTLE CLASSON AVE","FLUSHING AND KENT AVE N AND MYRTLE CLASSON AVE"
"7430",NA,"","ST",NA,NA,NA
"7431",NA,"","ST",NA,NA,NA
"7432",NA,"","ST",NA,NA,NA
"7433",NA,"IF G JEWELLER","ST","IF G JEWELLER ST","IF G JEWELLER ST","IF G JEWELLER ST"
"7434",NA,"","ST",NA,NA,NA
"7435",NA,"","ST",NA,NA,NA
"7436",NA,"","ST",NA,NA,NA
"7437",NA,"","ST",NA,NA,NA
"7438",NA,"","ST",NA,NA,NA
"7439",NA,"","ST",NA,NA,NA
"7440",NA,"","ST",NA,NA,NA
"7441",35,"FERRY","ST","35 FERRY ST","35 FERRY ST","35 FERRY ST"
"7442",NA,"","ST",NA,NA,NA
"7443",NA,"","ST",NA,NA,NA
"7444",NA,"","ST",NA,NA,NA
"7445",NA,"","ST",NA,NA,NA
"7446",NA,"","ST",NA,NA,NA
"7447",104,"BREAD 7","ST","104 BREAD 7 ST","104 BREAD 7TH ST","104 BREAD 7TH ST"
"7448",NA,"","ST",NA,NA,NA
"7449",NA,"","ST",NA,NA,NA
"7450",NA,"","ST",NA,NA,NA
"7451",NA,"","ST",NA,NA,NA
"7452",NA,"","ST",NA,NA,NA
"7453",NA,"","ST",NA,NA,NA
"7454",NA,"","ST",NA,NA,NA
"7455",NA,"","ST",NA,NA,NA
"7456",NA,"","ST",NA,NA,NA
"7457",NA,"","ST",NA,NA,NA
"7458",NA,"","ST",NA,NA,NA
"7459",NA,"RECTOR MICHAELS CHURCH","ST","RECTOR MICHAELS CHURCH ST","RECTOR MICHAELS CHURCH ST","RECTOR MICHAELS CHURCH ST"
"7460",NA,"","ST",NA,NA,NA
"7461",NA,"","ST",NA,NA,NA
"7462",NA,"","ST",NA,NA,NA
"7463",NA,"","ST",NA,NA,NA
"7464",NA,"S U","ST","S U ST","S U ST","S U ST"
"7465",NA,"","ST",NA,NA,NA
"7466",NA,"","ST",NA,NA,NA
"7467",NA,"","ST",NA,NA,NA
"7468",NA,"","ST",NA,NA,NA
"7469",NA,"","ST",NA,NA,NA
"7470",NA,"FULTON MARKET","ST","FULTON MARKET ST","FULTON MARKET ST","FULTON MARKET ST"
"7471",NA,"KENT AVE NORTH","AVE","KENT AVE NORTH AVE","KENT AVE NORTH AVE","KENT AVE NORTH AVE"
"7472",NA,"","ST",NA,NA,NA
"7473",NA,"","ST",NA,NA,NA
"7474",NA,"","ST",NA,NA,NA
"7475",NA,"","ST",NA,NA,NA
"7476",NA,"","ST",NA,NA,NA
"7477",NA,"","ST",NA,NA,NA
"7478",NA,"FRONT AND JAY","ST","FRONT AND JAY ST","FRONT AND JAY ST","FRONT AND JAY ST"
"7479",NA,"","ST",NA,NA,NA
"7480",NA,"","ST",NA,NA,NA
"7481",NA,"JOHN","ST","JOHN ST","JOHN ST","JOHN ST"
"7482",NA,"","ST",NA,NA,NA
"7483",NA,"","ST",NA,NA,NA
"7484",2,"FERRY","ST","2 FERRY ST","2 FERRY ST","2 FERRY ST"
"7485",NA,"MERCHANT","ST","MERCHANT ST","MERCHANT ST","MERCHANT ST"
"7486",NA,"","ST",NA,NA,NA
"7487",NA,"","ST",NA,NA,NA
"7488",NA,"","ST",NA,NA,NA
"7489",NA,"WATER","ST","WATER ST","WATER ST","WATER ST"
"7490",NA,"","ST",NA,NA,NA
"7491",NA,"","ST",NA,NA,NA
"7492",174,"FRONT","ST","174 FRONT ST","174 FRONT ST","174 FRONT ST"
"7493",NA,"BALTIC","ST","BALTIC ST","BALTIC ST","BALTIC ST"
"7494",NA,"","ST",NA,NA,NA
"7495",NA,"","ST",NA,NA,NA
"7496",NA,"","ST",NA,NA,NA
"7497",NA,"","ST",NA,NA,NA
"7498",NA,"","ST",NA,NA,NA
"7499",NA,"","ST",NA,NA,NA
"7500",NA,"","ST",NA,NA,NA
"7501",NA,"","ST",NA,NA,NA
"7502",NA,"","ST",NA,NA,NA
"7503",NA,"","ST",NA,NA,NA
"7504",NA,"","ST",NA,NA,NA
"7505",NA,"","ST",NA,NA,NA
"7506",NA,"","ST",NA,NA,NA
"7507",NA,"1 JUDGE OF THE COUNTY CHAMBERS CITY HALL","ST","1 JUDGE OF THE COUNTY CHAMBERS CITY HALL ST","1ST JUDGE OF THE COUNTY CHAMBERS CITY HALL ST","1ST JUDGE OF THE COUNTY CHAMBERS CITY HALL ST"
"7508",291,"FULTON","ST","291 FULTON ST","291 FULTON ST","291 FULTON ST"
"7509",NA,"","ST",NA,NA,NA
"7510",NA,"","ST",NA,NA,NA
"7511",NA,"","ST",NA,NA,NA
